step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
101,0,25,1,76,75,0
157,0,105,2,52,50,0
183,0,161,3,22,18,0
302,0,187,0,115,114,0
364,0,306,1,58,54,0
483,0,368,2,115,111,0
590,0,487,3,103,96,0
622,0,594,0,28,21,0
672,0,626,1,46,39,0
683,0,676,2,7,3,0
763,0,687,3,76,75,0
858,0,767,0,91,90,0
965,0,862,1,103,99,0
1021,0,969,2,52,45,0
1089,0,1025,3,64,60,0
1121,0,1093,0,28,23,0
1159,0,1125,1,34,30,0
1251,0,1163,2,88,81,0
1352,0,1255,3,97,96,0
1468,0,1356,0,112,108,0
1503,0,1472,1,31,20,0
1541,0,1507,2,34,27,0
1657,0,1545,3,112,105,0
1704,0,1661,0,43,39,0
1724,0,1708,1,16,15,0
1837,0,1728,2,109,105,0
1866,0,1841,3,25,18,0
1967,0,1870,0,97,93,0
2041,0,1971,1,70,69,0
2055,0,2045,2,10,6,0
2132,0,2059,3,73,64,0
2161,0,2136,0,25,24,0
2253,0,2165,1,88,84,0
2321,0,2257,2,64,60,0
2338,0,2325,3,13,12,0
2460,0,2342,0,118,117,0
2501,0,2464,1,37,33,0
2530,0,2505,2,25,21,0
2652,0,2534,3,118,114,0
2669,0,2656,0,13,3,0
2680,0,2673,1,7,6,0
2736,0,2684,2,52,48,0
2795,0,2740,3,55,54,0
2914,0,2799,0,115,110,0
3021,0,2918,1,103,99,0
3050,0,3025,2,25,11,0
3130,0,3054,3,76,75,0
3171,0,3134,0,37,33,0
3239,0,3175,1,64,63,0
3307,0,3243,2,64,63,0
3390,0,3311,3,79,70,0
3422,0,3394,0,28,21,0
3433,0,3426,1,7,6,0
3474,0,3437,2,37,36,0
3515,0,3478,3,37,33,0
3538,0,3519,0,19,18,0
3657,0,3542,1,115,114,0
3731,0,3661,2,70,64,0
3784,0,3735,3,49,37,0
3873,0,3788,0,85,78,0
3947,0,3877,1,70,52,0
3961,0,3951,2,10,3,0
3987,0,3965,3,22,21,0
4055,0,3991,0,64,55,0
4090,0,4059,1,31,27,0
4119,0,4094,2,25,20,0
4166,0,4123,3,43,33,0
4213,0,4170,0,43,39,0
4236,0,4217,1,19,15,0
4277,0,4240,2,37,32,0
4312,0,4281,3,31,24,0
4371,0,4316,0,55,49,0
4421,0,4375,1,46,45,0
4435,0,4425,2,10,3,0
4482,0,4439,3,43,34,0
4532,0,4486,0,46,37,0
4609,0,4536,1,73,66,0
4719,0,4613,2,106,92,0
4799,0,4723,3,76,62,0
4876,0,4803,0,73,61,0
4896,0,4880,1,16,5,0
4961,0,4900,2,61,52,0
5047,0,4965,3,82,75,0
5091,0,5051,0,40,31,0
5129,0,5095,1,34,22,0
5194,0,5133,2,61,49,0
5283,0,5198,3,85,73,0
5369,0,5287,0,82,72,0
5476,0,5373,1,103,91,0
5502,0,5480,2,22,7,0
5624,0,5506,3,118,105,0
5695,0,5628,0,67,58,0
5760,0,5699,1,61,51,0
5870,0,5764,2,106,87,0
5911,0,5874,3,37,25,0
6012,0,5915,0,97,88,0
6110,0,6016,1,94,84,0
6187,0,6114,2,73,61,0
6285,0,6191,3,94,78,0
6329,0,6289,0,40,28,0
6352,0,6333,1,19,9,0
6465,0,6356,2,109,100,0
6476,0,6469,3,7,0,1
6580,0,6480,0,100,96,0
6693,0,6584,1,109,100,0
6788,0,6697,2,91,87,0
6826,0,6792,3,34,24,0
6942,0,6830,0,112,96,0
7055,0,6946,1,109,99,0
7099,0,7059,2,40,28,0
7185,0,7103,3,82,57,0
7277,0,7189,0,88,81,0
7354,0,7281,1,73,55,0
7425,0,7358,2,67,37,0
7457,0,7429,3,28,0,8
7510,0,7461,0,49,2,0
7551,0,7514,1,37,0,1
7664,0,7555,2,109,72,0
7741,0,7668,3,73,1,0
7812,0,7745,0,67,0,2
7934,0,7816,1,118,43,0
7966,0,7938,2,28,0,16
8082,0,7970,3,112,44,0
8120,0,8086,0,34,0,16
8242,0,8124,1,118,83,0
8262,0,8246,2,16,0,31
8339,0,8266,3,73,43,0
8449,0,8343,0,106,19,0
8568,0,8453,1,115,51,0
8648,0,8572,2,76,0,2
8707,0,8652,3,55,0,5
8781,0,8711,0,70,0,4
8837,0,8785,1,52,0,3
8959,0,8841,2,118,42,0
9072,0,8963,3,109,22,0
9167,0,9076,0,91,7,0
9253,0,9171,1,82,10,0
9375,0,9257,2,118,45,0
9443,0,9379,3,64,0,6
9535,0,9447,0,88,10,0
9630,0,9539,1,91,10,0
9746,0,9634,2,112,31,0
9859,0,9750,3,109,43,0
9960,0,9863,0,97,9,0
10031,0,9964,1,67,0,5
10087,0,10035,2,52,0,11
10116,0,10091,3,25,0,14
10172,0,10120,0,52,24,0
10291,0,10176,1,115,67,0
10380,0,10295,2,85,14,0
10496,0,10384,3,112,30,0
10582,0,10500,0,82,1,0
10662,0,10586,1,76,2,0
10688,0,10666,2,22,0,24
10750,0,10692,3,58,14,0
10770,0,10754,0,16,0,18
10838,0,10774,1,64,8,0
10873,0,10842,2,31,0,25
10935,0,10877,3,58,27,0
11024,0,10939,0,85,20,0
11116,0,11028,1,88,15,0
11151,0,11120,2,31,0,24
11237,0,11155,3,82,19,0
11308,0,11241,0,67,0,1
11376,0,11312,1,64,0,6
11420,0,11380,2,40,0,23
11440,0,11424,3,16,0,31
11472,0,11444,0,28,0,20
11585,0,11476,1,109,18,0
11656,0,11589,2,67,0,13
11676,0,11660,3,16,0,33
11759,0,11680,0,79,0,4
11782,0,11763,1,19,0,30
11823,0,11786,2,37,0,15
11840,0,11827,3,13,0,34
11881,0,11844,0,37,0,5
11892,0,11885,1,7,0,36
11942,0,11896,2,46,0,10
11995,0,11946,3,49,0,17
12081,0,11999,0,82,15,0
12179,0,12085,1,94,4,0
12190,0,12183,2,7,0,36
12306,0,12194,3,112,30,0
12347,0,12310,0,37,0,17
12466,0,12351,1,115,39,0
12588,0,12470,2,118,30,0
12695,0,12592,3,103,12,0
12748,0,12699,0,49,0,16
12849,0,12752,1,97,3,0
12896,0,12853,2,43,0,23
13018,0,12900,3,118,42,0
13119,0,13022,0,97,23,0
13190,0,13123,1,67,0,12
13261,0,13194,2,67,0,11
13320,0,13265,3,55,0,15
13373,0,13324,0,49,0,9
13450,0,13377,1,73,0,7
13527,0,13454,2,73,0,9
13643,0,13531,3,112,27,0
13705,0,13647,0,58,0,10
13776,0,13709,1,67,0,11
13793,0,13780,2,13,0,34
13873,0,13797,3,76,11,0
13893,0,13877,0,16,0,33
13940,0,13897,1,43,0,16
13954,0,13944,2,10,0,36
14022,0,13958,3,64,25,0
14069,0,14026,0,43,0,12
14161,0,14073,1,88,4,0
14277,0,14165,2,112,21,0
14354,0,14281,3,73,0,10
14443,0,14358,0,85,9,0
14499,0,14447,1,52,0,11
14591,0,14503,2,88,0,4
14638,0,14595,3,43,0,21
14673,0,14642,0,31,0,20
14723,0,14677,1,46,0,13
14743,0,14727,2,16,0,32
14859,0,14747,3,112,26,0
14945,0,14863,0,82,0,2
15010,0,14949,1,61,0,8
15048,0,15014,2,34,0,25
15134,0,15052,3,82,0,3
15178,0,15138,0,40,0,15
15270,0,15182,1,88,9,0
15350,0,15274,2,76,0,4
15433,0,15354,3,79,0,3
15486,0,15437,0,49,0,19
15578,0,15490,1,88,13,0
15676,0,15582,2,94,1,0
15711,0,15680,3,31,0,26
15752,0,15715,0,37,0,21
15841,0,15756,1,85,26,0
15930,0,15845,2,85,0,3
15974,0,15934,3,40,0,20
16087,0,15978,0,109,19,0
16173,0,16091,1,82,11,0
16295,0,16177,2,118,22,0
16405,0,16299,3,106,21,0
16515,0,16409,0,106,35,0
16595,0,16519,1,76,9,0
16645,0,16599,2,46,0,21
16710,0,16649,3,61,0,14
16802,0,16714,0,88,28,0
16894,0,16806,1,88,12,0
16938,0,16898,2,40,0,23
17036,0,16942,3,94,3,0
17077,0,17040,0,37,0,16
17193,0,17081,1,112,38,0
17273,0,17197,2,76,0,6
17350,0,17277,3,73,0,9
17460,0,17354,0,106,29,0
17573,0,17464,1,109,21,0
17650,0,17577,2,73,0,8
17700,0,17654,3,46,0,19
17717,0,17704,0,13,0,30
17749,0,17721,1,28,0,10
17847,0,17753,2,94,24,0
17933,0,17851,3,82,0,2
18037,0,17937,0,100,17,0
18108,0,18041,1,67,0,6
18164,0,18112,2,52,0,18
18226,0,18168,3,58,0,12
18258,0,18230,0,28,0,21
18371,0,18262,1,109,33,0
18460,0,18375,2,85,0,4
18495,0,18464,3,31,0,23
18608,0,18499,0,109,22,0
18727,0,18612,1,115,50,0
18813,0,18731,2,82,0,6
18896,0,18817,3,79,0,5
18949,0,18900,0,49,0,12
18975,0,18953,1,22,0,22
19079,0,18979,2,100,24,0
19153,0,19083,3,70,0,11
19236,0,19157,0,79,0,6
19313,0,19240,1,73,7,0
19360,0,19317,2,43,0,18
19410,0,19364,3,46,0,18
19523,0,19414,0,109,38,0
19570,0,19527,1,43,0,4
19677,0,19574,2,103,26,0
19709,0,19681,3,28,0,12
19720,0,19713,0,7,0,29
19791,0,19724,1,67,58,0
19874,0,19795,2,79,40,0
19963,0,19878,3,85,47,0
20061,0,19967,0,94,5,0
20072,0,20065,1,7,6,0
20092,0,20076,2,16,0,29
20187,0,20096,3,91,90,0
20294,0,20191,0,103,39,0
20335,0,20298,1,37,36,0
20448,0,20339,2,109,16,0
20480,0,20452,3,28,27,0
20578,0,20484,0,94,35,0
