step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
101,0,25,1,76,75,0
187,0,105,2,82,81,0
216,0,191,3,25,13,0
284,0,220,0,64,47,0
394,0,288,1,106,97,0
498,0,398,2,100,81,0
530,0,502,3,28,12,0
544,0,534,0,10,0,2
579,0,548,1,31,23,0
617,0,583,2,34,26,0
712,0,621,3,91,85,0
732,0,716,0,16,0,2
788,0,736,1,52,40,0
901,0,792,2,109,96,0
984,0,905,3,79,67,0
1001,0,988,0,13,0,5
1075,0,1005,1,70,54,0
1182,0,1079,2,103,93,0
1223,0,1186,3,37,26,0
1306,0,1227,0,79,52,0
1329,0,1310,1,19,1,0
1376,0,1333,2,43,32,0
1387,0,1380,3,7,0,1
1500,0,1391,0,109,102,0
1586,0,1504,1,82,70,0
1636,0,1590,2,46,32,0
1647,0,1640,3,7,0,5
1685,0,1651,0,34,14,0
1783,0,1689,1,94,90,0
1833,0,1787,2,46,39,0
1871,0,1837,3,34,9,0
1981,0,1875,0,106,97,0
2049,0,1985,1,64,51,0
2093,0,2053,2,40,22,0
2116,0,2097,3,19,8,0
2127,0,2120,0,7,0,4
2207,0,2131,1,76,66,0
2302,0,2211,2,91,84,0
2346,0,2306,3,40,28,0
2438,0,2350,0,88,66,0
2497,0,2442,1,55,45,0
2541,0,2501,2,40,26,0
2651,0,2545,3,106,91,0
2755,0,2655,0,100,93,0
2766,0,2759,1,7,0,7
2786,0,2770,2,16,1,0
2857,0,2790,3,67,63,0
2934,0,2861,0,73,58,0
2963,0,2938,1,25,0,0
3013,0,2967,2,46,39,0
3126,0,3017,3,109,93,0
3203,0,3130,0,73,61,0
3292,0,3207,1,85,58,0
3312,0,3296,2,16,3,0
3353,0,3316,3,37,22,0
3475,0,3357,0,118,106,0
3561,0,3479,1,82,69,0
3665,0,3565,2,100,85,0
3727,0,3669,3,58,43,0
3750,0,3731,0,19,6,0
3833,0,3754,1,79,70,0
3901,0,3837,2,64,63,0
