step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
74,0,25,1,49,48,0
121,0,78,2,43,42,0
156,0,125,3,31,21,0
167,0,160,0,7,0,4
268,0,171,1,97,93,0
363,0,272,2,91,79,0
464,0,367,3,97,83,0
502,0,468,0,34,15,0
564,0,506,1,58,40,0
659,0,568,2,91,77,0
748,0,663,3,85,72,0
867,0,752,0,115,93,0
926,0,871,1,55,35,0
952,0,930,2,22,3,0
1020,0,956,3,64,50,0
1085,0,1024,0,61,50,0
1198,0,1089,1,109,93,0
1293,0,1202,2,91,78,0
1412,0,1297,3,115,99,0
1435,0,1416,0,19,0,2
1512,0,1439,1,73,53,0
1592,0,1516,2,76,60,0
1606,0,1596,3,10,0,1
1644,0,1610,0,34,11,0
1667,0,1648,1,19,6,0
1714,0,1671,2,43,42,0
1791,0,1718,3,73,64,0
1817,0,1795,0,22,10,0
1855,0,1821,1,34,17,0
1878,0,1859,2,19,11,0
1934,0,1882,3,52,45,0
1993,0,1938,0,55,48,0
2037,0,1997,1,40,25,0
2138,0,2041,2,97,88,0
2257,0,2142,3,115,101,0
2373,0,2261,0,112,88,0
2420,0,2377,1,43,23,0
2503,0,2424,2,79,60,0
2586,0,2507,3,79,62,0
2597,0,2590,0,7,0,5
2662,0,2601,1,61,48,0
2715,0,2666,2,49,38,0
2834,0,2719,3,115,112,0
2926,0,2838,0,88,57,0
3018,0,2930,1,88,69,0
3050,0,3022,2,28,15,0
3094,0,3054,3,40,21,0
3120,0,3098,0,22,13,0
3164,0,3124,1,40,31,0
3202,0,3168,2,34,27,0
3321,0,3206,3,115,106,0
3440,0,3325,0,115,97,0
3538,0,3444,1,94,81,0
3618,0,3542,2,76,54,0
3710,0,3622,3,88,67,0
3805,0,3714,0,91,79,0
3882,0,3809,1,73,66,0
3908,0,3886,2,22,21,0
