step,tl_id,start_at_step,cycle_time
201,0,-1,206
413,0,205,212
730,0,417,317
1035,0,734,305
1235,0,1039,200
1549,0,1239,314
1821,0,1553,272
2162,0,1825,341
2467,0,2166,305
2727,0,2471,260
3125,0,2731,398
3460,0,3129,335
3894,0,3464,434
4070,0,3898,176
4360,0,4074,290
4521,0,4364,161
4697,0,4525,176
4873,0,4701,176
5067,0,4877,194
5324,0,5071,257
5611,0,5328,287
5988,0,5615,377
6266,0,5992,278
6529,0,6270,263
6825,0,6533,296
7268,0,6829,443
7561,0,7272,293
7758,0,7565,197
8060,0,7762,302
8371,0,8064,311
8745,0,8375,374
8939,0,8749,194
9166,0,8943,227
9405,0,9170,239
9662,0,9409,257
10039,0,9666,377
10284,0,10043,245
10523,0,10288,239
10819,0,10527,296
11190,0,10823,371
11438,0,11194,248
11800,0,11442,362
12159,0,11804,359
12440,0,12163,281
12745,0,12444,305
13134,0,12749,389
13490,0,13138,356
13693,0,13494,203
13992,0,13697,299
14312,0,13996,320
14620,0,14316,308
14928,0,14624,308
15263,0,14932,335
15673,0,15267,410
16032,0,15677,359
16340,0,16036,308
16498,0,16344,158
16785,0,16502,287
17078,0,16789,293
17521,0,17082,443
17835,0,17525,314
18071,0,17839,236
18424,0,18075,353
18717,0,18428,293
19037,0,18721,320
19399,0,19041,362
19644,0,19403,245
19874,0,19648,230
20191,0,19878,317
20553,0,20195,362
20744,0,20557,191
20968,0,20748,224
21315,0,20972,347
21521,0,21319,206
21811,0,21525,290
22086,0,21815,275
