step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
122,0,25,1,97,96,0
148,0,126,2,22,18,0
270,0,152,3,118,113,0
386,0,274,0,112,111,0
412,0,390,1,22,13,0
471,0,416,2,55,48,0
548,0,475,3,73,72,0
592,0,552,0,40,36,0
681,0,596,1,85,80,0
692,0,685,2,7,3,0
724,0,696,3,28,27,0
738,0,728,0,10,6,0
860,0,742,1,118,117,0
952,0,864,2,88,81,0
1059,0,956,3,103,98,0
1073,0,1063,0,10,9,0
1162,0,1077,1,85,81,0
1218,0,1166,2,52,43,0
1325,0,1222,3,103,102,0
1339,0,1329,0,10,3,0
1359,0,1343,1,16,9,0
1385,0,1363,2,22,21,0
1447,0,1389,3,58,57,0
1566,0,1451,0,115,114,0
1598,0,1570,1,28,23,0
1654,0,1602,2,52,45,0
1692,0,1658,3,34,30,0
1706,0,1696,0,10,6,0
1738,0,1710,1,28,27,0
1794,0,1742,2,52,51,0
1856,0,1798,3,58,54,0
1870,0,1860,0,10,6,0
1902,0,1874,1,28,27,0
1946,0,1906,2,40,36,0
2065,0,1950,3,115,108,0
2181,0,2069,0,112,111,0
2237,0,2185,1,52,42,0
2263,0,2241,2,22,17,0
2298,0,2267,3,31,30,0
2420,0,2302,0,118,117,0
2452,0,2424,1,28,23,0
2478,0,2456,2,22,18,0
2495,0,2482,3,13,12,0
2599,0,2499,0,100,99,0
2703,0,2603,1,100,99,0
2771,0,2707,2,64,60,0
2788,0,2775,3,13,6,0
2892,0,2792,0,100,93,0
2990,0,2896,1,94,90,0
3016,0,2994,2,22,10,0
3129,0,3020,3,109,108,0
3230,0,3133,0,97,90,0
3256,0,3234,1,22,21,0
3360,0,3260,2,100,99,0
3374,0,3364,3,10,0,1
3409,0,3378,0,31,24,0
3441,0,3413,1,28,27,0
3467,0,3445,2,22,18,0
3484,0,3471,3,13,6,0
3588,0,3488,0,100,99,0
3656,0,3592,1,64,63,0
