step,tl_id,start_at_step,cycle_time
234,0,-1,239
470,0,238,236
700,0,474,230
999,0,704,299
1235,0,1003,236
1492,0,1239,257
1779,0,1496,287
2042,0,1783,263
2338,0,2046,296
2589,0,2342,251
2834,0,2593,245
3082,0,2838,248
3312,0,3086,230
3524,0,3316,212
3712,0,3528,188
4086,0,3716,374
4364,0,4090,278
4648,0,4368,284
4968,0,4652,320
5165,0,4972,197
5386,0,5169,221
5616,0,5390,230
5918,0,5620,302
6166,0,5922,248
6426,0,6170,260
6761,0,6430,335
7186,0,6765,425
7428,0,7190,242
7649,0,7432,221
7978,0,7653,329
8421,0,7982,443
8534,0,8425,113
8872,0,8538,338
9231,0,8876,359
9509,0,9235,278
9667,0,9513,158
9798,0,9671,131
10013,0,9802,215
10351,0,10017,338
10608,0,10355,257
10862,0,10612,254
11176,0,10866,314
11436,0,11180,260
11759,0,11440,323
12142,0,11763,383
12435,0,12146,293
12749,0,12439,314
12991,0,12753,242
13251,0,12995,260
13484,0,13255,233
13801,0,13488,317
14037,0,13805,236
14417,0,14041,380
14710,0,14421,293
14940,0,14714,230
15149,0,14944,209
15460,0,15153,311
15690,0,15464,230
15851,0,15694,161
15967,0,15855,116
16170,0,15971,203
16457,0,16174,287
16732,0,16461,275
17064,0,16736,332
17402,0,17068,338
17809,0,17406,407
18117,0,17813,308
18365,0,18121,248
18634,0,18369,269
18858,0,18638,224
19169,0,18862,311
19513,0,19173,344
19857,0,19517,344
20111,0,19861,254
20338,0,20115,227
20580,0,20342,242
20858,0,20584,278
21112,0,20862,254
21411,0,21116,299
