step,tl_id,start_at_step,cycle_time
291,0,-1,296
503,0,295,212
748,0,507,245
990,0,752,242
1268,0,994,278
1591,0,1272,323
1815,0,1595,224
2081,0,1819,266
2290,0,2085,209
2682,0,2294,392
2999,0,2686,317
3298,0,3003,299
3555,0,3302,257
3935,0,3559,380
4249,0,3939,314
4494,0,4253,245
4595,0,4498,101
4930,0,4599,335
5193,0,4934,263
5546,0,5197,353
5698,0,5550,152
5898,0,5702,200
6275,0,5902,377
6583,0,6279,308
6822,0,6587,239
7121,0,6826,299
7357,0,7125,236
7578,0,7361,221
7835,0,7582,257
7957,0,7839,122
8304,0,7961,347
8672,0,8308,368
8887,0,8676,215
9192,0,8891,305
9482,0,9196,290
9670,0,9486,188
9921,0,9674,251
10106,0,9925,185
10429,0,10110,323
10704,0,10433,275
10931,0,10708,227
11245,0,10935,314
11460,0,11249,215
11849,0,11464,389
12034,0,11853,185
12384,0,12038,350
12683,0,12388,299
12934,0,12687,251
13365,0,12938,431
13541,0,13369,176
13762,0,13545,221
14103,0,13766,341
14336,0,14107,233
14563,0,14340,227
14802,0,14567,239
14993,0,14806,191
15301,0,14997,308
15504,0,15305,203
15662,0,15508,158
15931,0,15666,269
16245,0,15935,314
16385,0,16249,140
16657,0,16389,272
16998,0,16661,341
17210,0,17002,212
17506,0,17214,296
17796,0,17510,290
17969,0,17800,173
18217,0,17973,248
18513,0,18221,296
18743,0,18517,230
19039,0,18747,296
19245,0,19043,206
19472,0,19249,227
19684,0,19476,212
19890,0,19688,206
20210,0,19894,320
20395,0,20214,185
20649,0,20399,254
20933,0,20653,284
21274,0,20937,341
21510,0,21278,236
21860,0,21514,350
