step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.32
121.00,1_5,0.00,46.00,596.93,0.00,0,8.00
131.00,1_6,0.00,41.00,615.10,0.00,0,9.83
133.00,1_1,0.00,118.00,615.10,74.00,1,84.22
133.00,1_3,0.00,88.00,596.93,45.00,1,58.92
163.00,1_8,0.00,43.00,596.93,0.00,0,9.27
189.00,1_10,0.00,39.00,596.93,0.00,0,8.79
201.00,1_2,0.00,171.00,617.75,125.00,1,138.62
201.00,1_4,0.00,141.00,615.10,95.00,1,109.54
205.00,1_7,0.00,100.00,596.93,51.00,1,63.94
216.00,1_12,0.00,36.00,615.10,0.00,0,5.36
234.00,1_13,0.00,39.00,596.93,0.00,0,10.76
285.00,1_16,0.00,45.00,617.75,0.00,0,6.96
287.00,1_11,0.00,122.00,615.10,77.00,1,90.60
297.00,1_17,0.00,42.00,596.93,0.00,0,8.36
315.00,1_14,0.00,105.00,596.93,60.00,1,72.42
316.00,1_9,0.00,181.00,615.10,131.00,1,143.16
340.00,1_20,0.00,40.00,596.93,0.00,0,8.37
356.00,1_21,0.00,41.00,596.93,0.00,0,9.98
400.00,1_15,0.00,175.00,615.10,128.00,1,140.78
400.00,1_18,0.00,130.00,615.10,84.00,1,95.76
400.00,1_19,0.00,115.00,596.93,71.00,1,87.21
478.00,1_29,0.00,43.00,596.93,0.00,0,8.87
503.00,1_31,0.00,38.00,617.75,0.00,0,8.58
537.00,1_28,0.00,117.00,617.75,75.00,1,87.80
539.00,1_22,0.00,209.00,615.10,163.00,1,175.70
539.00,1_30,0.00,89.00,617.75,46.00,1,60.37
542.00,1_23,0.00,197.00,596.93,148.00,1,160.66
543.00,1_32,0.00,63.00,596.93,17.00,1,31.32
605.00,1_38,0.00,35.00,615.10,0.00,0,6.20
626.00,1_39,0.00,41.00,615.10,0.00,0,4.96
646.00,1_33,0.00,151.00,615.10,110.00,1,123.91
648.00,1_37,0.00,93.00,615.10,51.00,1,65.76
