step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
115,0,99,2,16,12,0
132,0,119,3,13,12,0
248,0,136,0,112,111,0
268,0,252,1,16,11,0
339,0,272,2,67,63,0
380,0,343,3,37,32,0
406,0,384,0,22,18,0
492,0,410,1,82,74,0
596,0,496,2,100,99,0
682,0,600,3,82,81,0
708,0,686,0,22,17,0
755,0,712,1,43,31,0
877,0,759,2,118,109,0
963,0,881,3,82,78,0
1073,0,967,0,106,105,0
1138,0,1077,1,61,52,0
1236,0,1142,2,94,82,0
1286,0,1240,3,46,42,0
1312,0,1290,0,22,18,0
1332,0,1316,1,16,12,0
1352,0,1336,2,16,15,0
1390,0,1356,3,34,33,0
1449,0,1394,0,55,54,0
1466,0,1453,1,13,9,0
1504,0,1470,2,34,29,0
1608,0,1508,3,100,99,0
1631,0,1612,0,19,14,0
1651,0,1635,1,16,12,0
1686,0,1655,2,31,30,0
1808,0,1690,3,118,117,0
1876,0,1812,0,64,63,0
1950,0,1880,1,70,69,0
2033,0,1954,2,79,72,0
2137,0,2037,3,100,88,0
2163,0,2141,0,22,18,0
2276,0,2167,1,109,102,0
2305,0,2280,2,25,20,0
2400,0,2309,3,91,90,0
2435,0,2404,0,31,26,0
2455,0,2439,1,16,11,0
2490,0,2459,2,31,30,0
2543,0,2494,3,49,48,0
2557,0,2547,0,10,6,0
2625,0,2561,1,64,63,0
2747,0,2629,2,118,113,0
2869,0,2751,3,118,114,0
2973,0,2873,0,100,93,0
2999,0,2977,1,22,17,0
3052,0,3003,2,49,37,0
3093,0,3056,3,37,36,0
3158,0,3097,0,61,57,0
3199,0,3162,1,37,36,0
3285,0,3203,2,82,81,0
3344,0,3289,3,55,46,0
3463,0,3348,0,115,111,0
3534,0,3467,1,67,66,0
3590,0,3538,2,52,41,0
3688,0,3594,3,94,87,0
3771,0,3692,0,79,72,0
3824,0,3775,1,49,40,0
3856,0,3828,2,28,19,0
3909,0,3860,3,49,48,0
3968,0,3913,0,55,44,0
4042,0,3972,1,70,63,0
4086,0,4046,2,40,35,0
4130,0,4090,3,40,33,0
4225,0,4134,0,91,82,0
4332,0,4229,1,103,96,0
4421,0,4336,2,85,75,0
4507,0,4425,3,82,66,0
4575,0,4511,0,64,47,0
4628,0,4579,1,49,39,0
4642,0,4632,2,10,0,3
4677,0,4646,3,31,26,0
4724,0,4681,0,43,42,0
4744,0,4728,1,16,15,0
4800,0,4748,2,52,45,0
4841,0,4804,3,37,30,0
4951,0,4845,0,106,100,0
5049,0,4955,1,94,74,0
5159,0,5053,2,106,94,0
5242,0,5163,3,79,64,0
5361,0,5246,0,115,98,0
5405,0,5365,1,40,23,0
5497,0,5409,2,88,81,0
5592,0,5501,3,91,77,0
5603,0,5596,0,7,0,1
5635,0,5607,1,28,24,0
5661,0,5639,2,22,13,0
5774,0,5665,3,109,108,0
5833,0,5778,0,55,45,0
5874,0,5837,1,37,27,0
5963,0,5878,2,85,70,0
5992,0,5967,3,25,13,0
6102,0,5996,0,106,105,0
6179,0,6106,1,73,59,0
6268,0,6183,2,85,73,0
6375,0,6272,3,103,91,0
6398,0,6379,0,19,7,0
6481,0,6402,1,79,67,0
6504,0,6485,2,19,9,0
6608,0,6508,3,100,88,0
6676,0,6612,0,64,57,0
6726,0,6680,1,46,31,0
6818,0,6730,2,88,79,0
6853,0,6822,3,31,24,0
6921,0,6857,0,64,50,0
6932,0,6925,1,7,0,1
6985,0,6936,2,49,42,0
7029,0,6989,3,40,28,0
7142,0,7033,0,109,105,0
7255,0,7146,1,109,102,0
7308,0,7259,2,49,34,0
7412,0,7312,3,100,61,0
7432,0,7416,0,16,0,13
7530,0,7436,1,94,45,0
7604,0,7534,2,70,16,0
7696,0,7608,3,88,33,0
7707,0,7700,0,7,0,36
7757,0,7711,1,46,7,0
7834,0,7761,2,73,47,0
7911,0,7838,3,73,45,0
8033,0,7915,0,118,20,0
8104,0,8037,1,67,1,0
8181,0,8108,2,73,6,0
8240,0,8185,3,55,0,6
8323,0,8244,0,79,0,1
8424,0,8327,1,97,27,0
8438,0,8428,2,10,0,20
8494,0,8442,3,52,7,0
8595,0,8498,0,97,24,0
8657,0,8599,1,58,15,0
8764,0,8661,2,103,17,0
8805,0,8768,3,37,0,10
8921,0,8809,0,112,61,0
8965,0,8925,1,40,0,9
9015,0,8969,2,46,0,10
9074,0,9019,3,55,0,14
9160,0,9078,0,82,32,0
9237,0,9164,1,73,11,0
9281,0,9241,2,40,0,16
9346,0,9285,3,61,0,12
9423,0,9350,0,73,35,0
9491,0,9427,1,64,14,0
9595,0,9495,2,100,16,0
9672,0,9599,3,73,0,8
9773,0,9676,0,97,42,0
9841,0,9777,1,64,0,3
9882,0,9845,2,37,0,20
9896,0,9886,3,10,0,24
9961,0,9900,0,61,39,0
10047,0,9965,1,82,34,0
10112,0,10051,2,61,0,8
10147,0,10116,3,31,0,26
10185,0,10151,0,34,0,0
10232,0,10189,1,43,10,0
10276,0,10236,2,40,0,12
10389,0,10280,3,109,15,0
10484,0,10393,0,91,30,0
10606,0,10488,1,118,55,0
10644,0,10610,2,34,0,25
10736,0,10648,3,88,8,0
10807,0,10740,0,67,19,0
10824,0,10811,1,13,0,26
10907,0,10828,2,79,0,2
10960,0,10911,3,49,0,3
10974,0,10964,0,10,0,30
11039,0,10978,1,61,0,13
11062,0,11043,2,19,0,24
11142,0,11066,3,76,22,0
11171,0,11146,0,25,0,29
11278,0,11175,1,103,21,0
11289,0,11282,2,7,0,36
11357,0,11293,3,64,0,2
11443,0,11361,0,82,7,0
11460,0,11447,1,13,0,32
11504,0,11464,2,40,0,19
11614,0,11508,3,106,25,0
11691,0,11618,0,73,9,0
11735,0,11695,1,40,0,23
11848,0,11739,2,109,30,0
11931,0,11852,3,79,3,0
12032,0,11935,0,97,25,0
12127,0,12036,1,91,0,1
12234,0,12131,2,103,20,0
12329,0,12238,3,91,0,0
12427,0,12333,0,94,30,0
12450,0,12431,1,19,0,30
12497,0,12454,2,43,0,20
12586,0,12501,3,85,10,0
12675,0,12590,0,85,36,0
12740,0,12679,1,61,0,15
12754,0,12744,2,10,0,35
12864,0,12758,3,106,31,0
12980,0,12868,0,112,52,0
13099,0,12984,1,115,18,0
13155,0,13103,2,52,0,16
13277,0,13159,3,118,35,0
13351,0,13281,0,70,0,8
13452,0,13355,1,97,5,0
13523,0,13456,2,67,0,13
13549,0,13527,3,22,0,30
13617,0,13553,0,64,0,6
13733,0,13621,1,112,29,0
13831,0,13737,2,94,0,0
13914,0,13835,3,79,0,5
14033,0,13918,0,115,26,0
14128,0,14037,1,91,0,1
14241,0,14132,2,109,11,0
14279,0,14245,3,34,0,25
14389,0,14283,0,106,17,0
14484,0,14393,1,91,3,0
14531,0,14488,2,43,0,22
14590,0,14535,3,55,0,17
14664,0,14594,0,70,1,0
14699,0,14668,1,31,0,18
14728,0,14703,2,25,0,29
14847,0,14732,3,115,25,0
14885,0,14851,0,34,0,23
14986,0,14889,1,97,11,0
15060,0,14990,2,70,0,10
15152,0,15064,3,88,11,0
15181,0,15156,0,25,0,29
15285,0,15185,1,100,36,0
15320,0,15289,2,31,0,26
15388,0,15324,3,64,0,6
15495,0,15392,0,103,14,0
15536,0,15499,1,37,0,16
