,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,155.01342281879195,100.36022299603053,32.0,683.0,157.3740989311459,97.79666895530751,33.0,727.0,151.44220730797912,90.65878333522214,32.0,557.0,154.96544867014666,96.26842781139753,32.0,590.0,156.44991300024856,93.86900059851435,32.0,560.0,150.86886178722935,71.10308471696123,33.0,724.0
veh_n_,151.11086254039273,91.16890864956542,33.0,575.0,149.84141188168033,88.47320167381669,32.0,505.0,161.1841909023117,103.16021502417615,32.0,612.0,145.59731543624162,85.69315996969029,32.0,600.0,156.01590852597565,93.08531798906525,33.0,595.0,149.065496142918,68.66125746028557,33.0,560.0
delay_,154.37931891623165,94.164418082696,32.0,531.0,162.5843897588864,108.38877973880068,32.0,678.0,155.64255530698483,101.66828941578996,32.0,660.0,168.264479244345,119.47296891707667,32.0,849.0,154.82972905791698,96.19261140757858,32.0,570.0,155.228501338091,76.13662696038934,32.0,640.0
throughput_,150.76485210042256,89.95608568676874,31.0,514.0,165.70917225950782,107.4954947207879,32.0,721.0,160.99378573204078,105.73790679800548,32.0,709.0,149.71563509818543,92.86657133353329,31.0,757.0,157.40492170022372,112.15355782456342,31.0,786.0,153.86773876364967,75.33168949518424,32.0,630.0
delay_prq_,149.4098931145911,97.95757244119194,32.0,667.0,172.56972408650262,125.54356820146651,33.0,845.0,147.646035297042,90.36817883504654,32.0,623.0,157.921948794432,96.35957890383538,32.0,494.0,164.26845637583892,110.47484201315002,31.0,725.0,154.2301745984554,78.25415863983744,33.0,639.0
delay_pwtl_,163.2296793437733,107.69479797908961,31.0,624.0,155.21451652995276,105.8269276022278,31.0,667.0,148.24210787969176,91.44070120373001,32.0,546.0,157.91498881431767,101.86399377986956,32.0,745.0,158.19587372607506,106.7154994592601,32.0,741.0,152.7819420038842,79.53607027348727,32.0,741.0
act_throughput_mqr_,157.52373850360428,95.22963358964648,32.0,518.0,154.42505592841164,99.46260520668483,32.0,618.0,170.84538901317424,111.83650227081769,32.0,729.0,154.92567735520757,96.46738276086009,32.0,616.0,170.28361918965945,114.64955510144327,33.0,741.0,158.7068390738302,80.16130141127456,33.0,646.0
