step,tl_id,start_at_step,cycle_time
258,0,-1,263
512,0,262,254
715,0,516,203
981,0,719,266
1232,0,985,251
1609,0,1236,377
1839,0,1613,230
2105,0,1843,266
2332,0,2109,227
2574,0,2336,242
2873,0,2578,299
3220,0,2877,347
3450,0,3224,230
3644,0,3454,194
3976,0,3648,332
4173,0,3980,197
4415,0,4177,242
4609,0,4419,194
4755,0,4613,146
5147,0,4759,392
5323,0,5151,176
5556,0,5327,233
5738,0,5560,182
5932,0,5742,194
6156,0,5936,224
6410,0,6160,254
6523,0,6414,113
6840,0,6527,317
7160,0,6844,320
7294,0,7164,134
