step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
55.00,8,0.68,40.00,615.10,0.00,0,5.42
57.00,7,-0.53,45.00,596.93,0.00,0,8.52
57.00,13,-0.27,34.00,615.10,0.00,0,5.47
70.00,16,-0.64,42.00,615.10,0.00,0,5.12
71.00,18,-0.22,39.00,615.10,0.00,0,4.94
75.00,20,-0.80,40.00,596.93,0.00,0,8.71
86.00,26,-0.54,40.00,615.10,0.00,0,5.42
88.00,27,0.67,39.00,615.10,0.00,0,5.57
99.00,37,-0.23,33.00,615.10,0.00,0,5.94
101.00,34,-0.86,41.00,617.75,0.00,0,7.04
107.00,38,0.98,38.00,596.93,0.00,0,9.23
116.00,43,-0.97,40.00,596.93,0.00,0,9.15
120.00,46,-0.34,38.00,615.10,0.00,0,6.00
129.00,51,-0.29,38.00,617.75,0.00,0,9.24
136.00,52,0.92,42.00,617.75,0.00,0,8.80
137.00,53,2.13,40.00,617.75,0.00,0,9.61
146.00,19,-0.01,112.00,615.10,69.00,1,84.46
148.00,31,-0.49,93.00,596.93,50.00,1,65.25
149.00,0,0.00,149.00,617.75,105.00,1,117.24
150.00,56,-0.24,50.00,615.10,3.00,1,13.99
151.00,4,-0.16,144.00,617.75,99.00,1,112.04
152.00,35,-0.65,90.00,596.93,44.00,1,58.09
154.00,14,-0.06,129.00,617.75,82.00,1,94.98
156.00,41,-0.39,83.00,596.93,35.00,1,48.89
157.00,44,-0.76,79.00,596.93,30.00,1,48.71
158.00,15,1.15,130.00,617.75,80.00,1,94.24
159.00,57,0.97,56.00,596.93,8.00,1,27.78
160.00,67,-0.93,41.00,615.10,0.00,0,5.55
161.00,23,-0.17,120.00,617.75,67.00,1,82.36
164.00,69,-0.51,41.00,596.93,0.00,0,9.19
165.00,24,1.04,121.00,617.75,63.00,1,80.98
166.00,47,-0.13,82.00,617.75,28.00,1,44.89
167.00,62,-0.98,57.00,617.75,3.00,1,24.21
175.00,74,-0.46,43.00,617.75,0.00,0,8.58
178.00,79,0.59,36.00,615.10,0.00,0,5.96
180.00,78,-0.62,41.00,617.75,0.00,0,7.91
182.00,81,0.01,37.00,615.10,0.00,0,5.20
188.00,2,0.42,184.00,596.93,139.00,1,152.81
188.00,12,0.52,166.00,615.10,123.00,1,135.57
189.00,28,-0.12,139.00,615.10,93.00,2,110.78
190.00,3,1.63,183.00,596.93,138.00,1,153.26
191.00,1,-0.79,190.00,617.75,141.00,1,154.54
194.00,39,-0.81,125.00,615.10,73.00,1,89.35
195.00,25,-0.75,151.00,617.75,100.00,1,113.26
195.00,29,1.09,142.00,615.10,93.00,1,107.97
196.00,65,1.65,78.00,615.10,29.00,1,41.72
197.00,5,1.05,187.00,596.93,134.00,1,148.30
198.00,11,-0.69,179.00,596.93,130.00,1,148.47
198.00,64,0.44,83.00,615.10,30.00,2,48.40
199.00,71,0.91,71.00,605.00,24.00,1,38.67
200.00,32,-0.28,143.00,596.93,92.00,1,110.77
201.00,49,-0.71,114.00,617.75,60.00,1,74.62
202.00,54,-0.66,106.00,617.75,55.00,1,72.82
205.00,6,-0.74,195.00,586.83,151.00,1,165.00
206.00,21,-0.59,169.00,615.10,124.00,1,136.89
206.00,30,-0.70,153.00,596.93,110.00,1,125.86
208.00,36,-0.44,144.00,615.10,95.00,1,111.21
209.00,9,-0.11,193.00,607.65,143.00,1,154.47
209.00,42,-0.18,134.00,596.93,89.00,1,104.66
210.00,59,0.39,104.00,615.10,52.00,1,70.98
211.00,10,1.10,192.00,617.75,142.00,1,161.11
211.00,45,-0.55,131.00,596.93,87.00,1,101.96
212.00,61,-0.19,103.00,615.10,50.00,2,73.85
213.00,17,-0.43,183.00,617.75,134.00,1,147.58
213.00,88,-0.52,56.00,615.10,11.00,1,24.38
214.00,22,0.62,174.00,617.75,124.00,1,140.17
215.00,55,-0.45,117.00,596.93,68.00,1,85.31
216.00,33,-0.07,157.00,617.75,110.00,1,128.38
218.00,58,-0.82,115.00,596.93,66.00,1,83.17
220.00,76,-0.04,84.00,596.93,34.00,1,53.02
221.00,48,-0.92,136.00,617.75,83.00,1,98.55
222.00,102,-0.58,40.00,615.10,0.00,0,6.84
223.00,85,-0.15,71.00,596.93,19.00,1,37.95
224.00,50,-0.50,135.00,617.75,79.00,1,96.50
226.00,80,-0.20,83.00,617.75,28.00,1,50.50
227.00,82,-0.78,81.00,617.75,25.00,1,48.56
229.00,107,-0.53,38.00,615.10,0.00,0,7.27
230.00,83,-0.57,82.00,617.75,25.00,1,48.11
230.00,104,-0.16,44.00,596.93,0.00,0,8.32
