step,tl_id,start_at_step,cycle_time
96,0,-1,101
428,0,100,332
832,0,432,404
1089,0,836,257
1313,0,1093,224
1600,0,1317,287
1842,0,1604,242
2132,0,1846,290
2332,0,2136,200
2646,0,2336,314
2906,0,2650,260
3097,0,2910,191
3309,0,3101,212
3584,0,3313,275
3994,0,3588,410
4218,0,3998,224
4418,0,4222,200
4621,0,4422,203
4914,0,4625,293
5180,0,4918,266
5428,0,5184,248
5550,0,5432,122
5771,0,5554,221
5923,0,5775,152
6219,0,5927,296
6383,0,6223,164
6673,0,6387,290
6885,0,6677,212
7223,0,6889,338
7564,0,7227,341
