step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
68,0,25,1,43,42,0
151,0,72,2,79,65,0
168,0,155,3,13,0,2
281,0,172,0,109,84,0
397,0,285,1,112,83,0
423,0,401,2,22,0,4
473,0,427,3,46,10,0
565,0,477,0,88,47,0
651,0,569,1,82,62,0
695,0,655,2,40,11,0
817,0,699,3,118,89,0
912,0,821,0,91,59,0
995,0,916,1,79,46,0
1036,0,999,2,37,0,7
1155,0,1040,3,115,82,0
1250,0,1159,0,91,69,0
1363,0,1254,1,109,69,0
1482,0,1367,2,115,62,0
1586,0,1486,3,100,68,0
1651,0,1590,0,61,32,0
1662,0,1655,1,7,0,13
1775,0,1666,2,109,76,0
1792,0,1779,3,13,0,8
1851,0,1796,0,55,24,0
1910,0,1855,1,55,1,0
1984,0,1914,2,70,50,0
2103,0,1988,3,115,66,0
2144,0,2107,0,37,0,4
2188,0,2148,1,40,1,0
2238,0,2192,2,46,25,0
2357,0,2242,3,115,100,0
2392,0,2361,0,31,0,4
2454,0,2396,1,58,21,0
2543,0,2458,2,85,63,0
2554,0,2547,3,7,0,8
2655,0,2558,0,97,62,0
2675,0,2659,1,16,0,4
2767,0,2679,2,88,73,0
2811,0,2771,3,40,0,5
2918,0,2815,0,103,84,0
2950,0,2922,1,28,0,8
3042,0,2954,2,88,64,0
3074,0,3046,3,28,0,4
3190,0,3078,0,112,88,0
3306,0,3194,1,112,70,0
3422,0,3310,2,112,78,0
3487,0,3426,3,61,21,0
3585,0,3491,0,94,62,0
3626,0,3589,1,37,0,3
3739,0,3630,2,109,87,0
3843,0,3743,3,100,68,0
3938,0,3847,0,91,58,0
4057,0,3942,1,115,67,0
4131,0,4061,2,70,31,0
4145,0,4135,3,10,0,12
4252,0,4149,0,103,80,0
4281,0,4256,1,25,4,0
4400,0,4285,2,115,101,0
4429,0,4404,3,25,0,18
4524,0,4433,0,91,71,0
4628,0,4528,1,100,65,0
4654,0,4632,2,22,0,7
4752,0,4658,3,94,25,0
4763,0,4756,0,7,0,7
4792,0,4767,1,25,12,0
4827,0,4796,2,31,0,4
4895,0,4831,3,64,55,0
4996,0,4899,0,97,64,0
5013,0,5000,1,13,0,5
5090,0,5017,2,73,41,0
5134,0,5094,3,40,13,0
5232,0,5138,0,94,80,0
5345,0,5236,1,109,80,0
5455,0,5349,2,106,68,0
5559,0,5459,3,100,49,0
5621,0,5563,0,58,23,0
5671,0,5625,1,46,3,0
5733,0,5675,2,58,23,0
5852,0,5737,3,115,103,0
5962,0,5856,0,106,71,0
5988,0,5966,1,22,0,9
5999,0,5992,2,7,0,12
6055,0,6003,3,52,35,0
6093,0,6059,0,34,20,0
6104,0,6097,1,7,0,12
6127,0,6108,2,19,0,10
6138,0,6131,3,7,3,0
6203,0,6142,0,61,55,0
6274,0,6207,1,67,16,0
6315,0,6278,2,37,0,2
6413,0,6319,3,94,82,0
6463,0,6417,0,46,14,0
6489,0,6467,1,22,0,3
6605,0,6493,2,112,75,0
6706,0,6609,3,97,65,0
6759,0,6710,0,49,26,0
6797,0,6763,1,34,0,3
6889,0,6801,2,88,60,0
6927,0,6893,3,34,12,0
6968,0,6931,0,37,15,0
6991,0,6972,1,19,0,6
7008,0,6995,2,13,1,0
7058,0,7012,3,46,34,0
7147,0,7062,0,85,70,0
7239,0,7151,1,88,55,0
7361,0,7243,2,118,95,0
7420,0,7365,3,55,28,0
