step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
80,0,25,1,55,54,0
133,0,84,2,49,34,0
201,0,137,3,64,46,0
269,0,205,0,64,37,0
319,0,273,1,46,17,0
393,0,323,2,70,48,0
506,0,397,3,109,92,0
529,0,510,0,19,0,14
639,0,533,1,106,80,0
650,0,643,2,7,0,9
709,0,654,3,55,33,0
810,0,713,0,97,32,0
860,0,814,1,46,23,0
967,0,864,2,103,53,0
1089,0,971,3,118,77,0
1112,0,1093,0,19,0,9
1147,0,1116,1,31,0,1
1173,0,1151,2,22,0,6
1196,0,1177,3,19,4,0
1207,0,1200,0,7,0,11
1251,0,1211,1,40,27,0
1328,0,1255,2,73,52,0
1369,0,1332,3,37,24,0
1482,0,1373,0,109,66,0
1604,0,1486,1,118,65,0
1630,0,1608,2,22,0,7
1734,0,1634,3,100,68,0
1757,0,1738,0,19,0,9
1786,0,1761,1,25,6,0
1857,0,1790,2,67,19,0
1871,0,1861,3,10,0,1
1900,0,1875,0,25,0,5
1980,0,1904,1,76,58,0
2015,0,1984,2,31,11,0
2059,0,2019,3,40,14,0
2103,0,2063,0,40,7,0
2144,0,2107,1,37,11,0
2158,0,2148,2,10,0,4
2181,0,2162,3,19,2,0
2210,0,2185,0,25,10,0
2239,0,2214,1,25,16,0
2322,0,2243,2,79,67,0
2378,0,2326,3,52,38,0
2488,0,2382,0,106,80,0
2568,0,2492,1,76,47,0
2639,0,2572,2,67,42,0
2677,0,2643,3,34,0,3
2700,0,2681,0,19,0,3
2822,0,2704,1,118,102,0
2848,0,2826,2,22,0,5
2928,0,2852,3,76,52,0
2960,0,2932,0,28,0,1
3061,0,2964,1,97,77,0
3075,0,3065,2,10,0,13
3194,0,3079,3,115,98,0
3265,0,3198,0,67,26,0
3285,0,3269,1,16,0,5
3353,0,3289,2,64,9,0
3427,0,3357,3,70,53,0
3495,0,3431,0,64,44,0
3509,0,3499,1,10,0,13
3535,0,3513,2,22,0,4
3582,0,3539,3,43,27,0
3698,0,3586,0,112,101,0
3757,0,3702,1,55,0,1
3843,0,3761,2,82,49,0
3917,0,3847,3,70,41,0
4030,0,3921,0,109,77,0
4047,0,4034,1,13,0,12
4118,0,4051,2,67,43,0
4225,0,4122,3,103,76,0
4236,0,4229,0,7,0,7
4280,0,4240,1,40,0,4
4360,0,4284,2,76,60,0
4458,0,4364,3,94,76,0
4550,0,4462,0,88,43,0
4609,0,4554,1,55,0,2
4683,0,4613,2,70,32,0
4745,0,4687,3,58,28,0
4774,0,4749,0,25,4,0
4881,0,4778,1,103,74,0
4943,0,4885,2,58,26,0
5050,0,4947,3,103,76,0
5082,0,5054,0,28,0,1
5189,0,5086,1,103,79,0
5272,0,5193,2,79,45,0
5316,0,5276,3,40,6,0
5369,0,5320,0,49,20,0
5434,0,5373,1,61,35,0
5547,0,5438,2,109,88,0
5573,0,5551,3,22,0,6
5629,0,5577,0,52,27,0
5661,0,5633,1,28,0,0
5771,0,5665,2,106,86,0
5881,0,5775,3,106,75,0
5973,0,5885,0,88,55,0
6032,0,5977,1,55,11,0
6076,0,6036,2,40,0,0
6129,0,6080,3,49,29,0
6227,0,6133,0,94,78,0
6262,0,6231,1,31,0,3
6336,0,6266,2,70,45,0
6383,0,6340,3,43,26,0
6484,0,6387,0,97,73,0
6576,0,6488,1,88,49,0
6599,0,6580,2,19,0,6
6640,0,6603,3,37,0,1
6729,0,6644,0,85,67,0
6797,0,6733,1,64,44,0
6886,0,6801,2,85,46,0
6924,0,6890,3,34,0,2
6941,0,6928,0,13,0,3
7039,0,6945,1,94,77,0
7080,0,7043,2,37,23,0
7091,0,7084,3,7,0,12
7192,0,7095,0,97,64,0
7281,0,7196,1,85,68,0
7397,0,7285,2,112,97,0
7501,0,7401,3,100,45,0
