step,tl_id,start_at_step,cycle_time
264,0,-1,269
488,0,268,224
682,0,492,194
939,0,686,257
1184,0,943,245
1387,0,1188,203
1617,0,1391,230
1871,0,1621,254
2125,0,1875,254
2313,0,2129,188
2567,0,2317,254
2866,0,2571,299
3156,0,2870,290
3332,0,3160,176
3469,0,3336,137
3615,0,3473,146
3839,0,3619,224
4063,0,3843,224
4386,0,4067,323
4634,0,4390,248
4810,0,4638,176
5106,0,4814,296
5363,0,5110,257
5692,0,5367,329
5868,0,5696,176
6194,0,5872,326
6355,0,6198,161
6657,0,6359,302
6899,0,6661,242
7234,0,6903,335
