step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
134,0,25,1,109,108,0
202,0,138,2,64,45,0
240,0,206,3,34,8,0
320,0,244,0,76,47,0
361,0,324,1,37,9,0
414,0,365,2,49,27,0
479,0,418,3,61,46,0
568,0,483,0,85,50,0
585,0,572,1,13,0,7
635,0,589,2,46,32,0
700,0,639,3,61,40,0
741,0,704,0,37,21,0
761,0,745,1,16,0,8
859,0,765,2,94,80,0
951,0,863,3,88,58,0
1070,0,955,0,115,84,0
1180,0,1074,1,106,45,0
1269,0,1184,2,85,34,0
1352,0,1273,3,79,39,0
1390,0,1356,0,34,0,0
1419,0,1394,1,25,0,11
1433,0,1423,2,10,0,5
1552,0,1437,3,115,102,0
1617,0,1556,0,61,54,0
1682,0,1621,1,61,10,0
1693,0,1686,2,7,0,17
1788,0,1697,3,91,71,0
1856,0,1792,0,64,31,0
1963,0,1860,1,103,81,0
2070,0,1967,2,103,31,0
2144,0,2074,3,70,30,0
2200,0,2148,0,52,15,0
2229,0,2204,1,25,0,5
2267,0,2233,2,34,20,0
2335,0,2271,3,64,49,0
2412,0,2339,0,73,50,0
2474,0,2416,1,58,11,0
2575,0,2478,2,97,75,0
2628,0,2579,3,49,18,0
2738,0,2632,0,106,87,0
2791,0,2742,1,49,19,0
2865,0,2795,2,70,37,0
2957,0,2869,3,88,58,0
2986,0,2961,0,25,0,1
3039,0,2990,1,49,24,0
3155,0,3043,2,112,84,0
3259,0,3159,3,100,83,0
3381,0,3263,0,118,73,0
3395,0,3385,1,10,0,13
3490,0,3399,2,91,52,0
3528,0,3494,3,34,8,0
3545,0,3532,0,13,1,0
3604,0,3549,1,55,0,3
3639,0,3608,2,31,18,0
3713,0,3643,3,70,50,0
3811,0,3717,0,94,69,0
3849,0,3815,1,34,0,0
3869,0,3853,2,16,0,7
3889,0,3873,3,16,4,0
3900,0,3893,0,7,0,4
4007,0,3904,1,103,86,0
4111,0,4011,2,100,70,0
4185,0,4115,3,70,39,0
4214,0,4189,0,25,0,9
4255,0,4218,1,37,17,0
4311,0,4259,2,52,35,0
4385,0,4315,3,70,47,0
4423,0,4389,0,34,0,7
4476,0,4427,1,49,20,0
4490,0,4480,2,10,0,9
4579,0,4494,3,85,63,0
4611,0,4583,0,28,0,1
4679,0,4615,1,64,36,0
4738,0,4683,2,55,2,0
4851,0,4742,3,109,89,0
4928,0,4855,0,73,38,0
5026,0,4932,1,94,69,0
5118,0,5030,2,88,38,0
5225,0,5122,3,103,65,0
5260,0,5229,0,31,4,0
5292,0,5264,1,28,0,1
5330,0,5296,2,34,7,0
5437,0,5334,3,103,86,0
5508,0,5441,0,67,39,0
5576,0,5512,1,64,22,0
5644,0,5580,2,64,28,0
5736,0,5648,3,88,60,0
5777,0,5740,0,37,0,0
5845,0,5781,1,64,39,0
5871,0,5849,2,22,0,1
5984,0,5875,3,109,87,0
6070,0,5988,0,82,47,0
6129,0,6074,1,55,21,0
6194,0,6133,2,61,12,0
6304,0,6198,3,106,82,0
6318,0,6308,0,10,0,11
6338,0,6322,1,16,0,5
6460,0,6342,2,118,94,0
6489,0,6464,3,25,8,0
6554,0,6493,0,61,7,0
6595,0,6558,1,37,0,4
6633,0,6599,2,34,15,0
6680,0,6637,3,43,22,0
6739,0,6684,0,55,37,0
6762,0,6743,1,19,0,6
6833,0,6766,2,67,47,0
6865,0,6837,3,28,2,0
6894,0,6869,0,25,10,0
6959,0,6898,1,61,25,0
7042,0,6963,2,79,63,0
7071,0,7046,3,25,0,8
7112,0,7075,0,37,11,0
7126,0,7116,1,10,0,5
7203,0,7130,2,73,58,0
7298,0,7207,3,91,44,0
7357,0,7302,0,55,34,0
7416,0,7361,1,55,35,0
7430,0,7420,2,10,9,0
7441,0,7434,3,7,6,0
