step,tl_id,start_at_step,cycle_time
279,0,-1,284
530,0,283,251
844,0,534,314
1098,0,848,254
1301,0,1102,203
1555,0,1305,254
1839,0,1559,284
2183,0,1843,344
2428,0,2187,245
2619,0,2432,191
2894,0,2623,275
3106,0,2898,212
3342,0,3110,236
3551,0,3346,209
3847,0,3555,296
4119,0,3851,272
4418,0,4123,299
4543,0,4422,125
4830,0,4547,287
5141,0,4834,311
5353,0,5145,212
5721,0,5357,368
5882,0,5725,161
6112,0,5886,230
6312,0,6116,200
6593,0,6316,281
6826,0,6597,233
7062,0,6830,236
7304,0,7066,242
7468,0,7308,164
