step,tl_id,reward_type,previous,current,max,reward
25,0,avg_vehicle_number,1.5555555555555556,1.5555555555555556,36.27733333333333,0.9571204547682054
25,0,reward_with_penalty,0.9571204547682054,0.9571204547682054,0.22270013882530884,0.7344203159428966
87,0,avg_vehicle_number,3.9166666666666665,3.9166666666666665,38.504888888888885,0.8982813149268203
87,0,reward_with_penalty,0.8982813149268203,0.8982813149268203,0.8519528019683106,0.046328512958509704
200,0,avg_vehicle_number,7.333333333333333,7.333333333333333,39.77777777777778,0.8156424581005587
200,0,reward_with_penalty,0.8156424581005587,0.8156424581005587,0.9921029164925812,-0.1764604583920225
220,0,avg_vehicle_number,6.888888888888889,6.888888888888889,39.45955555555556,0.8254189944134078
220,0,reward_with_penalty,0.8254189944134078,0.8254189944134078,0.04742587317756678,0.7779931212358411
261,0,avg_vehicle_number,5.5,5.5,40.096,0.862829209896249
261,0,reward_with_penalty,0.862829209896249,0.862829209896249,0.0819105771553252,0.7809186327409238
383,0,avg_vehicle_number,7.611111111111111,7.611111111111111,39.77777777777778,0.808659217877095
383,0,reward_with_penalty,0.808659217877095,0.808659217877095,0.9898826370250243,-0.18122341914792928
427,0,avg_vehicle_number,7.222222222222222,7.222222222222222,37.232,0.8060211049037864
427,0,reward_with_penalty,0.8060211049037864,0.8060211049037864,0.1824255238063564,0.6235955810974301
471,0,avg_vehicle_number,6.083333333333333,6.083333333333333,40.096,0.848280792764033
471,0,reward_with_penalty,0.848280792764033,0.848280792764033,0.0819105771553252,0.7663702156087078
581,0,avg_vehicle_number,6.416666666666667,6.416666666666667,38.504888888888885,0.8333544946673438
581,0,reward_with_penalty,0.8333544946673438,0.8333544946673438,0.8807970779778823,-0.04744258331053852
643,0,avg_vehicle_number,6.166666666666667,6.166666666666667,39.77777777777778,0.8449720670391061
643,0,reward_with_penalty,0.8449720670391061,0.8449720670391061,0.45842951678320015,0.38654255025590595
747,0,avg_vehicle_number,7.444444444444445,7.444444444444445,38.504888888888885,0.806662357449559
747,0,reward_with_penalty,0.806662357449559,0.806662357449559,0.9655548043337887,-0.15889244688422965
812,0,avg_vehicle_number,7.055555555555555,7.055555555555555,40.096,0.8240334308770063
812,0,reward_with_penalty,0.8240334308770063,0.8240334308770063,0.33924363123418283,0.4847897996428235
931,0,avg_vehicle_number,8.722222222222221,8.722222222222221,39.77777777777778,0.7807262569832403
931,0,reward_with_penalty,0.7807262569832403,0.7807262569832403,0.9880696387888298,-0.20734338180558953
987,0,avg_vehicle_number,7.722222222222222,7.722222222222222,40.096,0.8074066684401879
987,0,reward_with_penalty,0.8074066684401879,0.8074066684401879,0.17032391864384583,0.637082749796342
1058,0,avg_vehicle_number,6.805555555555555,6.805555555555555,39.77777777777778,0.8289106145251397
1058,0,reward_with_penalty,0.8289106145251397,0.8289106145251397,0.25287573272933045,0.5760348817958092
1129,0,avg_vehicle_number,5.861111111111111,5.861111111111111,39.77777777777778,0.8526536312849162
1129,0,reward_with_penalty,0.8526536312849162,0.8526536312849162,0.437823499114202,0.41483013217071424
1197,0,avg_vehicle_number,6.75,6.75,39.77777777777778,0.8303072625698324
1197,0,reward_with_penalty,0.8303072625698324,0.8303072625698324,0.5825702064623147,0.24773705610751773
1250,0,avg_vehicle_number,6.5,6.5,38.8231111111111,0.83257395365876
1250,0,reward_with_penalty,0.83257395365876,0.83257395365876,0.23745802834390256,0.5951159253148575
1285,0,avg_vehicle_number,5.277777777777778,5.277777777777778,39.45955555555555,0.8662484231393044
1285,0,reward_with_penalty,0.8662484231393044,0.8662484231393044,0.060086650174007654,0.8061617729652968
1305,0,avg_vehicle_number,4.833333333333333,4.833333333333333,38.82311111111112,0.8755037091308728
1305,0,reward_with_penalty,0.8755037091308728,0.8755037091308728,0.04742587317756678,0.8280778359533061
1316,0,avg_vehicle_number,4.694444444444445,4.694444444444445,39.77777777777778,0.8819832402234636
1316,0,reward_with_penalty,0.8819832402234636,0.8819832402234636,0.04742587317756678,0.8345573670458969
1366,0,avg_vehicle_number,4.833333333333333,4.833333333333333,40.096,0.8794559723330673
1366,0,reward_with_penalty,0.8794559723330673,0.8794559723330673,0.1951846770138402,0.684271295319227
1434,0,avg_vehicle_number,6.027777777777778,6.027777777777778,40.096,0.8496663563004345
1434,0,reward_with_penalty,0.8496663563004345,0.8496663563004345,0.8048153229861598,0.04485103331427476
1520,0,avg_vehicle_number,6.722222222222222,6.722222222222222,38.5048888888889,0.8254189944134078
1520,0,reward_with_penalty,0.8254189944134078,0.8254189944134078,0.9116003227929417,-0.08618132837953385
1534,0,avg_vehicle_number,6.333333333333333,6.333333333333333,38.5048888888889,0.8355187220093264
1534,0,reward_with_penalty,0.8355187220093264,0.8355187220093264,0.04742587317756678,0.7880928488317597
1596,0,avg_vehicle_number,6.444444444444445,6.444444444444445,38.504888888888885,0.8326330855533497
1596,0,reward_with_penalty,0.8326330855533497,0.8326330855533497,0.3775406687981454,0.4550924167552043
1673,0,avg_vehicle_number,7.111111111111111,7.111111111111111,37.232,0.8090053955975743
1673,0,reward_with_penalty,0.8090053955975743,0.8090053955975743,0.7143624294910559,0.09464296610651846
1750,0,avg_vehicle_number,7.833333333333333,7.833333333333333,38.82311111111112,0.7982301492810697
1750,0,reward_with_penalty,0.7982301492810697,0.7982301492810697,0.7772998611746911,0.020930288106378647
1845,0,avg_vehicle_number,7.611111111111111,7.611111111111111,38.82311111111111,0.8039541166773514
1845,0,reward_with_penalty,0.8039541166773514,0.8039541166773514,0.5415704832167999,0.2623836334605515
