step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
56,0,25,1,31,30,0
97,0,60,2,37,27,0
165,0,101,3,64,49,0
224,0,169,0,55,30,0
319,0,228,1,91,69,0
420,0,323,2,97,73,0
488,0,424,3,64,37,0
595,0,492,0,103,49,0
651,0,599,1,52,9,0
746,0,655,2,91,64,0
835,0,750,3,85,52,0
954,0,839,0,115,85,0
1025,0,958,1,67,36,0
1090,0,1029,2,61,7,0
1185,0,1094,3,91,59,0
1220,0,1189,0,31,5,0
1297,0,1224,1,73,47,0
1404,0,1301,2,103,75,0
1472,0,1408,3,64,42,0
1495,0,1476,0,19,0,2
1560,0,1499,1,61,22,0
1586,0,1564,2,22,0,1
1660,0,1590,3,70,47,0
1773,0,1664,0,109,82,0
1871,0,1777,1,94,71,0
1930,0,1875,2,55,5,0
1989,0,1934,3,55,17,0
2048,0,1993,0,55,29,0
2101,0,2052,1,49,30,0
2184,0,2105,2,79,57,0
2276,0,2188,3,88,50,0
2287,0,2280,0,7,0,13
2310,0,2291,1,19,0,3
2390,0,2314,2,76,63,0
2452,0,2394,3,58,41,0
2547,0,2456,0,91,48,0
2573,0,2551,1,22,0,8
2689,0,2577,2,112,89,0
2775,0,2693,3,82,46,0
2882,0,2779,0,103,75,0
2914,0,2886,1,28,0,12
3021,0,2918,2,103,70,0
3143,0,3025,3,118,91,0
3181,0,3147,0,34,0,3
3213,0,3185,1,28,0,12
3269,0,3217,2,52,22,0
3385,0,3273,3,112,95,0
3498,0,3389,0,109,68,0
3566,0,3502,1,64,0,1
3622,0,3570,2,52,16,0
3672,0,3626,3,46,10,0
3767,0,3676,0,91,69,0
3841,0,3771,1,70,38,0
3867,0,3845,2,22,0,6
3887,0,3871,3,16,0,0
3973,0,3891,0,82,56,0
4065,0,3977,1,88,73,0
4130,0,4069,2,61,25,0
4168,0,4134,3,34,0,1
4239,0,4172,0,67,47,0
4274,0,4243,1,31,15,0
4306,0,4278,2,28,13,0
4410,0,4310,3,100,69,0
4463,0,4414,0,49,27,0
4582,0,4467,1,115,89,0
4617,0,4586,2,31,0,6
4640,0,4621,3,19,0,4
4735,0,4644,0,91,71,0
4782,0,4739,1,43,23,0
4814,0,4786,2,28,0,6
4834,0,4818,3,16,0,9
4848,0,4838,0,10,0,3
4862,0,4852,1,10,1,0
4909,0,4866,2,43,21,0
4944,0,4913,3,31,0,4
4985,0,4948,0,37,23,0
5059,0,4989,1,70,54,0
5172,0,5063,2,109,86,0
5216,0,5176,3,40,0,0
5287,0,5220,0,67,42,0
5391,0,5291,1,100,69,0
5504,0,5395,2,109,78,0
5521,0,5508,3,13,0,17
5592,0,5525,0,67,41,0
5636,0,5596,1,40,8,0
5677,0,5640,2,37,14,0
5751,0,5681,3,70,17,0
5867,0,5755,0,112,79,0
5926,0,5871,1,55,20,0
5961,0,5930,2,31,1,0
6065,0,5965,3,100,78,0
6181,0,6069,0,112,82,0
6231,0,6185,1,46,5,0
6251,0,6235,2,16,0,10
6370,0,6255,3,115,101,0
6465,0,6374,0,91,67,0
6554,0,6469,1,85,51,0
6574,0,6558,2,16,0,20
6660,0,6578,3,82,49,0
6686,0,6664,0,22,0,1
6766,0,6690,1,76,58,0
6858,0,6770,2,88,16,0
6923,0,6862,3,61,26,0
7015,0,6927,0,88,60,0
7053,0,7019,1,34,0,1
7100,0,7057,2,43,22,0
7138,0,7104,3,34,8,0
7167,0,7142,0,25,8,0
7232,0,7171,1,61,47,0
7261,0,7236,2,25,10,0
7380,0,7265,3,115,95,0
