step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
131,0,25,1,106,105,0
232,0,135,2,97,80,0
267,0,236,3,31,6,0
332,0,271,0,61,21,0
367,0,336,1,31,2,0
423,0,371,2,52,38,0
437,0,427,3,10,0,3
511,0,441,0,70,42,0
621,0,515,1,106,86,0
728,0,625,2,103,78,0
826,0,732,3,94,58,0
945,0,830,0,115,78,0
956,0,949,1,7,0,13
1012,0,960,2,52,17,0
1074,0,1016,3,58,34,0
1109,0,1078,0,31,14,0
1198,0,1113,1,85,39,0
1218,0,1202,2,16,0,7
1286,0,1222,3,64,42,0
1306,0,1290,0,16,0,3
1416,0,1310,1,106,72,0
1448,0,1420,2,28,0,8
1480,0,1452,3,28,11,0
1545,0,1484,0,61,42,0
1568,0,1549,1,19,2,0
1618,0,1572,2,46,1,0
1665,0,1622,3,43,18,0
1733,0,1669,0,64,43,0
1780,0,1737,1,43,22,0
1791,0,1784,2,7,0,11
1889,0,1795,3,94,73,0
1903,0,1893,0,10,0,5
2022,0,1907,1,115,97,0
2054,0,2026,2,28,0,13
2137,0,2058,3,79,51,0
2241,0,2141,0,100,61,0
2303,0,2245,1,58,21,0
2425,0,2307,2,118,69,0
2493,0,2429,3,64,32,0
2570,0,2497,0,73,39,0
2614,0,2574,1,40,6,0
2691,0,2618,2,73,46,0
2765,0,2695,3,70,40,0
2836,0,2769,0,67,44,0
2892,0,2840,1,52,12,0
2942,0,2896,2,46,18,0
3061,0,2946,3,115,98,0
3168,0,3065,0,103,71,0
3290,0,3172,1,118,80,0
3313,0,3294,2,19,0,13
3423,0,3317,3,106,83,0
3470,0,3427,0,43,7,0
3562,0,3474,1,88,66,0
3579,0,3566,2,13,0,21
3638,0,3583,3,55,36,0
3688,0,3642,0,46,24,0
3810,0,3692,1,118,105,0
3836,0,3814,2,22,0,27
3901,0,3840,3,61,44,0
3933,0,3905,0,28,0,2
3962,0,3937,1,25,4,0
4027,0,3966,2,61,0,1
4107,0,4031,3,76,59,0
4193,0,4111,0,82,47,0
4249,0,4197,1,52,29,0
4290,0,4253,2,37,0,5
4397,0,4294,3,103,77,0
4438,0,4401,0,37,9,0
4527,0,4442,1,85,57,0
4547,0,4531,2,16,0,20
4618,0,4551,3,67,39,0
4701,0,4622,0,79,64,0
4739,0,4705,1,34,5,0
4777,0,4743,2,34,0,16
4824,0,4781,3,43,21,0
4871,0,4828,0,43,25,0
4918,0,4875,1,43,28,0
4962,0,4922,2,40,0,6
4997,0,4966,3,31,7,0
5083,0,5001,0,82,67,0
5199,0,5087,1,112,95,0
5237,0,5203,2,34,0,10
5302,0,5241,3,61,25,0
5370,0,5306,0,64,41,0
5453,0,5374,1,79,55,0
5551,0,5457,2,94,29,0
5598,0,5555,3,43,3,0
5666,0,5602,0,64,33,0
5743,0,5670,1,73,36,0
5778,0,5747,2,31,6,0
5801,0,5782,3,19,0,2
5839,0,5805,0,34,7,0
5877,0,5843,1,34,20,0
5969,0,5881,2,88,69,0
6061,0,5973,3,88,73,0
6150,0,6065,0,85,54,0
6251,0,6154,1,97,54,0
6331,0,6255,2,76,42,0
6393,0,6335,3,58,41,0
6431,0,6397,0,34,1,0
6442,0,6435,1,7,0,7
6483,0,6446,2,37,13,0
6569,0,6487,3,82,72,0
6622,0,6573,0,49,25,0
6642,0,6626,1,16,0,9
6758,0,6646,2,112,86,0
6817,0,6762,3,55,28,0
6849,0,6821,0,28,13,0
6971,0,6853,1,118,56,0
7060,0,6975,2,85,62,0
7137,0,7064,3,73,34,0
7175,0,7141,0,34,0,7
7216,0,7179,1,37,14,0
7257,0,7220,2,37,17,0
7307,0,7261,3,46,29,0
