step,tl_id,reward_type,previous,current,max,reward
135,0,avg_vehicle_number,5.638888888888889,5.638888888888889,40.096,0.8593653010552451
179,0,avg_vehicle_number,5.916666666666667,5.916666666666667,39.77777777777778,0.8512569832402235
244,0,avg_vehicle_number,6.75,6.75,38.18666666666668,0.8232367318435755
360,0,avg_vehicle_number,7.611111111111111,7.611111111111111,39.77777777777778,0.808659217877095
419,0,avg_vehicle_number,6.194444444444445,6.194444444444445,38.504888888888885,0.8391257675792972
442,0,avg_vehicle_number,5.416666666666667,5.416666666666667,38.18666666666666,0.8581529329608938
468,0,avg_vehicle_number,4.583333333333333,4.583333333333333,38.5048888888889,0.8809674961909599
563,0,avg_vehicle_number,5.638888888888889,5.638888888888889,38.504888888888885,0.8535539498591809
598,0,avg_vehicle_number,5.416666666666667,5.416666666666667,39.77777777777778,0.8638268156424581
642,0,avg_vehicle_number,4.861111111111111,4.861111111111111,39.77777777777778,0.8777932960893855
743,0,avg_vehicle_number,6.638888888888889,6.638888888888889,39.77777777777778,0.8331005586592178
865,0,avg_vehicle_number,8.805555555555555,8.805555555555555,39.77777777777778,0.7786312849162011
879,0,avg_vehicle_number,8.61111111111111,8.61111111111111,39.77777777777778,0.7835195530726258
989,0,avg_vehicle_number,9.88888888888889,9.88888888888889,40.096,0.7533696905205285
1033,0,avg_vehicle_number,8.222222222222221,8.222222222222221,39.77777777777778,0.7932960893854749
1044,0,avg_vehicle_number,8.166666666666666,8.166666666666666,39.77777777777778,0.7946927374301676
1133,0,avg_vehicle_number,7.638888888888889,7.638888888888889,38.8231111111111,0.8032386207528162
1165,0,avg_vehicle_number,6.361111111111111,6.361111111111111,39.77777777777778,0.8400837988826816
1197,0,avg_vehicle_number,5.527777777777778,5.527777777777778,38.5048888888889,0.8564395863151577
1319,0,avg_vehicle_number,7.527777777777778,7.527777777777778,38.504888888888885,0.8044981301075765
1345,0,avg_vehicle_number,6.805555555555555,6.805555555555555,40.096,0.8302684667908131
1425,0,avg_vehicle_number,6.666666666666667,6.666666666666667,38.82311111111111,0.8282809781115487
1511,0,avg_vehicle_number,7.194444444444445,7.194444444444445,38.5048888888889,0.8131550394755067
1522,0,avg_vehicle_number,7.111111111111111,7.111111111111111,38.18666666666668,0.8137802607076351
1548,0,avg_vehicle_number,5.861111111111111,5.861111111111111,40.096,0.8538230469096391
1574,0,avg_vehicle_number,5.194444444444445,5.194444444444445,40.096,0.8704498093464574
1648,0,avg_vehicle_number,7.166666666666667,7.166666666666667,38.82311111111112,0.8154020514699148
1695,0,avg_vehicle_number,7.166666666666667,7.166666666666667,39.77777777777778,0.8198324022346368
1808,0,avg_vehicle_number,8.166666666666666,8.166666666666666,38.504888888888885,0.7879057204857103
1825,0,avg_vehicle_number,7.611111111111111,7.611111111111111,38.8231111111111,0.8039541166773514
1884,0,avg_vehicle_number,7.611111111111111,7.611111111111111,39.77777777777778,0.808659217877095
1904,0,avg_vehicle_number,6.972222222222222,6.972222222222222,40.096,0.8261117761816086
1981,0,avg_vehicle_number,9.055555555555555,9.055555555555555,38.504888888888885,0.7648206288378965
2082,0,avg_vehicle_number,9.5,9.5,38.504888888888885,0.7532780830139896
2108,0,avg_vehicle_number,8.833333333333334,8.833333333333334,39.45955555555556,0.7761420976752569
2167,0,avg_vehicle_number,6.833333333333333,6.833333333333333,38.82311111111111,0.8239880025643374
2262,0,avg_vehicle_number,8.11111111111111,8.11111111111111,39.77777777777778,0.7960893854748603
2384,0,avg_vehicle_number,10.75,10.75,39.77777777777778,0.7297486033519553
2464,0,avg_vehicle_number,8.777777777777779,8.777777777777779,39.77777777777778,0.7793296089385475
2544,0,avg_vehicle_number,8.194444444444445,8.194444444444445,39.77777777777778,0.7939944134078212
2627,0,avg_vehicle_number,7.916666666666667,7.916666666666667,38.504888888888885,0.7943984025116579
2680,0,avg_vehicle_number,6.555555555555555,6.555555555555555,38.504888888888885,0.8297474490973729
2694,0,avg_vehicle_number,6.333333333333333,6.333333333333333,38.504888888888885,0.8355187220093263
2729,0,avg_vehicle_number,6.0,6.0,39.77777777777778,0.8491620111731844
2764,0,avg_vehicle_number,6.166666666666667,6.166666666666667,38.504888888888885,0.8398471766932915
2841,0,avg_vehicle_number,7.694444444444445,7.694444444444445,39.77777777777778,0.8065642458100559
2870,0,avg_vehicle_number,6.527777777777778,6.527777777777778,40.096,0.8371962844728208
2965,0,avg_vehicle_number,8.444444444444445,8.444444444444445,38.504888888888885,0.7806916293457684
2976,0,avg_vehicle_number,8.222222222222221,8.222222222222221,39.77777777777778,0.7932960893854749
2987,0,avg_vehicle_number,7.888888888888889,7.888888888888889,40.096,0.8032499778309834
3061,0,avg_vehicle_number,7.972222222222222,7.972222222222222,38.5048888888889,0.7929555842836696
3171,0,avg_vehicle_number,10.527777777777779,10.527777777777779,38.504888888888885,0.7265859457962047
3218,0,avg_vehicle_number,8.527777777777779,8.527777777777779,40.096,0.7873159971623658
3262,0,avg_vehicle_number,6.861111111111111,6.861111111111111,39.77777777777778,0.827513966480447
3351,0,avg_vehicle_number,8.055555555555555,8.055555555555555,37.23200000000002,0.7836389247003773
3365,0,avg_vehicle_number,7.5,7.5,38.5048888888889,0.8052195392215707
3430,0,avg_vehicle_number,7.972222222222222,7.972222222222222,39.77777777777778,0.7995810055865922
3516,0,avg_vehicle_number,7.805555555555555,7.805555555555555,39.77777777777778,0.8037709497206704
3608,0,avg_vehicle_number,8.63888888888889,8.63888888888889,39.77777777777778,0.7828212290502793
