step,tl_id,start_at_step,cycle_time
270,0,-1,275
593,0,274,323
847,0,597,254
1107,0,851,260
1313,0,1111,206
1543,0,1317,230
1692,0,1547,149
1841,0,1696,149
2191,0,1845,350
2403,0,2195,212
2621,0,2407,218
2962,0,2625,341
3306,0,2966,344
3629,0,3310,323
3850,0,3633,221
4125,0,3854,275
4316,0,4129,191
4483,0,4320,167
4686,0,4487,203
5021,0,4690,335
5212,0,5025,191
5544,0,5216,332
5690,0,5548,146
5959,0,5694,269
6312,0,5963,353
6536,0,6316,224
6898,0,6540,362
7095,0,6902,197
7433,0,7099,338
7774,0,7437,341
8034,0,7778,260
8336,0,8038,302
8596,0,8340,260
8748,0,8600,152
9002,0,8752,254
9277,0,9006,275
9501,0,9281,224
9830,0,9505,329
10087,0,9834,257
10443,0,10091,356
10526,0,10447,83
10852,0,10530,326
11121,0,10856,269
11417,0,11125,296
11668,0,11421,251
12000,0,11672,332
12272,0,12004,272
12439,0,12276,167
12753,0,12443,314
13061,0,12757,308
13426,0,13065,365
13680,0,13430,254
13898,0,13684,218
14113,0,13902,215
14358,0,14117,245
14582,0,14362,224
14818,0,14586,236
15042,0,14822,224
15329,0,15046,287
15523,0,15333,194
15750,0,15527,227
16013,0,15754,263
16171,0,16017,158
16467,0,16175,296
16778,0,16471,311
16978,0,16782,200
17277,0,16982,299
17483,0,17281,206
17899,0,17487,416
18207,0,17903,308
18545,0,18211,338
18847,0,18549,302
19047,0,18851,200
19406,0,19051,359
19624,0,19410,218
19902,0,19628,278
20069,0,19906,167
20197,0,20073,128
20619,0,20201,422
20855,0,20623,236
21043,0,20859,188
21243,0,21047,200
21509,0,21247,266
21802,0,21513,293
22137,0,21806,335
22370,0,22141,233
22648,0,22374,278
22959,0,22652,311
23288,0,22963,329
23521,0,23292,233
23847,0,23525,326
24116,0,23851,269
24355,0,24120,239
24576,0,24359,221
24851,0,24580,275
25162,0,24855,311
25416,0,25166,254
25760,0,25420,344
26002,0,25764,242
26307,0,26006,305
26537,0,26311,230
26890,0,26541,353
27201,0,26894,311
27437,0,27205,236
27673,0,27441,236
28011,0,27677,338
28292,0,28015,281
28540,0,28296,248
28722,0,28544,182
28955,0,28726,233
29275,0,28959,320
29580,0,29279,305
29894,0,29584,314
30166,0,29898,272
30468,0,30170,302
30701,0,30472,233
