step,tl_id,start_at_step,cycle_time
210,0,-1,215
497,0,214,287
601,0,501,104
912,0,605,311
1202,0,916,290
1495,0,1206,293
1722,0,1499,227
1988,0,1726,266
2212,0,1992,224
2484,0,2216,272
2693,0,2488,209
3025,0,2697,332
3309,0,3029,284
3644,0,3313,335
3895,0,3648,251
4203,0,3899,308
4517,0,4207,314
4885,0,4521,368
5217,0,4889,332
5504,0,5221,287
5737,0,5508,233
6108,0,5741,371
6443,0,6112,335
6664,0,6447,221
7035,0,6668,371
7199,0,7039,164
7450,0,7203,251
7800,0,7454,350
8159,0,7804,359
8476,0,8163,317
8733,0,8480,257
9038,0,8737,305
9292,0,9042,254
9459,0,9296,167
9704,0,9463,245
9988,0,9708,284
10263,0,9992,275
10478,0,10267,215
10633,0,10482,155
10845,0,10637,212
11099,0,10849,254
11296,0,11103,197
11535,0,11300,239
11765,0,11539,230
12094,0,11769,329
12468,0,12098,374
12800,0,12472,332
13045,0,12804,245
13185,0,13049,140
13478,0,13189,293
13801,0,13482,323
14157,0,13805,356
14243,0,14161,86
14425,0,14247,182
14664,0,14429,239
14954,0,14668,290
15166,0,14958,212
15432,0,15170,266
15770,0,15436,338
16084,0,15774,314
16299,0,16088,215
16607,0,16303,308
16786,0,16611,179
16971,0,16790,185
17243,0,16975,272
17509,0,17247,266
17796,0,17513,287
18119,0,17800,323
18274,0,18123,155
18555,0,18278,281
18884,0,18559,329
19195,0,18888,311
19377,0,19199,182
19550,0,19381,173
19813,0,19554,263
20190,0,19817,377
20420,0,20194,230
20530,0,20424,110
20760,0,20534,230
20996,0,20764,236
21298,0,21000,302
21582,0,21302,284
21872,0,21586,290
22231,0,21876,359
22437,0,22235,206
22715,0,22441,278
22963,0,22719,248
23202,0,22967,239
23561,0,23206,359
23812,0,23565,251
24039,0,23816,227
24215,0,24043,176
24361,0,24219,146
24543,0,24365,182
24734,0,24547,191
25012,0,24738,278
25341,0,25016,329
25634,0,25345,293
25876,0,25638,242
26079,0,25880,203
26456,0,26083,377
26620,0,26460,164
26817,0,26624,197
27005,0,26821,188
27280,0,27009,275
27489,0,27284,209
27875,0,27493,386
28255,0,27879,380
28488,0,28259,233
28736,0,28492,248
28933,0,28740,197
29310,0,28937,377
29501,0,29314,191
29740,0,29505,239
30021,0,29744,281
30380,0,30025,359
30592,0,30384,212
