step,tl_id,start_at_step,cycle_time
165,0,-1,170
515,0,169,350
733,0,519,218
1020,0,737,287
1256,0,1024,236
1567,0,1260,311
1998,0,1571,431
2333,0,2002,335
2578,0,2337,245
2736,0,2582,158
3062,0,2740,326
3280,0,3066,218
3510,0,3284,230
3818,0,3514,308
3997,0,3822,179
4146,0,4001,149
4391,0,4150,245
4618,0,4395,227
4860,0,4622,242
5147,0,4864,287
5383,0,5151,236
5625,0,5387,242
5897,0,5629,272
6247,0,5901,350
6450,0,6251,203
6527,0,6454,77
6778,0,6531,251
7104,0,6782,326
7400,0,7108,296
7738,0,7404,338
8070,0,7742,332
8414,0,8074,344
8722,0,8418,308
8988,0,8726,266
9128,0,8992,140
9472,0,9132,344
9726,0,9476,254
10004,0,9730,278
10348,0,10008,344
10584,0,10352,236
10817,0,10588,233
11032,0,10821,215
11256,0,11036,224
11549,0,11260,293
11869,0,11553,320
12159,0,11873,290
12464,0,12163,305
12793,0,12468,329
13125,0,12797,332
13328,0,13129,203
13516,0,13332,188
13776,0,13520,260
14144,0,13780,368
14353,0,14148,209
14604,0,14357,251
14912,0,14608,308
15295,0,14916,383
15630,0,15299,335
15854,0,15634,224
16009,0,15858,155
16443,0,16013,434
16712,0,16447,269
17035,0,16716,323
17343,0,17039,308
17537,0,17347,194
17836,0,17541,299
18096,0,17840,260
18314,0,18100,218
18556,0,18318,242
18900,0,18560,344
19151,0,18904,251
19354,0,19155,203
19599,0,19358,245
19898,0,19603,299
20017,0,19902,119
20316,0,20021,299
20642,0,20320,326
20896,0,20646,254
21051,0,20900,155
21299,0,21055,248
21592,0,21303,293
21720,0,21596,128
21917,0,21724,197
22159,0,21921,242
22509,0,22163,350
22835,0,22513,326
23173,0,22839,338
23352,0,23177,179
23672,0,23356,320
23959,0,23676,287
24201,0,23963,242
24428,0,24205,227
24703,0,24432,275
24963,0,24707,260
25277,0,24967,314
25531,0,25281,254
25806,0,25535,275
26111,0,25810,305
26368,0,26115,257
26778,0,26372,410
27101,0,26782,323
27385,0,27105,284
27519,0,27389,134
27617,0,27523,98
27802,0,27621,185
28047,0,27806,245
28319,0,28051,272
28678,0,28323,359
29055,0,28682,377
29264,0,29059,209
29548,0,29268,284
29937,0,29552,389
30188,0,29941,251
