step,tl_id,start_at_step,cycle_time
294,0,-1,299
581,0,298,287
829,0,585,248
1062,0,833,233
1364,0,1066,302
1591,0,1368,227
1818,0,1595,227
1952,0,1822,134
2119,0,1956,167
2358,0,2123,239
2633,0,2362,275
2818,0,2637,185
3114,0,2822,296
3239,0,3118,125
3457,0,3243,218
3618,0,3461,161
3791,0,3622,173
4045,0,3795,254
4329,0,4049,284
4640,0,4333,311
4921,0,4644,281
5151,0,4925,230
5420,0,5155,269
5740,0,5424,320
6117,0,5744,377
6380,0,6121,263
6628,0,6384,248
6966,0,6632,338
7283,0,6970,317
7621,0,7287,338
7848,0,7625,227
8114,0,7852,266
8491,0,8118,377
8811,0,8495,320
9017,0,8815,206
9259,0,9021,242
9381,0,9263,122
9566,0,9385,185
9871,0,9570,305
10116,0,9875,245
10400,0,10120,284
10585,0,10404,185
10896,0,10589,311
11102,0,10900,206
11368,0,11106,266
11799,0,11372,431
12050,0,11803,251
12316,0,12054,266
12531,0,12320,215
12779,0,12535,248
13042,0,12783,263
13230,0,13046,188
13394,0,13234,164
13729,0,13398,335
14064,0,13733,335
14396,0,14068,332
14629,0,14400,233
14847,0,14633,218
15131,0,14851,284
15496,0,15135,365
15735,0,15500,239
16040,0,15739,305
16381,0,16044,341
16743,0,16385,362
17057,0,16747,314
17404,0,17061,347
17583,0,17408,179
17918,0,17587,335
18169,0,17922,251
18429,0,18173,260
18671,0,18433,242
18907,0,18675,236
19134,0,18911,227
19391,0,19138,257
19672,0,19395,281
19791,0,19676,119
20108,0,19795,317
20407,0,20112,299
20661,0,20411,254
20927,0,20665,266
21136,0,20931,209
21399,0,21140,263
21575,0,21403,176
21892,0,21579,317
22185,0,21896,293
22481,0,22189,296
22765,0,22485,284
23055,0,22769,290
23234,0,23059,179
23374,0,23238,140
23718,0,23378,344
24002,0,23722,284
24241,0,24006,239
24588,0,24245,347
24836,0,24592,248
25072,0,24840,236
25455,0,25076,383
25604,0,25459,149
25918,0,25608,314
26205,0,25922,287
26501,0,26209,296
26815,0,26505,314
27012,0,26819,197
27260,0,27016,248
27517,0,27264,257
27858,0,27521,341
28103,0,27862,245
28369,0,28107,266
28599,0,28373,230
28856,0,28603,257
29203,0,28860,347
29475,0,29207,272
29846,0,29479,371
30004,0,29850,158
30309,0,30008,305
30512,0,30313,203
