step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
214,0,99,2,115,114,0
270,0,218,3,52,47,0
323,0,274,0,49,37,0
349,0,327,1,22,12,0
396,0,353,2,43,42,0
437,0,400,3,37,30,0
463,0,441,0,22,18,0
507,0,467,1,40,39,0
623,0,511,2,112,105,0
700,0,627,3,73,62,0
786,0,704,0,82,73,0
860,0,790,1,70,61,0
982,0,864,2,118,109,0
1035,0,986,3,49,35,0
1091,0,1039,0,52,40,0
1102,0,1095,1,7,0,2
1206,0,1106,2,100,96,0
1223,0,1210,3,13,9,0
1252,0,1227,0,25,18,0
1365,0,1256,1,109,95,0
1376,0,1369,2,7,0,1
1414,0,1380,3,34,24,0
1518,0,1418,0,100,88,0
1556,0,1522,1,34,27,0
1591,0,1560,2,31,19,0
1641,0,1595,3,46,45,0
1700,0,1645,0,55,48,0
1717,0,1704,1,13,12,0
1806,0,1721,2,85,81,0
1919,0,1810,3,109,105,0
2020,0,1923,0,97,90,0
2097,0,2024,1,73,59,0
2141,0,2101,2,40,25,0
2170,0,2145,3,25,12,0
2229,0,2174,0,55,46,0
2270,0,2233,1,37,30,0
2365,0,2274,2,91,84,0
2448,0,2369,3,79,75,0
2504,0,2452,0,52,42,0
2542,0,2508,1,34,24,0
2658,0,2546,2,112,99,0
2720,0,2662,3,58,51,0
2776,0,2724,0,52,43,0
2862,0,2780,1,82,73,0
2924,0,2866,2,58,44,0
3016,0,2928,3,88,78,0
3030,0,3020,0,10,0,0
3077,0,3034,1,43,39,0
3175,0,3081,2,94,88,0
3288,0,3179,3,109,108,0
3311,0,3292,0,19,9,0
3385,0,3315,1,70,58,0
3456,0,3389,2,67,57,0
3566,0,3460,3,106,101,0
3661,0,3570,0,91,90,0
3783,0,3665,1,118,104,0
3896,0,3787,2,109,96,0
3910,0,3900,3,10,0,4
3987,0,3914,0,73,61,0
4091,0,3991,1,100,82,0
4186,0,4095,2,91,79,0
4215,0,4190,3,25,0,1
4322,0,4219,0,103,86,0
4354,0,4326,1,28,10,0
4461,0,4358,2,103,94,0
4553,0,4465,3,88,61,0
4675,0,4557,0,118,96,0
4764,0,4679,1,85,63,0
4829,0,4768,2,61,40,0
4906,0,4833,3,73,61,0
4998,0,4910,0,88,63,0
5027,0,5002,1,25,13,0
5065,0,5031,2,34,17,0
5109,0,5069,3,40,28,0
5141,0,5113,0,28,18,0
5182,0,5145,1,37,30,0
5292,0,5186,2,106,94,0
5396,0,5296,3,100,88,0
5425,0,5400,0,25,11,0
5547,0,5429,1,118,101,0
5669,0,5551,2,118,98,0
5701,0,5673,3,28,17,0
5805,0,5705,0,100,73,0
5816,0,5809,1,7,0,5
5923,0,5820,2,103,93,0
6024,0,5927,3,97,82,0
6095,0,6028,0,67,48,0
6166,0,6099,1,67,36,0
6207,0,6170,2,37,14,0
6308,0,6211,3,97,88,0
6352,0,6312,0,40,20,0
6447,0,6356,1,91,79,0
6563,0,6451,2,112,90,0
6685,0,6567,3,118,90,0
6807,0,6689,0,118,101,0
6854,0,6811,1,43,18,0
6937,0,6858,2,79,58,0
6999,0,6941,3,58,42,0
7037,0,7003,0,34,19,0
7138,0,7041,1,97,87,0
7230,0,7142,2,88,76,0
7241,0,7234,3,7,0,7
7315,0,7245,0,70,58,0
7431,0,7319,1,112,95,0
7526,0,7435,2,91,77,0
7597,0,7530,3,67,22,0
7704,0,7601,0,103,74,0
7757,0,7708,1,49,21,0
7846,0,7761,2,85,52,0
7875,0,7850,3,25,0,1
7937,0,7879,0,58,41,0
8038,0,7941,1,97,69,0
8085,0,8042,2,43,15,0
8201,0,8089,3,112,86,0
8218,0,8205,0,13,0,5
8289,0,8222,1,67,49,0
8411,0,8293,2,118,96,0
8518,0,8415,3,103,79,0
8616,0,8522,0,94,48,0
8693,0,8620,1,73,38,0
8770,0,8697,2,73,31,0
8808,0,8774,3,34,15,0
8897,0,8812,0,85,63,0
8995,0,8901,1,94,81,0
9066,0,8999,2,67,42,0
9125,0,9070,3,55,13,0
9196,0,9129,0,67,47,0
9213,0,9200,1,13,0,10
9323,0,9217,2,106,91,0
9442,0,9327,3,115,88,0
9507,0,9446,0,61,41,0
9611,0,9511,1,100,47,0
9676,0,9615,2,61,27,0
9783,0,9680,3,103,74,0
9818,0,9787,0,31,13,0
9871,0,9822,1,49,27,0
9942,0,9875,2,67,50,0
10043,0,9946,3,97,82,0
10123,0,10047,0,76,54,0
10224,0,10127,1,97,79,0
10247,0,10228,2,19,0,4
10339,0,10251,3,88,44,0
10431,0,10343,0,88,59,0
10550,0,10435,1,115,95,0
10651,0,10554,2,97,55,0
10743,0,10655,3,88,61,0
10778,0,10747,0,31,0,1
10897,0,10782,1,115,96,0
10926,0,10901,2,25,0,8
10997,0,10930,3,67,37,0
11047,0,11001,0,46,20,0
11085,0,11051,1,34,20,0
11150,0,11089,2,61,21,0
11266,0,11154,3,112,82,0
11286,0,11270,0,16,0,7
11339,0,11290,1,49,10,0
11380,0,11343,2,37,11,0
11436,0,11384,3,52,36,0
11483,0,11440,0,43,3,0
11533,0,11487,1,46,35,0
11604,0,11537,2,67,50,0
11705,0,11608,3,97,76,0
11722,0,11709,0,13,0,8
11778,0,11726,1,52,28,0
11792,0,11782,2,10,0,5
11809,0,11796,3,13,1,0
11928,0,11813,0,115,84,0
11993,0,11932,1,61,34,0
12097,0,11997,2,100,74,0
12135,0,12101,3,34,0,1
12161,0,12139,0,22,0,5
12220,0,12165,1,55,29,0
12297,0,12224,2,73,56,0
12320,0,12301,3,19,0,6
12403,0,12324,0,79,55,0
12495,0,12407,1,88,67,0
12539,0,12499,2,40,12,0
12583,0,12543,3,40,0,3
12636,0,12587,0,49,17,0
12722,0,12640,1,82,60,0
12784,0,12726,2,58,38,0
12822,0,12788,3,34,0,0
12887,0,12826,0,61,40,0
12925,0,12891,1,34,15,0
12990,0,12929,2,61,48,0
13079,0,12994,3,85,56,0
13165,0,13083,0,82,56,0
13233,0,13169,1,64,17,0
13319,0,13237,2,82,48,0
13426,0,13323,3,103,75,0
13518,0,13430,0,88,50,0
13547,0,13522,1,25,0,10
13567,0,13551,2,16,0,10
13641,0,13571,3,70,49,0
13757,0,13645,0,112,93,0
13789,0,13761,1,28,0,9
13833,0,13793,2,40,0,0
13871,0,13837,3,34,12,0
13903,0,13875,0,28,16,0
13950,0,13907,1,43,0,2
13961,0,13954,2,7,0,8
13996,0,13965,3,31,22,0
14013,0,14000,0,13,0,3
14072,0,14017,1,55,45,0
14164,0,14076,2,88,49,0
14271,0,14168,3,103,75,0
14393,0,14275,0,118,89,0
14467,0,14397,1,70,18,0
14487,0,14471,2,16,0,12
14531,0,14491,3,40,11,0
14608,0,14535,0,73,52,0
14661,0,14612,1,49,23,0
14753,0,14665,2,88,33,0
14791,0,14757,3,34,0,4
14871,0,14795,0,76,34,0
14969,0,14875,1,94,54,0
15034,0,14973,2,61,23,0
15072,0,15038,3,34,0,8
15107,0,15076,0,31,0,2
15214,0,15111,1,103,80,0
15228,0,15218,2,10,0,9
15293,0,15232,3,61,15,0
15394,0,15297,0,97,59,0
15417,0,15398,1,19,0,3
15473,0,15421,2,52,0,6
15484,0,15477,3,7,0,10
15543,0,15488,0,55,38,0
15662,0,15547,1,115,80,0
