,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
adapt_veh_n_thp_-0.2,150.55490692807578,144.38255705685643,0.0,1066.0,142.81974887102103,135.36285025911775,0.0,1094.0,148.25592025553476,138.1784096127428,0.0,1255.0,146.53987223262473,132.2756785355605,0.0,965.0,141.22271175239564,126.12386424550077,0.0,984.0,133.38801834892712,95.70201569727223,0.0,947.0
adapt_veh_n_thp_-0.1,141.5243969600176,127.19093388098084,0.0,1114.0,142.02946359731249,123.9504826887753,0.0,844.0,144.3780702720564,130.55486282087872,0.0,971.0,144.5638286154863,127.57871296367159,0.0,795.0,147.11532107060248,132.35204766660848,0.0,914.0,129.50076005426624,88.23419756674811,0.0,746.0
adapt_veh_n_thp_0.0,144.795737416015,142.44160064233122,0.0,1108.0,153.87228769688292,137.80448726599698,0.0,1045.0,143.73747108712413,137.28340363745713,0.0,950.0,146.343099460293,135.99682676012398,0.0,941.0,159.60920806256195,157.71523005006733,0.0,1248.0,134.98048515682422,95.7014140073788,0.0,1059.0
adapt_veh_n_thp_0.1,135.6876858684877,130.9228793799308,0.0,1028.0,145.9301685207622,128.02826495719526,0.0,1141.0,148.27442449608986,132.1285595362527,0.0,962.0,142.28709108932702,133.99768936967095,0.0,1534.0,146.88671659874436,140.33383277631594,0.0,1187.0,131.1614305145974,92.13752446340045,0.0,1077.0
adapt_veh_n_thp_0.2,150.12490362374712,135.84985765706088,0.0,1009.0,156.53210706024893,154.08962786410706,0.0,1797.0,147.68124242758012,133.9937325923304,0.0,1082.0,143.7284392554246,130.2697968318931,0.0,953.0,150.2591695120608,133.2756900496191,0.0,976.0,136.64198565232434,97.50759567113815,0.0,1797.0
adapt_veh_n_thp_0.30000000000000004,142.2934794580901,136.73166502664932,0.0,1151.0,149.82057495318867,134.61814807569976,0.0,863.0,147.48485516025994,128.7124240533857,0.0,1048.0,148.66653816499615,141.9574895408289,0.0,1162.0,139.68316995263797,119.91264060431561,0.0,935.0,132.0008696655991,90.40449232401438,0.0,881.5
adapt_veh_n_thp_0.4,152.03563167749752,154.3056107515443,0.0,1370.0,141.69385394867277,131.75942751345661,0.0,857.0,149.4539596871902,140.966763097524,0.0,1050.0,158.06261702830707,153.87824284263158,0.0,1578.0,150.57363145720893,142.01267003297593,0.0,1012.0,136.0309095003839,100.00579186332102,0.0,1040.0
adapt_veh_n_thp_0.5,146.92091640048463,132.72173235183763,0.0,984.0,147.16841061790947,127.30857172591249,0.0,798.0,158.53585196607557,146.84448868986308,0.0,1256.0,144.4786870800749,123.3930494266082,0.0,743.0,148.23736094283512,130.36148135735917,0.0,982.0,134.44121523905068,90.05717524183875,0.0,808.0
