step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
80,0,25,1,55,54,0
94,0,84,2,10,9,0
138,0,98,3,40,35,0
251,0,142,0,109,105,0
268,0,255,1,13,6,0
285,0,272,2,13,6,0
299,0,289,3,10,0,1
337,0,303,0,34,30,0
447,0,341,1,106,105,0
458,0,451,2,7,0,2
541,0,462,3,79,67,0
639,0,545,0,94,84,0
662,0,643,1,19,11,0
742,0,666,2,76,69,0
765,0,746,3,19,7,0
866,0,769,0,97,90,0
946,0,870,1,76,72,0
1062,0,950,2,112,107,0
1160,0,1066,3,94,83,0
1189,0,1164,0,25,10,0
1242,0,1193,1,49,34,0
1337,0,1246,2,91,90,0
1387,0,1341,3,46,34,0
1458,0,1391,0,67,57,0
1529,0,1462,1,67,63,0
1648,0,1533,2,115,103,0
1665,0,1652,3,13,9,0
1751,0,1669,0,82,75,0
1855,0,1755,1,100,93,0
1926,0,1859,2,67,57,0
2000,0,1930,3,70,60,0
2095,0,2004,0,91,79,0
2115,0,2099,1,16,3,0
2195,0,2119,2,76,66,0
2215,0,2199,3,16,6,0
2268,0,2219,0,49,42,0
2375,0,2272,1,103,94,0
2422,0,2379,2,43,34,0
2493,0,2426,3,67,60,0
2564,0,2497,0,67,60,0
2599,0,2568,1,31,21,0
2649,0,2603,2,46,39,0
2675,0,2653,3,22,17,0
2740,0,2679,0,61,57,0
2856,0,2744,1,112,108,0
2879,0,2860,2,19,6,0
2899,0,2883,3,16,6,0
2925,0,2903,0,22,10,0
2993,0,2929,1,64,63,0
3085,0,2997,2,88,81,0
3153,0,3089,3,64,54,0
3200,0,3157,0,43,33,0
3211,0,3204,1,7,0,1
3315,0,3215,2,100,93,0
3422,0,3319,3,103,96,0
3478,0,3426,0,52,46,0
3498,0,3482,1,16,0,0
3557,0,3502,2,55,45,0
3598,0,3561,3,37,28,0
3657,0,3602,0,55,51,0
3698,0,3661,1,37,28,0
3745,0,3702,2,43,31,0
3786,0,3749,3,37,30,0
3887,0,3790,0,97,90,0
3910,0,3891,1,19,0,1
4023,0,3914,2,109,99,0
4073,0,4027,3,46,32,0
4099,0,4077,0,22,2,0
4110,0,4103,1,7,0,5
4181,0,4114,2,67,58,0
4216,0,4185,3,31,21,0
4257,0,4220,0,37,27,0
4334,0,4261,1,73,55,0
4357,0,4338,2,19,9,0
4383,0,4361,3,22,10,0
4412,0,4387,0,25,10,0
4450,0,4416,1,34,30,0
4485,0,4454,2,31,24,0
4565,0,4489,3,76,69,0
4624,0,4569,0,55,45,0
4710,0,4628,1,82,70,0
4823,0,4714,2,109,94,0
4888,0,4827,3,61,49,0
4974,0,4892,0,82,57,0
5087,0,4978,1,109,97,0
5125,0,5091,2,34,14,0
5223,0,5129,3,94,77,0
5270,0,5227,0,43,29,0
5299,0,5274,1,25,10,0
5364,0,5303,2,61,42,0
