step,tl_id,start_at_step,cycle_time
219,0,-1,224
389,0,223,170
613,0,393,224
1035,0,617,422
1343,0,1039,308
1672,0,1347,329
2040,0,1676,368
2270,0,2044,230
2587,0,2274,317
2808,0,2591,221
2951,0,2812,143
3175,0,2955,224
3444,0,3179,269
3695,0,3448,251
4012,0,3699,317
4365,0,4016,353
4721,0,4369,356
4966,0,4725,245
5181,0,4970,215
5501,0,5185,320
5665,0,5505,164
5784,0,5669,119
6092,0,5788,308
6346,0,6096,254
6660,0,6350,314
6806,0,6664,146
7027,0,6810,221
7284,0,7031,257
7457,0,7288,173
7663,0,7461,206
7848,0,7667,185
8165,0,7852,317
8362,0,8169,197
8580,0,8366,218
8768,0,8584,188
9067,0,8772,299
9348,0,9071,281
9686,0,9352,338
10021,0,9690,335
10296,0,10025,275
10580,0,10300,284
10822,0,10584,242
11019,0,10826,197
11258,0,11023,239
11554,0,11262,296
11817,0,11558,263
12008,0,11821,191
12187,0,12012,179
12531,0,12191,344
12764,0,12535,233
13087,0,12768,323
13377,0,13091,290
13670,0,13381,293
13984,0,13674,314
14364,0,13988,380
14540,0,14368,176
14710,0,14544,170
14868,0,14714,158
15122,0,14872,254
15430,0,15126,308
15741,0,15434,311
16028,0,15745,287
16273,0,16032,245
16518,0,16277,245
16805,0,16522,287
17044,0,16809,239
17454,0,17048,410
17693,0,17458,239
17980,0,17697,287
18216,0,17984,236
18536,0,18220,320
18898,0,18540,362
19152,0,18902,254
19370,0,19156,218
19609,0,19374,239
19965,0,19613,356
20297,0,19969,332
20560,0,20301,263
20811,0,20564,251
21161,0,20815,350
21352,0,21165,191
21741,0,21356,389
22040,0,21745,299
22288,0,22044,248
22599,0,22292,311
22715,0,22603,116
22960,0,22719,245
23232,0,22964,272
23465,0,23236,233
23737,0,23469,272
23913,0,23741,176
23999,0,23917,86
24316,0,24003,317
24546,0,24320,230
24746,0,24550,200
24886,0,24750,140
25197,0,24890,311
25493,0,25201,296
25750,0,25497,257
26025,0,25754,275
26342,0,26029,317
26617,0,26346,275
26793,0,26621,176
27095,0,26797,302
27493,0,27099,398
27756,0,27497,263
27944,0,27760,188
28189,0,27948,245
28422,0,28193,233
28727,0,28426,305
29047,0,28731,320
29319,0,29051,272
29579,0,29323,260
29887,0,29583,308
30180,0,29891,293
30434,0,30184,254
