step,tl_id,start_at_step,cycle_time
246,0,-1,251
440,0,250,194
775,0,444,335
1080,0,779,305
1427,0,1084,347
1711,0,1431,284
2058,0,1715,347
2273,0,2062,215
2458,0,2277,185
2724,0,2462,266
3008,0,2728,284
3343,0,3012,335
3657,0,3347,314
3944,0,3661,287
4129,0,3948,185
4434,0,4133,305
4724,0,4438,290
5035,0,4728,311
5280,0,5039,245
5627,0,5284,347
5893,0,5631,266
6135,0,5897,242
6398,0,6139,263
6685,0,6402,287
6939,0,6689,254
7214,0,6943,275
7477,0,7218,263
7830,0,7481,353
8015,0,7834,185
8239,0,8019,224
8544,0,8243,305
8756,0,8548,212
9043,0,8760,287
9300,0,9047,257
9560,0,9304,260
9886,0,9564,326
10038,0,9890,152
10247,0,10042,209
10579,0,10251,332
10887,0,10583,308
11084,0,10891,197
11326,0,11088,242
11538,0,11330,212
11756,0,11542,218
11932,0,11760,176
12168,0,11936,236
12401,0,12172,233
12751,0,12405,350
12870,0,12755,119
13130,0,12874,260
13456,0,13134,326
13710,0,13460,254
13994,0,13714,284
14239,0,13998,245
14559,0,14243,320
14672,0,14563,113
14920,0,14676,248
15303,0,14924,383
15533,0,15307,230
15862,0,15537,329
16116,0,15866,254
16316,0,16120,200
16573,0,16320,257
16884,0,16577,311
17102,0,16888,218
17284,0,17106,182
17625,0,17288,341
17915,0,17629,290
18037,0,17919,122
18351,0,18041,314
18671,0,18355,320
18913,0,18675,242
19182,0,18917,269
19301,0,19186,119
19537,0,19305,236
19662,0,19541,125
20018,0,19666,356
20350,0,20022,332
20520,0,20354,170
20891,0,20524,371
21280,0,20895,389
21564,0,21284,284
21878,0,21568,314
22183,0,21882,305
22410,0,22187,227
22697,0,22414,287
22969,0,22701,272
23208,0,22973,239
23489,0,23212,281
23794,0,23493,305
24114,0,23798,320
24434,0,24118,320
24667,0,24438,233
24870,0,24671,203
25076,0,24874,206
25441,0,25080,365
25686,0,25445,245
25958,0,25690,272
26227,0,25962,269
26391,0,26231,164
26732,0,26395,341
27019,0,26736,287
27345,0,27023,326
27518,0,27349,173
27781,0,27522,263
28074,0,27785,293
28367,0,28078,293
28684,0,28371,317
28941,0,28688,257
29297,0,28945,356
29653,0,29301,356
29862,0,29657,209
