step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
106,0,99,2,7,6,0
177,0,110,3,67,63,0
263,0,181,0,82,75,0
322,0,267,1,55,49,0
351,0,326,2,25,20,0
449,0,355,3,94,82,0
463,0,453,0,10,3,0
486,0,467,1,19,18,0
596,0,490,2,106,96,0
628,0,600,3,28,22,0
729,0,632,0,97,93,0
845,0,733,1,112,105,0
895,0,849,2,46,36,0
942,0,899,3,43,31,0
1004,0,946,0,58,44,0
1084,0,1008,1,76,72,0
1170,0,1088,2,82,75,0
1241,0,1174,3,67,60,0
1330,0,1245,0,85,75,0
1386,0,1334,1,52,38,0
1463,0,1390,2,73,64,0
1477,0,1467,3,10,0,0
1566,0,1481,0,85,73,0
1619,0,1570,1,49,38,0
1684,0,1623,2,61,51,0
1746,0,1688,3,58,53,0
1802,0,1750,0,52,43,0
1879,0,1806,1,73,66,0
1938,0,1883,2,55,48,0
2027,0,1942,3,85,81,0
2098,0,2031,0,67,55,0
2214,0,2102,1,112,99,0
2270,0,2218,2,52,40,0
2281,0,2274,3,7,0,1
2343,0,2285,0,58,49,0
2405,0,2347,1,58,54,0
2425,0,2409,2,16,11,0
2457,0,2429,3,28,21,0
2474,0,2461,0,13,12,0
2539,0,2478,1,61,57,0
2655,0,2543,2,112,105,0
2699,0,2659,3,40,33,0
2809,0,2703,0,106,99,0
2883,0,2813,1,70,61,0
2948,0,2887,2,61,46,0
3046,0,2952,3,94,82,0
3123,0,3050,0,73,69,0
3215,0,3127,1,88,76,0
3235,0,3219,2,16,5,0
3333,0,3239,3,94,90,0
3362,0,3337,0,25,21,0
3427,0,3366,1,61,54,0
3483,0,3431,2,52,42,0
3518,0,3487,3,31,24,0
3604,0,3522,0,82,81,0
3699,0,3608,1,91,79,0
3740,0,3703,2,37,22,0
3775,0,3744,3,31,24,0
3876,0,3779,0,97,86,0
3938,0,3880,1,58,41,0
4042,0,3942,2,100,88,0
4152,0,4046,3,106,92,0
4175,0,4156,0,19,0,2
4246,0,4179,1,67,49,0
4359,0,4250,2,109,94,0
4379,0,4363,3,16,0,2
4447,0,4383,0,64,42,0
4548,0,4451,1,97,85,0
4652,0,4552,2,100,82,0
4732,0,4656,3,76,51,0
4827,0,4736,0,91,76,0
4856,0,4831,1,25,0,2
4924,0,4860,2,64,50,0
4986,0,4928,3,58,49,0
5009,0,4990,0,19,0,2
5122,0,5013,1,109,97,0
5214,0,5126,2,88,66,0
5267,0,5218,3,49,37,0
5302,0,5271,0,31,10,0
5346,0,5306,1,40,26,0
5432,0,5350,2,82,75,0
5554,0,5436,3,118,103,0
5583,0,5558,0,25,4,0
5705,0,5587,1,118,100,0
5725,0,5709,2,16,0,3
5763,0,5729,3,34,19,0
5789,0,5767,0,22,8,0
5890,0,5793,1,97,88,0
5970,0,5894,2,76,66,0
6020,0,5974,3,46,35,0
6037,0,6024,0,13,0,4
6066,0,6041,1,25,15,0
6134,0,6070,2,64,50,0
6154,0,6138,3,16,12,0
6276,0,6158,0,118,98,0
6314,0,6280,1,34,25,0
6406,0,6318,2,88,74,0
6516,0,6410,3,106,85,0
6623,0,6520,0,103,84,0
6655,0,6627,1,28,4,0
6693,0,6659,2,34,16,0
6704,0,6697,3,7,0,1
6805,0,6708,0,97,96,0
6843,0,6809,1,34,27,0
6944,0,6847,2,97,85,0
7015,0,6948,3,67,48,0
7113,0,7019,0,94,80,0
7211,0,7117,1,94,84,0
7288,0,7215,2,73,56,0
7404,0,7292,3,112,81,0
7484,0,7408,0,76,59,0
7573,0,7488,1,85,48,0
7617,0,7577,2,40,18,0
7715,0,7621,3,94,77,0
7768,0,7719,0,49,27,0
7812,0,7772,1,40,28,0
7853,0,7816,2,37,12,0
7870,0,7857,3,13,0,2
7968,0,7874,0,94,87,0
8063,0,7972,1,91,69,0
8089,0,8067,2,22,0,6
8175,0,8093,3,82,54,0
8276,0,8179,0,97,77,0
8377,0,8280,1,97,75,0
8466,0,8381,2,85,42,0
8579,0,8470,3,109,70,0
8608,0,8583,0,25,3,0
8712,0,8612,1,100,73,0
8828,0,8716,2,112,66,0
8920,0,8832,3,88,67,0
8967,0,8924,0,43,8,0
9083,0,8971,1,112,96,0
9094,0,9087,2,7,0,7
9201,0,9098,3,103,81,0
9269,0,9205,0,64,42,0
9304,0,9273,1,31,2,0
9360,0,9308,2,52,12,0
9395,0,9364,3,31,10,0
9490,0,9399,0,91,79,0
9573,0,9494,1,79,57,0
9584,0,9577,2,7,0,9
9640,0,9588,3,52,31,0
9696,0,9644,0,52,39,0
9815,0,9700,1,115,96,0
9835,0,9819,2,16,0,9
9957,0,9839,3,118,94,0
10046,0,9961,0,85,66,0
10162,0,10050,1,112,88,0
10173,0,10166,2,7,0,20
10283,0,10177,3,106,72,0
10351,0,10287,0,64,37,0
10464,0,10355,1,109,94,0
10505,0,10468,2,37,0,17
10609,0,10509,3,100,83,0
10623,0,10613,0,10,0,6
10655,0,10627,1,28,15,0
10669,0,10659,2,10,0,18
10770,0,10673,3,97,90,0
10811,0,10774,0,37,4,0
10843,0,10815,1,28,13,0
10944,0,10847,2,97,24,0
11018,0,10948,3,70,50,0
11029,0,11022,0,7,0,9
11088,0,11033,1,55,35,0
11099,0,11092,2,7,0,3
11158,0,11103,3,55,39,0
11232,0,11162,0,70,20,0
11321,0,11236,1,85,66,0
11383,0,11325,2,58,27,0
11430,0,11387,3,43,16,0
11450,0,11434,0,16,0,5
11488,0,11454,1,34,27,0
11562,0,11492,2,70,50,0
11648,0,11566,3,82,64,0
11671,0,11652,0,19,0,7
11787,0,11675,1,112,83,0
11837,0,11791,2,46,20,0
11869,0,11841,3,28,5,0
11928,0,11873,0,55,2,0
12032,0,11932,1,100,78,0
12112,0,12036,2,76,60,0
12222,0,12116,3,106,72,0
12278,0,12226,0,52,9,0
12334,0,12282,1,52,6,0
12441,0,12338,2,103,67,0
12527,0,12445,3,82,53,0
12646,0,12531,0,115,75,0
12741,0,12650,1,91,47,0
12779,0,12745,2,34,7,0
12850,0,12783,3,67,38,0
12867,0,12854,0,13,0,7
12944,0,12871,1,73,57,0
13042,0,12948,2,94,69,0
13095,0,13046,3,49,29,0
13115,0,13099,0,16,0,14
13210,0,13119,1,91,61,0
13257,0,13214,2,43,18,0
13286,0,13261,3,25,0,1
13363,0,13290,0,73,18,0
13386,0,13367,1,19,0,2
13403,0,13390,2,13,0,3
13495,0,13407,3,88,75,0
13590,0,13499,0,91,66,0
13622,0,13594,1,28,0,2
13663,0,13626,2,37,1,0
13758,0,13667,3,91,64,0
13820,0,13762,0,58,24,0
13897,0,13824,1,73,30,0
14001,0,13901,2,100,73,0
14027,0,14005,3,22,0,2
14113,0,14031,0,82,54,0
14178,0,14117,1,61,35,0
14270,0,14182,2,88,56,0
14308,0,14274,3,34,0,3
14337,0,14312,0,25,0,2
14396,0,14341,1,55,26,0
14518,0,14400,2,118,102,0
14532,0,14522,3,10,0,13
14633,0,14536,0,97,69,0
14755,0,14637,1,118,86,0
14868,0,14759,2,109,75,0
14903,0,14872,3,31,0,19
14929,0,14907,0,22,0,13
14988,0,14933,1,55,26,0
15065,0,14992,2,73,56,0
15091,0,15069,3,22,0,21
15138,0,15095,0,43,0,5
15242,0,15142,1,100,75,0
