step,tl_id,start_at_step,cycle_time
168,0,-1,173
380,0,172,212
604,0,384,224
888,0,608,284
1106,0,892,218
1348,0,1110,242
1683,0,1352,335
1916,0,1687,233
2287,0,1920,371
2580,0,2291,293
2807,0,2584,227
3082,0,2811,275
3336,0,3086,254
3644,0,3340,308
3922,0,3648,278
4233,0,3926,311
4442,0,4237,209
4636,0,4446,194
4866,0,4640,230
5114,0,4870,248
5389,0,5118,275
5739,0,5393,350
5972,0,5743,233
6226,0,5976,254
6459,0,6230,233
6866,0,6463,407
7117,0,6870,251
7443,0,7121,326
7637,0,7447,194
7996,0,7641,359
8253,0,8000,257
8498,0,8257,245
8752,0,8502,254
9015,0,8756,263
9380,0,9019,365
9679,0,9384,299
9951,0,9683,272
10250,0,9955,299
10432,0,10254,182
10707,0,10436,275
10913,0,10711,206
11158,0,10917,245
11418,0,11162,260
11642,0,11422,224
11998,0,11646,356
12171,0,12002,173
12386,0,12175,215
12766,0,12390,380
12969,0,12770,203
13205,0,12973,236
13369,0,13209,164
13701,0,13373,332
13973,0,13705,272
14287,0,13977,314
14559,0,14291,272
14777,0,14563,218
15004,0,14781,227
15282,0,15008,278
15545,0,15286,263
15766,0,15549,221
16077,0,15770,311
16229,0,16081,152
16441,0,16233,212
16710,0,16445,269
17141,0,16714,431
17344,0,17145,203
17559,0,17348,215
17810,0,17563,251
18040,0,17814,230
18255,0,18044,215
18443,0,18259,188
18667,0,18447,224
18924,0,18671,257
19112,0,18928,188
19342,0,19116,230
19584,0,19346,242
19781,0,19588,197
20098,0,19785,317
20427,0,20102,329
20717,0,20431,290
20950,0,20721,233
21141,0,20954,191
21350,0,21145,209
21754,0,21354,404
21915,0,21758,161
22244,0,21919,329
22540,0,22248,296
22848,0,22544,308
23030,0,22852,182
23290,0,23034,260
23469,0,23294,179
23786,0,23473,317
24154,0,23790,368
24384,0,24158,230
24632,0,24388,248
24988,0,24636,356
25248,0,24992,260
25406,0,25252,158
25759,0,25410,353
26052,0,25763,293
26216,0,26056,164
26554,0,26220,338
26817,0,26558,263
27158,0,26821,341
27442,0,27162,284
27786,0,27446,344
28004,0,27790,218
28375,0,28008,371
28593,0,28379,218
28733,0,28597,140
29062,0,28737,329
29322,0,29066,260
29534,0,29326,212
29806,0,29538,272
30087,0,29810,281
