step,tl_id,start_at_step,cycle_time
330,0,-1,335
668,0,334,338
877,0,672,209
1074,0,881,197
1355,0,1078,281
1657,0,1359,302
1998,0,1661,341
2252,0,2002,254
2548,0,2256,296
2817,0,2552,269
3137,0,2821,320
3331,0,3141,194
3672,0,3335,341
3959,0,3676,287
4276,0,3963,317
4509,0,4280,233
4835,0,4513,326
5131,0,4839,296
5406,0,5135,275
5603,0,5410,197
5977,0,5607,374
6192,0,5981,215
6518,0,6196,326
6859,0,6522,341
7173,0,6863,314
7562,0,7177,389
7684,0,7566,122
7899,0,7688,215
8219,0,7903,320
8521,0,8223,302
8778,0,8525,257
9077,0,8782,299
9223,0,9081,146
9438,0,9227,215
9659,0,9442,221
9985,0,9663,326
10302,0,9989,317
10682,0,10306,380
10891,0,10686,209
11130,0,10895,239
11417,0,11134,287
11689,0,11421,272
11910,0,11693,221
12188,0,11914,278
12436,0,12192,248
12666,0,12440,230
12971,0,12670,305
13294,0,12975,323
13629,0,13298,335
13808,0,13633,179
14041,0,13812,233
14259,0,14045,218
14549,0,14263,290
14806,0,14553,257
15090,0,14810,284
15398,0,15094,308
15628,0,15402,230
15816,0,15632,188
16112,0,15820,296
16414,0,16116,302
16698,0,16418,284
16883,0,16702,185
17065,0,16887,182
17241,0,17069,176
17387,0,17245,146
17740,0,17391,353
17952,0,17744,212
18248,0,17956,296
18643,0,18252,395
18957,0,18647,314
19244,0,18961,287
19507,0,19248,263
19827,0,19511,320
20027,0,19831,200
20296,0,20031,269
20538,0,20300,242
20828,0,20542,290
21139,0,20832,311
21378,0,21143,239
21605,0,21382,227
21898,0,21609,293
22191,0,21902,293
22361,0,22195,170
22645,0,22365,284
22941,0,22649,296
23081,0,22945,140
23377,0,23085,296
23580,0,23381,203
23756,0,23584,176
24184,0,23760,428
24519,0,24188,335
24851,0,24523,332
25099,0,24855,248
25431,0,25103,332
25634,0,25435,203
25861,0,25638,227
26097,0,25865,236
26414,0,26101,317
26617,0,26418,203
26841,0,26621,224
27056,0,26845,215
27304,0,27060,248
27510,0,27308,206
27722,0,27514,212
28012,0,27726,290
28413,0,28016,401
28697,0,28417,284
28993,0,28701,296
29205,0,28997,212
29522,0,29209,317
29785,0,29526,263
30042,0,29789,257
