step,tl_id,reward_type,previous,current,max,reward
25,0,avg_vehicle_number,0.3333333333333333,0.3333333333333333,32.45866666666668,0.9897305290831416
25,0,throughput_queueratio,0.0,1.0,3,0.3333333333333333
99,0,avg_vehicle_number,1.1388888888888888,1.1388888888888888,36.59555555555555,0.968879038134564
99,0,throughput_queueratio,0.16666666666666666,0.9688248204309656,3,0.434052717921433
128,0,avg_vehicle_number,1.2777777777777777,1.2777777777777777,36.913777777777774,0.9653848006164516
128,0,throughput_queueratio,0.575,0.9688248204309656,3,0.7062749401436551
217,0,avg_vehicle_number,1.9722222222222223,1.9722222222222223,38.5048888888889,0.948779952906413
217,0,throughput_queueratio,0.2,0.9438846767757382,3,0.4479615589252461
273,0,avg_vehicle_number,1.7222222222222223,1.7222222222222223,36.913777777777774,0.9533447312656521
273,0,throughput_queueratio,0.7,0.9563547486033519,3,0.7854515828677839
320,0,avg_vehicle_number,1.5,1.5,36.913777777777774,0.9593647659410518
320,0,throughput_queueratio,0.4250000000000001,0.9625897845171588,3,0.604196594839053
394,0,avg_vehicle_number,1.6388888888888888,1.6388888888888888,35.64088888888889,0.9540166101356744
394,0,throughput_queueratio,0.35,0.9563547486033519,3,0.5521182495344507
423,0,avg_vehicle_number,1.0555555555555556,1.0555555555555556,34.04977777777779,0.968999634522007
423,0,throughput_queueratio,0.575,0.9688248204309656,3,0.7062749401436551
470,0,avg_vehicle_number,1.1111111111111112,1.1111111111111112,35.00444444444444,0.9682579989842559
470,0,throughput_queueratio,0.2,0.9625897845171588,3,0.45419659483905295
553,0,avg_vehicle_number,1.8333333333333333,1.8333333333333333,38.18666666666667,0.9519902234636871
553,0,throughput_queueratio,0.35,0.9438846767757382,3,0.547961558925246
585,0,avg_vehicle_number,1.6944444444444444,1.6944444444444444,39.141333333333336,0.9567095880456011
585,0,throughput_queueratio,0.6499999999999999,0.9501197126895451,3,0.7500399042298483
617,0,avg_vehicle_number,1.3611111111111112,1.3611111111111112,39.141333333333336,0.9652257346595813
617,0,throughput_queueratio,0.22499999999999995,0.9688248204309656,3,0.4729416068103218
736,0,avg_vehicle_number,1.8333333333333333,1.8333333333333333,39.45955555555556,0.9535389259326005
736,0,throughput_queueratio,0.22499999999999995,0.9314146049481244,3,0.46047153498270815
798,0,avg_vehicle_number,1.9722222222222223,1.9722222222222223,36.913777777777774,0.9465721922558273
798,0,throughput_queueratio,0.95,0.9376496408619314,3,0.9458832136206438
842,0,avg_vehicle_number,1.6388888888888888,1.6388888888888888,35.64088888888888,0.9540166101356744
842,0,throughput_queueratio,0.475,0.9563547486033519,3,0.6354515828677839
877,0,avg_vehicle_number,1.1388888888888888,1.1388888888888888,32.7768888888889,0.9652532950046103
877,0,throughput_queueratio,0.32499999999999996,0.9688248204309656,3,0.5396082734769885
933,0,avg_vehicle_number,0.7222222222222222,0.7222222222222222,35.32266666666668,0.979553575922291
933,0,throughput_queueratio,0.25,0.9750598563447725,3,0.49168661878159087
1025,0,avg_vehicle_number,1.3888888888888888,1.3888888888888888,38.18666666666667,0.96362895716946
1025,0,throughput_queueratio,0.4250000000000001,0.9625897845171588,3,0.604196594839053
1138,0,avg_vehicle_number,2.138888888888889,2.138888888888889,37.232,0.942552404144583
1138,0,throughput_queueratio,0.7250000000000001,0.9501197126895451,3,0.8000399042298484
1233,0,avg_vehicle_number,2.4166666666666665,2.4166666666666665,36.91377777777779,0.934532122905028
1233,0,throughput_queueratio,0.8999999999999998,0.9314146049481244,3,0.910471534982708
1265,0,avg_vehicle_number,1.9166666666666667,1.9166666666666667,34.36800000000001,0.9442310676598387
1265,0,throughput_queueratio,0.75,0.9376496408619314,3,0.8125498802873105
1288,0,avg_vehicle_number,0.9444444444444444,0.9444444444444444,33.095111111111116,0.9714627202406532
1288,0,throughput_queueratio,0.22499999999999995,0.9625897845171588,3,0.47086326150571955
1362,0,avg_vehicle_number,1.4722222222222223,1.4722222222222223,35.32266666666666,0.9583207509185163
1362,0,throughput_queueratio,0.15000000000000002,0.9563547486033519,3,0.4187849162011173
1454,0,avg_vehicle_number,1.7777777777777777,1.7777777777777777,37.23200000000002,0.9522513488993937
1454,0,throughput_queueratio,0.575,0.9438846767757382,3,0.697961558925246
1471,0,avg_vehicle_number,1.3888888888888888,1.3888888888888888,35.32266666666669,0.9606799536967136
1471,0,throughput_queueratio,0.7250000000000001,0.9563547486033519,3,0.8021182495344507
1539,0,avg_vehicle_number,1.5277777777777777,1.5277777777777777,36.59555555555557,0.9582523682292932
1539,0,throughput_queueratio,0.1,0.9563547486033519,3,0.38545158286778397
1640,0,avg_vehicle_number,1.1944444444444444,1.1944444444444444,37.232,0.9679188750417801
1640,0,throughput_queueratio,0.525,0.9688248204309656,3,0.6729416068103219
1681,0,avg_vehicle_number,1.3888888888888888,1.3888888888888888,36.91377777777779,0.9623747832787517
1681,0,throughput_queueratio,0.8,0.9625897845171588,3,0.854196594839053
1767,0,avg_vehicle_number,1.4722222222222223,1.4722222222222223,35.95911111111112,0.9590584367429673
1767,0,throughput_queueratio,0.30000000000000004,0.9563547486033519,3,0.5187849162011173
1850,0,avg_vehicle_number,1.7222222222222223,1.7222222222222223,36.913777777777774,0.9533447312656521
1850,0,throughput_queueratio,0.675,0.9376496408619314,3,0.7625498802873105
1909,0,avg_vehicle_number,1.6388888888888888,1.6388888888888888,36.91377777777777,0.9556022442689269
1909,0,throughput_queueratio,0.6499999999999999,0.9501197126895451,3,0.7500399042298483
1923,0,avg_vehicle_number,1.2777777777777777,1.2777777777777777,34.368000000000016,0.9628207117732257
