step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
89,0,25,1,64,63,0
166,0,93,2,73,72,0
177,0,170,3,7,3,0
221,0,181,0,40,33,0
277,0,225,1,52,45,0
393,0,281,2,112,108,0
512,0,397,3,115,101,0
601,0,516,0,85,73,0
672,0,605,1,67,60,0
761,0,676,2,85,76,0
868,0,765,3,103,91,0
924,0,872,0,52,38,0
944,0,928,1,16,9,0
1021,0,948,2,73,68,0
1113,0,1025,3,88,84,0
1196,0,1117,0,79,72,0
1246,0,1200,1,46,32,0
1269,0,1250,2,19,15,0
1331,0,1273,3,58,48,0
1372,0,1335,0,37,36,0
1479,0,1376,1,103,102,0
1502,0,1483,2,19,12,0
1537,0,1506,3,31,30,0
1578,0,1541,0,37,25,0
1667,0,1582,1,85,81,0
1780,0,1671,2,109,97,0
1797,0,1784,3,13,7,0
1907,0,1801,0,106,95,0
1933,0,1911,1,22,10,0
2022,0,1937,2,85,78,0
2069,0,2026,3,43,33,0
2164,0,2073,0,91,84,0
2202,0,2168,1,34,24,0
2261,0,2206,2,55,48,0
2284,0,2265,3,19,13,0
2310,0,2288,0,22,15,0
2333,0,2314,1,19,18,0
2389,0,2337,2,52,51,0
2427,0,2393,3,34,30,0
2501,0,2431,0,70,65,0
2557,0,2505,1,52,43,0
2628,0,2561,2,67,55,0
2729,0,2632,3,97,88,0
2806,0,2733,0,73,63,0
2895,0,2810,1,85,75,0
3014,0,2899,2,115,103,0
3040,0,3018,3,22,13,0
3147,0,3044,0,103,96,0
3251,0,3151,1,100,90,0
3373,0,3255,2,118,109,0
3447,0,3377,3,70,60,0
3533,0,3451,0,82,76,0
3631,0,3537,1,94,79,0
3684,0,3635,2,49,38,0
3743,0,3688,3,55,43,0
3820,0,3747,0,73,61,0
3867,0,3824,1,43,25,0
3893,0,3871,2,22,15,0
3928,0,3897,3,31,17,0
4002,0,3932,0,70,61,0
4031,0,4006,1,25,16,0
4096,0,4035,2,61,52,0
4206,0,4100,3,106,96,0
4286,0,4210,0,76,62,0
