step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
151,0,99,2,52,51,0
177,0,155,3,22,18,0
230,0,181,0,49,42,0
265,0,234,1,31,24,0
351,0,269,2,82,78,0
464,0,355,3,109,97,0
475,0,468,0,7,0,1
534,0,479,1,55,51,0
650,0,538,2,112,105,0
700,0,654,3,46,37,0
759,0,704,0,55,43,0
818,0,763,1,55,51,0
940,0,822,2,118,108,0
975,0,944,3,31,19,0
1001,0,979,0,22,10,0
1093,0,1005,1,88,81,0
1203,0,1097,2,106,99,0
1295,0,1207,3,88,84,0
1369,0,1299,0,70,63,0
1398,0,1373,1,25,11,0
1493,0,1402,2,91,84,0
1546,0,1497,3,49,45,0
1593,0,1550,0,43,31,0
1628,0,1597,1,31,19,0
1669,0,1632,2,37,27,0
1791,0,1673,3,118,117,0
1895,0,1795,0,100,88,0
1981,0,1899,1,82,69,0
2076,0,1985,2,91,82,0
2144,0,2080,3,64,51,0
2209,0,2148,0,61,49,0
2250,0,2213,1,37,22,0
2267,0,2254,2,13,6,0
2389,0,2271,3,118,117,0
2511,0,2393,0,118,109,0
2603,0,2515,1,88,76,0
2650,0,2607,2,43,30,0
2757,0,2654,3,103,94,0
2816,0,2761,0,55,41,0
2839,0,2820,1,19,15,0
2868,0,2843,2,25,16,0
2885,0,2872,3,13,11,0
3007,0,2889,0,118,117,0
3111,0,3011,1,100,96,0
3158,0,3115,2,43,34,0
3223,0,3162,3,61,52,0
3312,0,3227,0,85,78,0
3383,0,3316,1,67,60,0
3502,0,3387,2,115,103,0
3612,0,3506,3,106,94,0
3644,0,3616,0,28,23,0
3691,0,3648,1,43,31,0
3705,0,3695,2,10,0,2
3758,0,3709,3,49,42,0
3772,0,3762,0,10,0,0
3885,0,3776,1,109,102,0
3938,0,3889,2,49,37,0
4000,0,3942,3,58,46,0
4116,0,4004,0,112,92,0
4199,0,4120,1,79,57,0
4231,0,4203,2,28,13,0
4290,0,4235,3,55,40,0
4322,0,4294,0,28,11,0
4441,0,4326,1,115,105,0
4476,0,4445,2,31,19,0
4502,0,4480,3,22,2,0
4525,0,4506,0,19,4,0
4542,0,4529,1,13,6,0
4553,0,4546,2,7,3,0
4594,0,4557,3,37,33,0
4668,0,4598,0,70,63,0
4742,0,4672,1,70,60,0
4810,0,4746,2,64,53,0
4863,0,4814,3,49,39,0
4883,0,4867,0,16,0,3
5005,0,4887,1,118,108,0
5052,0,5009,2,43,29,0
5066,0,5056,3,10,0,2
5098,0,5070,0,28,3,0
5199,0,5102,1,97,93,0
5285,0,5203,2,82,67,0
5311,0,5289,3,22,4,0
5376,0,5315,0,61,49,0
5438,0,5380,1,58,45,0
5467,0,5442,2,25,11,0
5589,0,5471,3,118,106,0
5684,0,5593,0,91,74,0
5755,0,5688,1,67,48,0
5796,0,5759,2,37,18,0
5849,0,5800,3,49,32,0
5929,0,5853,0,76,63,0
6024,0,5933,1,91,76,0
6146,0,6028,2,118,109,0
6163,0,6150,3,13,0,2
6240,0,6167,0,73,48,0
6269,0,6244,1,25,14,0
6388,0,6273,2,115,106,0
6471,0,6392,3,79,52,0
6506,0,6475,0,31,8,0
6583,0,6510,1,73,62,0
6696,0,6587,2,109,94,0
6782,0,6700,3,82,68,0
6835,0,6786,0,49,31,0
6873,0,6839,1,34,14,0
6911,0,6877,2,34,20,0
6931,0,6915,3,16,9,0
7047,0,6935,0,112,103,0
7091,0,7051,1,40,30,0
7165,0,7095,2,70,53,0
7227,0,7169,3,58,35,0
7274,0,7231,0,43,31,0
7393,0,7278,1,115,101,0
7452,0,7397,2,55,40,0
7565,0,7456,3,109,82,0
7675,0,7569,0,106,72,0
7713,0,7679,1,34,9,0
7748,0,7717,2,31,0,3
7849,0,7752,3,97,79,0
7869,0,7853,0,16,0,1
7949,0,7873,1,76,55,0
8053,0,7953,2,100,73,0
8094,0,8057,3,37,12,0
8156,0,8098,0,58,33,0
8248,0,8160,1,88,71,0
8274,0,8252,2,22,0,1
8294,0,8278,3,16,4,0
8347,0,8298,0,49,24,0
8469,0,8351,1,118,112,0
8525,0,8473,2,52,35,0
8623,0,8529,3,94,56,0
8649,0,8627,0,22,0,5
8666,0,8653,1,13,0,3
8755,0,8670,2,85,66,0
8820,0,8759,3,61,49,0
8837,0,8824,0,13,0,7
8893,0,8841,1,52,31,0
8949,0,8897,2,52,32,0
9017,0,8953,3,64,42,0
9103,0,9021,0,82,52,0
9144,0,9107,1,37,8,0
9233,0,9148,2,85,71,0
9250,0,9237,3,13,0,4
9261,0,9254,0,7,0,2
9368,0,9265,1,103,83,0
9478,0,9372,2,106,89,0
9597,0,9482,3,115,83,0
9680,0,9601,0,79,51,0
9724,0,9684,1,40,7,0
9747,0,9728,2,19,0,5
9854,0,9751,3,103,86,0
9928,0,9858,0,70,54,0
10038,0,9932,1,106,84,0
10097,0,10042,2,55,15,0
10168,0,10101,3,67,39,0
10242,0,10172,0,70,53,0
10280,0,10246,1,34,24,0
10306,0,10284,2,22,0,0
10422,0,10310,3,112,92,0
10475,0,10426,0,49,28,0
10519,0,10479,1,40,23,0
10560,0,10523,2,37,3,0
10625,0,10564,3,61,43,0
10717,0,10629,0,88,76,0
10818,0,10721,1,97,78,0
10853,0,10822,2,31,0,0
10915,0,10857,3,58,34,0
10935,0,10919,0,16,0,1
10988,0,10939,1,49,35,0
11107,0,10992,2,115,76,0
11187,0,11111,3,76,51,0
11207,0,11191,0,16,0,15
11305,0,11211,1,94,67,0
11349,0,11309,2,40,14,0
11414,0,11353,3,61,41,0
11425,0,11418,0,7,0,24
11439,0,11429,1,10,1,0
11513,0,11443,2,70,51,0
11623,0,11517,3,106,84,0
11634,0,11627,0,7,0,31
11681,0,11638,1,43,20,0
11743,0,11685,2,58,31,0
11814,0,11747,3,67,48,0
11879,0,11818,0,61,0,11
11962,0,11883,1,79,51,0
12066,0,11966,2,100,81,0
12140,0,12070,3,70,39,0
12244,0,12144,0,100,28,0
12282,0,12248,1,34,0,3
12371,0,12286,2,85,57,0
12442,0,12375,3,67,32,0
12489,0,12446,0,43,14,0
12572,0,12493,1,79,50,0
12643,0,12576,2,67,46,0
12660,0,12647,3,13,0,8
12683,0,12664,0,19,0,6
12736,0,12687,1,49,37,0
12762,0,12740,2,22,7,0
12782,0,12766,3,16,0,7
12880,0,12786,0,94,67,0
12933,0,12884,1,49,29,0
12998,0,12937,2,61,42,0
13060,0,13002,3,58,17,0
13095,0,13064,0,31,4,0
13196,0,13099,1,97,71,0
13228,0,13200,2,28,0,0
13266,0,13232,3,34,7,0
13289,0,13270,0,19,0,1
13378,0,13293,1,85,71,0
13476,0,13382,2,94,64,0
13538,0,13480,3,58,24,0
13648,0,13542,0,106,73,0
13716,0,13652,1,64,27,0
13751,0,13720,2,31,7,0
13804,0,13755,3,49,20,0
13914,0,13808,0,106,76,0
14012,0,13918,1,94,65,0
14125,0,14016,2,109,66,0
14181,0,14129,3,52,4,0
14276,0,14185,0,91,62,0
14302,0,14280,1,22,0,9
14409,0,14306,2,103,77,0
14531,0,14413,3,118,99,0
14626,0,14535,0,91,58,0
14748,0,14630,1,118,59,0
14795,0,14752,2,43,0,3
14914,0,14799,3,115,69,0
14982,0,14918,0,64,7,0
15068,0,14986,1,82,49,0
