step,tl_id,start_at_step,cycle_time
240,0,-1,245
389,0,244,149
589,0,393,200
987,0,593,398
1322,0,991,335
1519,0,1326,197
1614,0,1523,95
1898,0,1618,284
2272,0,1902,374
2451,0,2276,179
2780,0,2455,329
3088,0,2784,308
3435,0,3092,347
3626,0,3439,191
3898,0,3630,272
4140,0,3902,242
4433,0,4144,293
4762,0,4437,329
5013,0,4766,251
5171,0,5017,158
5374,0,5175,203
5691,0,5378,317
5927,0,5695,236
6295,0,5931,368
6489,0,6299,194
6860,0,6493,371
7075,0,6864,215
7302,0,7079,227
7502,0,7306,200
7714,0,7506,212
7947,0,7718,233
8318,0,7951,371
8647,0,8322,329
8994,0,8651,347
9299,0,8998,305
9640,0,9303,341
9822,0,9644,182
10052,0,9826,230
10321,0,10056,269
10569,0,10325,248
10979,0,10573,410
11140,0,10983,161
11406,0,11144,266
11783,0,11410,377
11977,0,11787,194
12234,0,11981,257
12566,0,12238,332
12811,0,12570,245
12963,0,12815,152
13226,0,12967,263
13495,0,13230,269
13674,0,13499,179
13961,0,13678,287
14155,0,13965,194
14526,0,14159,371
14774,0,14530,248
15085,0,14778,311
15459,0,15089,374
15593,0,15463,134
15847,0,15597,254
16059,0,15851,212
16301,0,16063,242
16558,0,16305,257
16902,0,16562,344
17126,0,16906,224
17506,0,17130,380
17799,0,17510,293
18149,0,17803,350
18385,0,18153,236
18741,0,18389,356
19121,0,18745,380
19459,0,19125,338
19680,0,19463,221
19955,0,19684,275
20167,0,19959,212
20427,0,20171,260
20648,0,20431,221
21001,0,20652,353
21150,0,21005,149
21425,0,21154,275
21820,0,21429,395
22095,0,21824,275
22301,0,22099,206
22540,0,22305,239
22800,0,22544,260
22976,0,22804,176
23185,0,22980,209
23583,0,23189,398
23885,0,23587,302
24262,0,23889,377
24645,0,24266,383
24884,0,24649,239
25036,0,24888,152
25362,0,25040,326
25769,0,25366,407
26095,0,25773,326
26379,0,26099,284
26573,0,26383,194
26896,0,26577,323
27153,0,26900,257
27296,0,27157,143
27595,0,27300,299
27783,0,27599,188
28049,0,27787,266
28300,0,28053,251
28593,0,28304,293
28922,0,28597,329
29119,0,28926,197
29376,0,29123,257
29591,0,29380,215
29935,0,29595,344
30228,0,29939,293
30485,0,30232,257
30793,0,30489,308
