step,tl_id,start_at_step,cycle_time
228,0,-1,233
557,0,232,329
814,0,561,257
1128,0,818,314
1457,0,1132,329
1750,0,1461,293
2115,0,1754,365
2474,0,2119,359
2662,0,2478,188
2892,0,2666,230
2987,0,2896,95
3229,0,2991,242
3537,0,3233,308
3785,0,3541,248
3988,0,3789,203
4185,0,3992,197
4514,0,4189,329
4711,0,4518,197
5034,0,4715,323
5243,0,5038,209
5554,0,5247,311
5859,0,5558,305
6095,0,5863,236
6313,0,6099,218
6573,0,6317,260
6728,0,6577,155
7015,0,6732,287
7314,0,7019,299
7454,0,7318,140
7687,0,7458,233
7818,0,7691,131
