step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
40.00,1,-0.19,39.00,615.10,0.00,0,5.09
47.00,0,0.00,47.00,617.75,2.00,1,15.40
49.00,5,-0.95,44.00,615.10,0.00,0,5.00
55.00,9,-0.71,45.00,596.93,0.00,0,7.78
64.00,17,-0.23,44.00,617.75,0.00,0,8.84
66.00,18,1.58,43.00,617.75,0.00,0,7.42
73.00,4,-0.76,69.00,617.75,26.00,1,36.74
74.00,13,-0.47,59.00,617.75,16.00,1,29.81
75.00,23,-0.37,48.00,615.10,0.00,0,12.28
76.00,26,-0.94,46.00,596.93,0.00,0,11.45
78.00,30,-0.70,43.00,596.93,0.00,0,15.31
79.00,20,-0.80,56.00,617.75,8.00,1,22.89
79.00,32,2.92,38.00,615.10,0.00,0,6.06
80.00,31,1.11,42.00,596.93,0.00,0,13.81
83.00,37,-0.03,39.00,617.75,0.00,0,10.69
87.00,39,0.59,40.00,615.10,0.00,0,4.83
91.00,40,2.40,41.00,617.75,0.00,0,9.03
93.00,43,1.83,40.00,596.93,0.00,0,8.84
97.00,44,3.64,41.00,596.93,0.00,0,9.40
100.00,53,0.93,36.00,615.10,0.00,0,6.98
103.00,52,-0.88,42.00,617.75,0.00,0,9.26
105.00,54,2.74,38.00,615.10,0.00,0,5.87
111.00,55,4.55,41.00,596.93,0.00,0,9.41
111.00,57,5.17,38.00,617.75,0.00,0,9.10
112.00,60,4.60,36.00,615.10,0.00,0,5.88
116.00,62,5.22,37.00,615.10,0.00,0,4.95
123.00,63,7.03,41.00,596.93,0.00,0,9.18
125.00,68,7.08,37.00,615.10,0.00,0,6.22
128.00,66,6.46,43.00,596.93,0.00,0,7.77
131.00,73,4.13,40.00,617.75,0.00,0,8.12
135.00,77,2.37,41.00,617.75,0.00,0,7.11
136.00,79,2.99,39.00,596.93,0.00,0,9.33
136.00,80,4.80,36.00,615.10,0.00,0,4.92
141.00,81,6.61,38.00,615.10,0.00,0,5.79
144.00,88,1.28,38.00,615.10,0.00,0,5.61
146.00,90,1.90,37.00,615.10,0.00,0,5.50
154.00,98,-0.62,38.00,617.75,0.00,0,7.80
174.00,113,-0.47,40.00,617.75,0.00,0,7.05
179.00,3,1.43,174.00,615.10,130.00,1,144.31
180.00,2,-0.38,178.00,615.10,133.00,1,146.21
181.00,10,0.10,169.00,596.93,125.00,1,139.37
182.00,8,-0.52,173.00,617.75,124.00,1,137.68
182.00,14,1.34,164.00,615.10,115.00,1,131.22
183.00,34,-0.46,143.00,615.10,95.00,1,110.97
184.00,12,0.72,169.00,617.75,120.00,1,136.75
186.00,25,-0.75,157.00,615.10,108.00,1,120.52
187.00,15,3.15,166.00,596.93,117.00,1,130.85
191.00,11,1.91,176.00,607.65,131.00,1,144.00
191.00,19,-0.61,169.00,615.10,127.00,1,141.25
193.00,6,-0.14,186.00,615.10,139.00,1,154.92
193.00,16,-0.04,174.00,615.10,124.00,1,137.24
194.00,21,0.01,169.00,615.10,119.00,1,137.57
195.00,7,1.67,185.00,596.93,135.00,1,149.43
195.00,22,1.82,167.00,615.10,121.00,1,133.89
196.00,35,0.35,154.00,615.10,105.00,1,122.46
197.00,33,-0.27,158.00,617.75,113.00,1,129.57
198.00,75,-0.25,109.00,615.10,56.00,1,75.94
199.00,24,2.44,168.00,596.93,116.00,1,129.40
200.00,91,3.71,88.00,615.10,34.00,1,52.07
201.00,36,2.16,156.00,617.75,108.00,1,122.06
201.00,49,1.69,141.00,615.10,87.00,1,103.29
202.00,100,0.00,83.00,615.10,29.00,1,52.38
203.00,38,2.78,155.00,617.75,106.00,1,124.62
203.00,56,-0.64,137.00,596.93,85.00,1,100.97
203.00,102,3.62,78.00,615.10,27.00,1,44.95
204.00,45,-0.55,151.00,617.75,101.00,1,120.86
204.00,72,-0.68,119.00,596.93,68.00,1,85.69
205.00,101,1.81,83.00,615.10,27.00,2,49.11
206.00,83,-0.77,108.00,596.93,57.00,1,74.93
206.00,119,1.39,63.00,615.10,11.00,1,33.18
