step,tl_id,start_at_step,cycle_time
135,0,-1,140
422,0,139,287
571,0,426,149
828,0,575,257
1130,0,832,302
1387,0,1134,257
1695,0,1391,308
1970,0,1699,275
2182,0,1974,212
2538,0,2186,356
2810,0,2542,272
3022,0,2814,212
3399,0,3026,377
3575,0,3403,176
3814,0,3579,239
4011,0,3818,197
4313,0,4015,302
4495,0,4317,182
4731,0,4499,236
4898,0,4735,167
5167,0,4902,269
5451,0,5171,284
5729,0,5455,278
5896,0,5733,167
6141,0,5900,245
6464,0,6145,323
6703,0,6468,239
7032,0,6707,329
7316,0,7036,284
7531,0,7320,215
