step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
86,0,25,1,61,60,0
181,0,90,2,91,79,0
192,0,185,3,7,0,10
254,0,196,0,58,21,0
328,0,258,1,70,29,0
348,0,332,2,16,0,6
470,0,352,3,118,54,0
493,0,474,0,19,0,10
570,0,497,1,73,42,0
689,0,574,2,115,46,0
718,0,693,3,25,0,14
801,0,722,0,79,25,0
815,0,805,1,10,0,12
913,0,819,2,94,64,0
1017,0,917,3,100,41,0
1097,0,1021,0,76,39,0
1177,0,1101,1,76,0,0
1260,0,1181,2,79,31,0
1316,0,1264,3,52,19,0
1426,0,1320,0,106,63,0
1458,0,1430,1,28,0,16
1514,0,1462,2,52,27,0
1636,0,1518,3,118,69,0
1677,0,1640,0,37,0,1
1736,0,1681,1,55,0,11
1777,0,1740,2,37,0,2
1812,0,1781,3,31,0,1
1934,0,1816,0,118,81,0
2050,0,1938,1,112,50,0
2118,0,2054,2,64,0,3
2210,0,2122,3,88,43,0
2272,0,2214,0,58,4,0
2382,0,2276,1,106,49,0
2420,0,2386,2,34,0,9
2539,0,2424,3,115,78,0
2634,0,2543,0,91,22,0
2708,0,2638,1,70,23,0
2734,0,2712,2,22,0,31
2817,0,2738,3,79,41,0
2864,0,2821,0,43,0,0
2905,0,2868,1,37,10,0
2940,0,2909,2,31,0,21
2972,0,2944,3,28,0,1
3079,0,2976,0,103,68,0
3174,0,3083,1,91,67,0
3188,0,3178,2,10,0,35
3310,0,3192,3,118,67,0
3330,0,3314,0,16,0,15
3419,0,3334,1,85,53,0
3493,0,3423,2,70,0,2
3570,0,3497,3,73,31,0
3635,0,3574,0,61,0,11
3718,0,3639,1,79,28,0
3834,0,3722,2,112,43,0
3848,0,3838,3,10,0,20
3931,0,3852,0,79,8,0
4047,0,3935,1,112,68,0
4151,0,4051,2,100,24,0
4255,0,4155,3,100,10,0
4290,0,4259,0,31,0,24
4322,0,4294,1,28,0,11
4420,0,4326,2,94,69,0
4494,0,4424,3,70,0,7
4562,0,4498,0,64,0,7
4639,0,4566,1,73,0,2
4731,0,4643,2,88,39,0
4850,0,4735,3,115,65,0
4924,0,4854,0,70,0,5
4947,0,4928,1,19,0,26
4988,0,4951,2,37,1,0
5083,0,4992,3,91,64,0
5124,0,5087,0,37,0,8
5159,0,5128,1,31,0,26
5281,0,5163,2,118,77,0
5397,0,5285,3,112,79,0
5429,0,5401,0,28,0,20
5497,0,5433,1,64,0,10
5595,0,5501,2,94,47,0
5675,0,5599,3,76,38,0
5752,0,5679,0,73,0,4
5841,0,5756,1,85,0,4
5870,0,5845,2,25,0,9
5890,0,5874,3,16,0,7
5976,0,5894,0,82,18,0
6095,0,5980,1,115,48,0
6142,0,6099,2,43,0,9
6255,0,6146,3,109,33,0
6287,0,6259,0,28,0,21
6331,0,6291,1,40,17,0
6387,0,6335,2,52,0,1
6422,0,6391,3,31,3,0
6481,0,6426,0,55,0,4
6570,0,6485,1,85,53,0
6656,0,6574,2,82,29,0
6760,0,6660,3,100,57,0
6846,0,6764,0,82,20,0
6914,0,6850,1,64,9,0
7015,0,6918,2,97,33,0
7131,0,7019,3,112,54,0
7181,0,7135,0,46,0,2
7237,0,7185,1,52,0,2
7284,0,7241,2,43,0,1
7364,0,7288,3,76,56,0
7381,0,7368,0,13,0,4
7476,0,7385,1,91,79,0
7580,0,7480,2,100,99,0
7597,0,7584,3,13,12,0
7620,0,7601,0,19,9,0
