step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
41,0,25,1,16,15,0
115,0,45,2,70,63,0
189,0,119,3,70,46,0
263,0,193,0,70,33,0
331,0,267,1,64,17,0
351,0,335,2,16,0,8
377,0,355,3,22,0,10
442,0,381,0,61,44,0
552,0,446,1,106,86,0
578,0,556,2,22,0,22
601,0,582,3,19,0,18
693,0,605,0,88,52,0
725,0,697,1,28,9,0
760,0,729,2,31,0,22
834,0,764,3,70,0,4
956,0,838,0,118,98,0
1018,0,960,1,58,15,0
1134,0,1022,2,112,16,0
1253,0,1138,3,115,45,0
1285,0,1257,0,28,0,10
1368,0,1289,1,79,6,0
1394,0,1372,2,22,0,15
1462,0,1398,3,64,34,0
1512,0,1466,0,46,0,5
1568,0,1516,1,52,21,0
1642,0,1572,2,70,1,0
1743,0,1646,3,97,63,0
1811,0,1747,0,64,0,5
1897,0,1815,1,82,47,0
1989,0,1901,2,88,28,0
2003,0,1993,3,10,0,12
2119,0,2007,0,112,46,0
2169,0,2123,1,46,3,0
2219,0,2173,2,46,16,0
2287,0,2223,3,64,0,1
2364,0,2291,0,73,40,0
2438,0,2368,1,70,4,0
2554,0,2442,2,112,79,0
2571,0,2558,3,13,0,21
2612,0,2575,0,37,0,13
2662,0,2616,1,46,1,0
2691,0,2666,2,25,6,0
2726,0,2695,3,31,0,16
2839,0,2730,0,109,43,0
2907,0,2843,1,64,32,0
3008,0,2911,2,97,54,0
3067,0,3012,3,55,0,16
3108,0,3071,0,37,0,2
3134,0,3112,1,22,0,2
3223,0,3138,2,85,55,0
3288,0,3227,3,61,0,5
3323,0,3292,0,31,0,13
3379,0,3327,1,52,4,0
3480,0,3383,2,97,74,0
3602,0,3484,3,118,44,0
3628,0,3606,0,22,0,30
3735,0,3632,1,103,52,0
3779,0,3739,2,40,0,5
3790,0,3783,3,7,0,15
3912,0,3794,0,118,38,0
4019,0,3916,1,103,66,0
4060,0,4023,2,37,0,10
4128,0,4064,3,64,0,9
4184,0,4132,0,52,0,4
4297,0,4188,1,109,82,0
4395,0,4301,2,94,21,0
4409,0,4399,3,10,0,34
4438,0,4413,0,25,0,19
4521,0,4442,1,79,49,0
4583,0,4525,2,58,34,0
4627,0,4587,3,40,0,21
4647,0,4631,0,16,0,25
4745,0,4651,1,94,69,0
4813,0,4749,2,64,27,0
4908,0,4817,3,91,4,0
4922,0,4912,0,10,0,34
4975,0,4926,1,49,2,0
5085,0,4979,2,106,80,0
5105,0,5089,3,16,0,27
5191,0,5109,0,82,0,2
5274,0,5195,1,79,31,0
5342,0,5278,2,64,33,0
5419,0,5346,3,73,0,6
5541,0,5423,0,118,46,0
5615,0,5545,1,70,16,0
5653,0,5619,2,34,0,11
5769,0,5657,3,112,31,0
5816,0,5773,0,43,0,4
5887,0,5820,1,67,38,0
5967,0,5891,2,76,6,0
6023,0,5971,3,52,11,0
6058,0,6027,0,31,0,13
6105,0,6062,1,43,20,0
6188,0,6109,2,79,46,0
6307,0,6192,3,115,61,0
6321,0,6311,0,10,0,35
6410,0,6325,1,85,55,0
6484,0,6414,2,70,28,0
6546,0,6488,3,58,28,0
6581,0,6550,0,31,0,21
6610,0,6585,1,25,0,6
6729,0,6614,2,115,89,0
6833,0,6733,3,100,57,0
6859,0,6837,0,22,0,31
6897,0,6863,1,34,0,12
6983,0,6901,2,82,24,0
7096,0,6987,3,109,72,0
7152,0,7100,0,52,0,11
7229,0,7156,1,73,0,3
7315,0,7233,2,82,30,0
7410,0,7319,3,91,67,0
7505,0,7414,0,91,2,0
7621,0,7509,1,112,89,0
7722,0,7625,2,97,96,0
7787,0,7726,3,61,60,0
7825,0,7791,0,34,4,0
