step,tl_id,start_at_step,cycle_time
300,0,-1,305
521,0,304,221
745,0,525,224
912,0,749,167
1175,0,916,263
1414,0,1179,239
1674,0,1418,260
1883,0,1678,209
2092,0,1887,209
2202,0,2096,110
2516,0,2206,314
2920,0,2520,404
3087,0,2924,167
3290,0,3091,203
3526,0,3294,236
3654,0,3530,128
3983,0,3658,329
4405,0,3987,422
4668,0,4409,263
4916,0,4672,248
5203,0,4920,287
5538,0,5207,335
5816,0,5542,278
6028,0,5820,212
6273,0,6032,245
6524,0,6277,251
6805,0,6528,281
7155,0,6809,350
7370,0,7159,215
7615,0,7374,245
7854,0,7619,239
8096,0,7858,242
