step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
35,0,25,1,10,9,0
67,0,39,2,28,24,0
126,0,71,3,55,45,0
209,0,130,0,79,60,0
268,0,213,1,55,31,0
372,0,272,2,100,60,0
452,0,376,3,76,15,0
505,0,456,0,49,2,0
612,0,509,1,103,55,0
638,0,616,2,22,0,14
649,0,642,3,7,0,15
726,0,653,0,73,48,0
794,0,730,1,64,46,0
865,0,798,2,67,0,4
942,0,869,3,73,1,0
1052,0,946,0,106,79,0
1141,0,1056,1,85,36,0
1158,0,1145,2,13,0,28
1259,0,1162,3,97,39,0
1354,0,1263,0,91,59,0
1422,0,1358,1,64,6,0
1481,0,1426,2,55,0,14
1576,0,1485,3,91,49,0
1668,0,1580,0,88,54,0
1709,0,1672,1,37,0,2
1810,0,1713,2,97,18,0
1929,0,1814,3,115,65,0
1982,0,1933,0,49,8,0
2101,0,1986,1,115,59,0
2148,0,2105,2,43,0,14
2231,0,2152,3,79,49,0
2269,0,2235,0,34,0,11
2307,0,2273,1,34,0,4
2345,0,2311,2,34,0,11
2431,0,2349,3,82,61,0
2523,0,2435,0,88,34,0
2630,0,2527,1,103,37,0
2653,0,2634,2,19,0,32
2712,0,2657,3,55,9,0
2789,0,2716,0,73,29,0
2827,0,2793,1,34,0,2
2904,0,2831,2,73,0,2
2915,0,2908,3,7,0,15
2962,0,2919,0,43,16,0
3057,0,2966,1,91,70,0
3116,0,3061,2,55,0,4
3211,0,3120,3,91,18,0
3228,0,3215,0,13,0,18
3284,0,3232,1,52,22,0
3310,0,3288,2,22,0,28
3324,0,3314,3,10,0,4
3395,0,3328,0,67,6,0
3439,0,3399,1,40,24,0
3450,0,3443,2,7,0,26
3503,0,3454,3,49,0,2
3610,0,3507,0,103,66,0
3690,0,3614,1,76,38,0
3779,0,3694,2,85,6,0
3844,0,3783,3,61,12,0
3870,0,3848,0,22,0,17
3965,0,3874,1,91,50,0
4006,0,3969,2,37,0,11
4125,0,4010,3,115,58,0
4223,0,4129,0,94,22,0
4270,0,4227,1,43,4,0
4347,0,4274,2,73,0,1
4415,0,4351,3,64,12,0
4471,0,4419,0,52,10,0
4575,0,4475,1,100,42,0
4613,0,4579,2,34,0,13
4630,0,4617,3,13,0,5
4728,0,4634,0,94,68,0
4796,0,4732,1,64,26,0
4897,0,4800,2,97,25,0
5019,0,4901,3,118,56,0
5108,0,5023,0,85,37,0
5191,0,5112,1,79,8,0
5202,0,5195,2,7,0,21
5303,0,5206,3,97,72,0
5407,0,5307,0,100,61,0
5529,0,5411,1,118,72,0
5597,0,5533,2,64,0,10
5707,0,5601,3,106,54,0
5799,0,5711,0,88,44,0
5828,0,5803,1,25,0,9
5914,0,5832,2,82,0,1
6021,0,5918,3,103,67,0
6101,0,6025,0,76,37,0
6166,0,6105,1,61,0,5
6180,0,6170,2,10,0,28
6233,0,6184,3,49,0,2
6307,0,6237,0,70,40,0
6387,0,6311,1,76,44,0
6476,0,6391,2,85,8,0
6529,0,6480,3,49,0,1
6636,0,6533,0,103,57,0
6728,0,6640,1,88,34,0
6847,0,6732,2,115,51,0
6951,0,6851,3,100,40,0
7061,0,6955,0,106,62,0
7090,0,7065,1,25,0,12
7119,0,7094,2,25,0,21
7241,0,7123,3,118,78,0
7279,0,7245,0,34,0,1
7305,0,7283,1,22,0,17
7331,0,7309,2,22,0,21
7453,0,7335,3,118,117,0
7515,0,7457,0,58,51,0
7619,0,7519,1,100,58,0
7663,0,7623,2,40,0,8
7779,0,7667,3,112,111,0
7820,0,7783,0,37,36,0
7894,0,7824,1,70,69,0
7929,0,7898,2,31,11,0
