step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
143,0,25,1,118,117,0
160,0,147,2,13,0,6
255,0,164,3,91,64,0
308,0,259,0,49,1,0
325,0,312,1,13,0,9
366,0,329,2,37,0,4
383,0,370,3,13,0,10
412,0,387,0,25,10,0
444,0,416,1,28,0,4
494,0,448,2,46,11,0
607,0,498,3,109,67,0
699,0,611,0,88,52,0
761,0,703,1,58,2,0
862,0,765,2,97,25,0
948,0,866,3,82,22,0
971,0,952,0,19,0,6
1063,0,975,1,88,45,0
1077,0,1067,2,10,0,21
1094,0,1081,3,13,0,8
1195,0,1098,0,97,54,0
1281,0,1199,1,82,58,0
1340,0,1285,2,55,0,4
1453,0,1344,3,109,53,0
1533,0,1457,0,76,18,0
1601,0,1537,1,64,15,0
1705,0,1605,2,100,35,0
1785,0,1709,3,76,29,0
1856,0,1789,0,67,16,0
1969,0,1860,1,109,65,0
2058,0,1973,2,85,29,0
2123,0,2062,3,61,19,0
2245,0,2127,0,118,66,0
2304,0,2249,1,55,0,2
2375,0,2308,2,67,33,0
2488,0,2379,3,109,60,0
2544,0,2492,0,52,0,2
2633,0,2548,1,85,18,0
2707,0,2637,2,70,18,0
2751,0,2711,3,40,0,2
2837,0,2755,0,82,15,0
2914,0,2841,1,73,29,0
2928,0,2918,2,10,0,15
3005,0,2932,3,73,15,0
3079,0,3009,0,70,35,0
3174,0,3083,1,91,66,0
3278,0,3178,2,100,17,0
3394,0,3282,3,112,62,0
3420,0,3398,0,22,0,21
3512,0,3424,1,88,47,0
3568,0,3516,2,52,13,0
3669,0,3572,3,97,69,0
3722,0,3673,0,49,0,13
3796,0,3726,1,70,13,0
3885,0,3800,2,85,45,0
3911,0,3889,3,22,0,15
4030,0,3915,0,115,36,0
4044,0,4034,1,10,0,17
4145,0,4048,2,97,69,0
4246,0,4149,3,97,21,0
4263,0,4250,0,13,0,25
4367,0,4267,1,100,26,0
4477,0,4371,2,106,68,0
4515,0,4481,3,34,0,16
4535,0,4519,0,16,0,33
4630,0,4539,1,91,54,0
4731,0,4634,2,97,65,0
4823,0,4735,3,88,18,0
4846,0,4827,0,19,0,32
4902,0,4850,1,52,2,0
4976,0,4906,2,70,35,0
5035,0,4980,3,55,28,0
5106,0,5039,0,67,0,12
5162,0,5110,1,52,0,1
5248,0,5166,2,82,46,0
5334,0,5252,3,82,47,0
5369,0,5338,0,31,0,21
5419,0,5373,1,46,4,0
5442,0,5423,2,19,0,8
5564,0,5446,3,118,96,0
5671,0,5568,0,103,13,0
5754,0,5675,1,79,22,0
5798,0,5758,2,40,0,17
5851,0,5802,3,49,0,1
5886,0,5855,0,31,0,15
5909,0,5890,1,19,0,6
5983,0,5913,2,70,10,0
5994,0,5987,3,7,0,12
6035,0,5998,0,37,0,15
6103,0,6039,1,64,24,0
6210,0,6107,2,103,75,0
6281,0,6214,3,67,0,4
6298,0,6285,0,13,0,34
6333,0,6302,1,31,6,0
6431,0,6337,2,94,73,0
6478,0,6435,3,43,0,5
6540,0,6482,0,58,0,8
6650,0,6544,1,106,64,0
6682,0,6654,2,28,0,10
6711,0,6686,3,25,0,15
6812,0,6715,0,97,32,0
6928,0,6816,1,112,75,0
6960,0,6932,2,28,0,16
7001,0,6964,3,37,0,17
7027,0,7005,0,22,0,14
7125,0,7031,1,94,79,0
7190,0,7129,2,61,0,11
7258,0,7194,3,64,0,6
7341,0,7262,0,79,7,0
7376,0,7345,1,31,13,0
7459,0,7380,2,79,27,0
7479,0,7463,3,16,0,5
7502,0,7483,0,19,18,0
7588,0,7506,1,82,81,0
7653,0,7592,2,61,60,0
