step,tl_id,start_at_step,cycle_time
192,0,-1,197
578,0,196,386
910,0,582,332
1155,0,914,245
1379,0,1159,224
1525,0,1383,146
1764,0,1529,239
2021,0,1768,257
2308,0,2025,287
2556,0,2312,248
2750,0,2560,194
2956,0,2754,206
3285,0,2960,329
3461,0,3289,176
3688,0,3465,227
3945,0,3692,257
4100,0,3949,155
4366,0,4104,266
4635,0,4370,269
4904,0,4639,269
5128,0,4908,224
5316,0,5132,188
5513,0,5320,197
5833,0,5517,320
6045,0,5837,212
6299,0,6049,254
6622,0,6303,323
6852,0,6626,230
7238,0,6856,386
7531,0,7242,293
