step,tl_id,reward_type,previous,current,max,reward
25,0,vehicle_cumulative_delay,0,80,176749.71428571417,0.9995473825781088
25,0,reward_with_penalty,0.9995473825781088,0.9995473825781088,0.22270013882530884,0.7768472437528
123,0,vehicle_cumulative_delay,80,42348,176749.71428571417,0.7604069677219117
123,0,reward_with_penalty,0.7604069677219117,0.7604069677219117,0.991422514586288,-0.2310155468643763
245,0,vehicle_cumulative_delay,42348,151891,176749.71428571417,0.14064358964411283
245,0,reward_with_penalty,0.14064358964411283,0.14064358964411283,0.9933071490757153,-0.8526635594316024
322,0,vehicle_cumulative_delay,151891,181694,176749.71428571417,-0.027973373163667103
322,0,reward_with_penalty,-0.027973373163667103,-0.027973373163667103,0.30294071603459277,-0.3309140891982599
420,0,vehicle_cumulative_delay,181694,177038,176749.71428571417,-0.0016310392096012816
420,0,reward_with_penalty,-0.0016310392096012816,-0.0016310392096012816,0.6224593312018545,-0.6240903704114558
491,0,vehicle_cumulative_delay,177038,132366,176749.71428571417,0.25111052917442533
491,0,reward_with_penalty,0.25111052917442533,0.25111052917442533,0.08839967720705841,0.16271085196736693
556,0,vehicle_cumulative_delay,132366,120574,176749.71428571417,0.31782633716118314
556,0,reward_with_penalty,0.31782633716118314,0.31782633716118314,0.11072731797236826,0.20709901918881488
627,0,vehicle_cumulative_delay,120574,95924,176749.71428571417,0.45728908028139836
627,0,reward_with_penalty,0.45728908028139836,0.45728908028139836,0.1951846770138402,0.26210440326755813
674,0,vehicle_cumulative_delay,95924,76831,176749.71428571417,0.5653118857334987
674,0,reward_with_penalty,0.5653118857334987,0.5653118857334987,0.06496916912866407,0.5003427166048346
706,0,vehicle_cumulative_delay,76831,57004,176749.71428571417,0.6774874560314502
706,0,reward_with_penalty,0.6774874560314502,0.6774874560314502,0.04742587317756678,0.6300615828538835
819,0,vehicle_cumulative_delay,57004,115742,176749.71428571417,0.3451644294434095
819,0,reward_with_penalty,0.3451644294434095,0.3451644294434095,0.9297812081694472,-0.5846167787260377
845,0,vehicle_cumulative_delay,115742,95411,176749.71428571417,0.46019148949927546
845,0,reward_with_penalty,0.46019148949927546,0.46019148949927546,0.04742587317756678,0.41276561632170866
934,0,vehicle_cumulative_delay,95411,151783,176749.71428571417,0.14125462316366588
934,0,reward_with_penalty,0.14125462316366588,0.14125462316366588,0.8519528019683106,-0.7106981788046447
966,0,vehicle_cumulative_delay,151783,131499,176749.71428571417,0.2560157704841709
966,0,reward_with_penalty,0.2560157704841709,0.2560157704841709,0.04742587317756678,0.20858989730660413
1046,0,vehicle_cumulative_delay,131499,191793,176749.71428571417,-0.08511066495965314
1046,0,reward_with_penalty,-0.08511066495965314,-0.08511066495965314,0.5208212853727431,-0.6059319503323962
1096,0,vehicle_cumulative_delay,191793,136205,176749.71428571417,0.2293905506414231
1096,0,reward_with_penalty,0.2293905506414231,0.2293905506414231,0.04742587317756678,0.18196467746385633
1191,0,vehicle_cumulative_delay,136205,246688,176749.71428571417,-0.39569108214359705
1191,0,reward_with_penalty,-0.39569108214359705,-0.39569108214359705,0.9241418199787566,-1.3198329021223536
1253,0,vehicle_cumulative_delay,246688,167533,176749.71428571417,0.052145568228842754
1253,0,reward_with_penalty,0.052145568228842754,0.052145568228842754,0.04742587317756678,0.0047196950512759725
1339,0,vehicle_cumulative_delay,167533,222144,176749.71428571417,-0.25682805710738754
1339,0,reward_with_penalty,-0.25682805710738754,-0.25682805710738754,0.6418340450887311,-0.8986621021961186
1407,0,vehicle_cumulative_delay,222144,175123,176749.71428571417,0.009203490326918473
1407,0,reward_with_penalty,0.009203490326918473,0.009203490326918473,0.06496916912866407,-0.0557656788017456
1457,0,vehicle_cumulative_delay,175123,170856,176749.71428571417,0.03334497206703846
1457,0,reward_with_penalty,0.03334497206703846,0.03334497206703846,0.11072731797236826,-0.0773823459053298
1570,0,vehicle_cumulative_delay,170856,140025,176749.71428571417,0.20777806874611993
1570,0,reward_with_penalty,0.20777806874611993,0.20777806874611993,0.7625419716560975,-0.5547639029099776
1623,0,vehicle_cumulative_delay,140025,137648,176749.71428571417,0.2212264638940612
1623,0,reward_with_penalty,0.2212264638940612,0.2212264638940612,0.10278402491725172,0.11844243897680948
1652,0,vehicle_cumulative_delay,137648,110014,176749.71428571417,0.37757183685081686
1652,0,reward_with_penalty,0.37757183685081686,0.37757183685081686,0.04742587317756678,0.33014596367325005
1663,0,vehicle_cumulative_delay,110014,100973,176749.71428571417,0.42872326324229226
1663,0,reward_with_penalty,0.42872326324229226,0.42872326324229226,0.04742587317756678,0.38129739006472546
1710,0,vehicle_cumulative_delay,100973,152245,176749.71428571417,0.13864075755224448
1710,0,reward_with_penalty,0.13864075755224448,0.13864075755224448,0.3973146620215084,-0.2586739044692639
1811,0,vehicle_cumulative_delay,152245,298370,176749.71428571417,-0.6880932521208369
1811,0,reward_with_penalty,-0.6880932521208369,-0.6880932521208369,0.9655548043337887,-1.6536480564546256
1930,0,vehicle_cumulative_delay,298370,368166,176749.71428571417,-1.082979321849784
1930,0,reward_with_penalty,-1.082979321849784,-1.082979321849784,0.8048153229861598,-1.8877946448359437
2043,0,vehicle_cumulative_delay,368166,207381,176749.71428571417,-0.17330316961514658
2043,0,reward_with_penalty,-0.17330316961514658,-0.17330316961514658,0.6418340450887311,-0.8151372147038777
2153,0,vehicle_cumulative_delay,207381,229621,176749.71428571417,-0.2991308129008905
2153,0,reward_with_penalty,-0.2991308129008905,-0.2991308129008905,0.6224593312018545,-0.921590144102745
2173,0,vehicle_cumulative_delay,229621,195013,176749.71428571417,-0.10332851619077243
2173,0,reward_with_penalty,-0.10332851619077243,-0.10332851619077243,0.04742587317756678,-0.1507543893683392
2289,0,vehicle_cumulative_delay,195013,340124,176749.71428571417,-0.9243256000413833
2289,0,reward_with_penalty,-0.9243256000413833,-0.9243256000413833,0.9706877692486436,-1.895013369290027
2405,0,vehicle_cumulative_delay,340124,415366,176749.71428571417,-1.3500236007655717
2405,0,reward_with_penalty,-1.3500236007655717,-1.3500236007655717,0.6970592839654074,-2.047082884730979
2419,0,vehicle_cumulative_delay,415366,412542,176749.71428571417,-1.3340462057728133
2419,0,reward_with_penalty,-1.3340462057728133,-1.3340462057728133,0.04742587317756678,-1.38147207895038
2505,0,vehicle_cumulative_delay,412542,250215,176749.71428571417,-0.4156458527312237
2505,0,reward_with_penalty,-0.4156458527312237,-0.4156458527312237,0.08839967720705841,-0.5040455299382821
2582,0,vehicle_cumulative_delay,250215,335788,176749.71428571417,-0.8997937357748822
2582,0,reward_with_penalty,-0.8997937357748822,-0.8997937357748822,0.4791787146272571,-1.3789724504021392
2662,0,vehicle_cumulative_delay,335788,416997,176749.71428571417,-1.3592513384543778
2662,0,reward_with_penalty,-1.3592513384543778,-1.3592513384543778,0.13784165696493575,-1.4970929954193135
2742,0,vehicle_cumulative_delay,416997,190635,176749.71428571417,-0.07855902777777857
2742,0,reward_with_penalty,-0.07855902777777857,-0.07855902777777857,0.07585818002124355,-0.15441720779902213
2801,0,vehicle_cumulative_delay,190635,145378,176749.71428571417,0.17749230550382733
2801,0,reward_with_penalty,0.17749230550382733,0.17749230550382733,0.04742587317756678,0.13006643232626056
2860,0,vehicle_cumulative_delay,145378,173146,176749.71428571417,0.02038879836540386
2860,0,reward_with_penalty,0.02038879836540386,0.02038879836540386,0.17032391864384583,-0.14993512027844197
2934,0,vehicle_cumulative_delay,173146,215343,176749.71428571417,-0.21834991852886487
2934,0,reward_with_penalty,-0.21834991852886487,-0.21834991852886487,0.4174297935376853,-0.6357797120665502
3014,0,vehicle_cumulative_delay,215343,157443,176749.71428571417,0.10923194056486596
3014,0,reward_with_penalty,0.10923194056486596,0.10923194056486596,0.13784165696493575,-0.02860971640006979
3067,0,vehicle_cumulative_delay,157443,95796,176749.71428571417,0.4580132681564243
3067,0,reward_with_penalty,0.4580132681564243,0.4580132681564243,0.04742587317756678,0.4105873949788575
3147,0,vehicle_cumulative_delay,95796,129979,176749.71428571417,0.26461550150010293
3147,0,reward_with_penalty,0.26461550150010293,0.26461550150010293,0.4791787146272571,-0.21456321312715415
3158,0,vehicle_cumulative_delay,129979,125327,176749.71428571417,0.2909352045830742
3158,0,reward_with_penalty,0.2909352045830742,0.2909352045830742,0.04742587317756678,0.24350933140550743
3175,0,vehicle_cumulative_delay,125327,124945,176749.71428571417,0.29309645277260454
3175,0,reward_with_penalty,0.29309645277260454,0.29309645277260454,0.04742587317756678,0.24567057959503777
3249,0,vehicle_cumulative_delay,124945,156757,176749.71428571417,0.11311313495758268
3249,0,reward_with_penalty,0.11311313495758268,0.11311313495758268,0.23745802834390256,-0.12434489338631988
3278,0,vehicle_cumulative_delay,156757,183520,176749.71428571417,-0.03830436581833285
3278,0,reward_with_penalty,-0.03830436581833285,-0.03830436581833285,0.08839967720705841,-0.12670404302539126
3343,0,vehicle_cumulative_delay,183520,117319,176749.71428571417,0.3362422085143799
3343,0,reward_with_penalty,0.3362422085143799,0.3362422085143799,0.04742587317756678,0.2888163353368131
3423,0,vehicle_cumulative_delay,117319,106505,176749.71428571417,0.39742476851851816
3423,0,reward_with_penalty,0.39742476851851816,0.39742476851851816,0.2856375705089442,0.11178719800957393
3491,0,vehicle_cumulative_delay,106505,163709,176749.71428571417,0.07378068099524049
3491,0,reward_with_penalty,0.07378068099524049,0.07378068099524049,0.6026853379784918,-0.5289046569832513
3538,0,vehicle_cumulative_delay,163709,136643,176749.71428571417,0.2269124702565689
3538,0,reward_with_penalty,0.2269124702565689,0.2269124702565689,0.04742587317756678,0.17948659707900214
3660,0,vehicle_cumulative_delay,136643,172650,176749.71428571417,0.023195026381129136
3660,0,reward_with_penalty,0.023195026381129136,0.023195026381129136,0.8892726820276317,-0.8660776556465025
3671,0,vehicle_cumulative_delay,172650,166125,176749.71428571417,0.060111634854127294
3671,0,reward_with_penalty,0.060111634854127294,0.060111634854127294,0.04742587317756678,0.012685761676560513
3784,0,vehicle_cumulative_delay,166125,303372,176749.71428571417,-0.716393156424582
3784,0,reward_with_penalty,-0.716393156424582,-0.716393156424582,0.9399133498259924,-1.6563065062505744
3807,0,vehicle_cumulative_delay,303372,278849,176749.71428571417,-0.577648943461619
3807,0,reward_with_penalty,-0.577648943461619,-0.577648943461619,0.04742587317756678,-0.6250748166391857
3881,0,vehicle_cumulative_delay,278849,378282,176749.71428571417,-1.1402127948479217
3881,0,reward_with_penalty,-1.1402127948479217,-1.1402127948479217,0.3775406687981454,-1.5177534636460672
3976,0,vehicle_cumulative_delay,378282,276964,176749.71428571417,-0.5669841454583084
3976,0,reward_with_penalty,-0.5669841454583084,-0.5669841454583084,0.0819105771553252,-0.6488947226136337
4005,0,vehicle_cumulative_delay,276964,280777,176749.71428571417,-0.5885570233291961
4005,0,reward_with_penalty,-0.5885570233291961,-0.5885570233291961,0.04742587317756678,-0.6359828965067629
4115,0,vehicle_cumulative_delay,280777,196985,176749.71428571417,-0.11448553564038977
4115,0,reward_with_penalty,-0.11448553564038977,-0.11448553564038977,0.30294071603459277,-0.41742625167498254
4219,0,vehicle_cumulative_delay,196985,281896,176749.71428571417,-0.5948880095178988
4219,0,reward_with_penalty,-0.5948880095178988,-0.5948880095178988,0.8048153229861598,-1.3997033325040587
4233,0,vehicle_cumulative_delay,281896,254484,176749.71428571417,-0.4397986499068911
4233,0,reward_with_penalty,-0.4397986499068911,-0.4397986499068911,0.04742587317756678,-0.4872245230844579
4295,0,vehicle_cumulative_delay,254484,206087,176749.71428571417,-0.16598208281605698
4295,0,reward_with_penalty,-0.16598208281605698,-0.16598208281605698,0.04742587317756678,-0.21340795599362375
4393,0,vehicle_cumulative_delay,206087,286660,176749.71428571417,-0.6218413769915176
4393,0,reward_with_penalty,-0.6218413769915176,-0.6218413769915176,0.5208212853727431,-1.1426626623642608
4437,0,vehicle_cumulative_delay,286660,322319,176749.71428571417,-0.8235899350817308
4437,0,reward_with_penalty,-0.8235899350817308,-0.8235899350817308,0.060086650174007654,-0.8836765852557384
4538,0,vehicle_cumulative_delay,322319,165988,176749.71428571417,0.06088674218911594
4538,0,reward_with_penalty,0.06088674218911594,0.06088674218911594,0.15886910488091513,-0.09798236269179919
4573,0,vehicle_cumulative_delay,165988,119429,176749.71428571417,0.32430442401200044
