step,tl_id,start_at_step,cycle_time
108,0,-1,113
371,0,112,263
589,0,375,218
825,0,593,236
1010,0,829,185
1438,0,1014,428
1707,0,1442,269
1925,0,1711,218
2194,0,1929,269
2346,0,2198,152
2684,0,2350,338
2986,0,2688,302
3201,0,2990,215
3452,0,3205,251
3793,0,3456,341
4089,0,3797,296
4385,0,4093,296
4543,0,4389,158
4716,0,4547,173
4979,0,4720,263
5215,0,4983,236
5445,0,5219,230
5750,0,5449,305
6103,0,5754,353
6414,0,6107,311
6638,0,6418,224
6784,0,6642,146
7131,0,6788,347
7352,0,7135,221
7549,0,7356,197
7845,0,7553,296
