step,tl_id,start_at_step,cycle_time
135,0,-1,140
434,0,139,299
682,0,438,248
894,0,686,212
1160,0,898,266
1456,0,1164,296
1677,0,1460,221
1850,0,1681,173
2071,0,1854,221
2391,0,2075,320
2687,0,2395,296
2911,0,2691,224
3174,0,2915,263
3464,0,3178,290
3793,0,3468,329
3990,0,3797,197
4271,0,3994,281
4525,0,4275,254
4821,0,4529,296
4985,0,4825,164
5281,0,4989,296
5499,0,5285,218
5807,0,5503,308
6151,0,5811,344
6408,0,6155,257
6668,0,6412,260
6922,0,6672,254
7164,0,6926,242
7544,0,7168,380
7813,0,7548,269
