step,tl_id,start_at_step,cycle_time
204,0,-1,209
368,0,208,164
619,0,372,251
867,0,623,248
1013,0,871,146
1255,0,1017,242
1611,0,1259,356
1874,0,1615,263
1993,0,1878,119
2346,0,1997,353
2672,0,2350,326
2884,0,2676,212
3225,0,2888,341
3467,0,3229,242
3676,0,3471,209
3972,0,3680,296
4328,0,3976,356
4549,0,4332,221
4842,0,4553,293
5018,0,4846,176
5221,0,5022,203
5562,0,5225,341
5750,0,5566,188
6010,0,5754,260
6291,0,6014,281
6530,0,6295,239
6772,0,6534,242
6969,0,6776,197
7232,0,6973,263
7462,0,7236,230
7698,0,7466,236
8087,0,7702,389
