step,tl_id,start_at_step,cycle_time
267,0,-1,272
557,0,271,290
871,0,561,314
1050,0,875,179
1313,0,1054,263
1513,0,1317,200
1785,0,1517,272
2012,0,1789,227
2215,0,2016,203
2577,0,2219,362
2768,0,2581,191
3031,0,2772,263
3213,0,3035,182
3569,0,3217,356
3802,0,3573,233
4104,0,3806,302
4307,0,4108,203
4642,0,4311,335
4914,0,4646,272
5135,0,4918,221
5323,0,5139,188
5559,0,5327,236
5741,0,5563,182
5926,0,5745,185
6156,0,5930,230
6341,0,6160,185
6487,0,6345,146
6798,0,6491,311
7016,0,6802,218
7225,0,7020,209
7485,0,7229,260
7757,0,7489,272
