step,tl_id,start_at_step,cycle_time
213,0,-1,218
386,0,217,173
661,0,390,275
870,0,665,209
1127,0,874,257
1303,0,1131,176
1515,0,1307,212
1700,0,1519,185
1957,0,1704,257
2247,0,1961,290
2522,0,2251,275
2770,0,2526,248
3138,0,2774,368
3410,0,3142,272
3742,0,3414,332
4044,0,3746,302
4190,0,4048,146
4573,0,4194,383
4824,0,4577,251
4994,0,4828,170
5176,0,4998,182
5448,0,5180,272
5678,0,5452,230
5962,0,5682,284
6213,0,5966,251
6446,0,6217,233
6652,0,6450,206
6903,0,6656,251
7145,0,6907,242
7324,0,7149,179
