step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 1],[0 0 2 3 1],[ 0.  0.  0.  0.  1. 17.],0.9767017434861958
93,0,[0 0 2 3 1],[2 0 1 3 0],[ 0.  0.  2.  3.  1. 21.],0.9675488569986298
176,0,[2 0 1 3 0],[0 6 1 2 1],[ 2.  0.  1.  3.  0. 26.],0.945914761664383
193,0,[0 6 1 2 1],[1 2 0 2 0],[0. 6. 1. 2. 1. 4.],0.9675488569986298
219,0,[1 2 0 2 0],[0 4 1 1 1],[1. 2. 0. 2. 0. 7.],0.963943174442922
281,0,[0 4 1 1 1],[2 0 3 3 0],[ 0.  4.  1.  1.  1. 19.],0.9603374918872143
361,0,[2 0 3 3 0],[0 9 2 2 1],[ 2.  0.  3.  3.  0. 25.],0.9350977139972597
441,0,[0 9 2 2 1],[2 0 2 3 0],[ 0.  9.  2.  2.  1. 25.],0.963943174442922
521,0,[2 0 2 3 0],[0 3 3 2 1],[ 2.  0.  2.  3.  0. 25.],0.9531261267757987
538,0,[0 3 3 2 1],[1 0 3 3 0],[0. 3. 3. 2. 1. 4.],0.963943174442922
591,0,[1 0 3 3 0],[0 4 3 0 1],[ 1.  0.  3.  3.  0. 16.],0.9567318093315065
632,0,[0 4 3 0 1],[3 0 1 2 0],[ 0.  4.  3.  0.  1. 12.],0.9689356579815944
700,0,[3 0 1 2 0],[0 3 3 2 1],[ 3.  0.  1.  2.  0. 21.],0.9534034869723915
777,0,[0 3 3 2 1],[4 0 3 2 0],[ 0.  3.  3.  2.  1. 24.],0.9567318093315065
866,0,[4 0 3 2 0],[0 4 2 5 1],[ 4.  0.  3.  2.  0. 28.],0.9423090791086752
898,0,[0 4 2 5 1],[2 0 0 6 0],[0. 4. 2. 5. 1. 9.],0.963943174442922
972,0,[2 0 0 6 0],[0 6 3 2 1],[ 2.  0.  0.  6.  0. 23.],0.9387033965529674
1004,0,[0 6 3 2 1],[2 0 3 3 0],[0. 6. 3. 2. 1. 9.],0.9531261267757987
1033,0,[2 0 3 3 0],[1 2 4 3 1],[2. 0. 3. 3. 0. 8.],0.945914761664383
1107,0,[1 2 4 3 1],[6 0 2 3 0],[ 1.  2.  4.  3.  1. 23.],0.9262221877062866
1196,0,[6 0 2 3 0],[0 4 6 2 1],[ 6.  0.  2.  3.  0. 28.],0.9278863488858441
1225,0,[0 4 6 2 1],[3 0 5 3 0],[0. 4. 6. 2. 1. 8.],0.945914761664383
1254,0,[3 0 5 3 0],[0 3 2 0 1],[3. 0. 5. 3. 0. 8.],0.9689356579815944
1295,0,[0 3 2 0 1],[2 0 2 5 0],[ 0.  3.  2.  0.  1. 12.],0.9531261267757987
1366,0,[2 0 2 5 0],[0 8 4 1 1],[ 2.  0.  2.  5.  0. 22.],0.9378713159631887
1422,0,[0 8 4 1 1],[4 0 4 3 0],[ 0.  8.  4.  1.  1. 17.],0.9423090791086752
1484,0,[4 0 4 3 0],[0 6 2 1 1],[ 4.  0.  4.  3.  0. 19.],0.945914761664383
1558,0,[0 6 2 1 1],[3 0 3 1 0],[ 0.  6.  2.  1.  1. 23.],0.9572865297246923
1584,0,[3 0 3 1 0],[0 1 4 1 1],[3. 0. 3. 1. 0. 7.],0.9650526152292936
1634,0,[0 1 4 1 1],[4 1 2 0 0],[ 0.  1.  4.  1.  1. 15.],0.9567318093315065
1708,0,[4 1 2 0 0],[0 4 4 1 1],[ 4.  1.  2.  0.  0. 23.],0.945914761664383
1797,0,[0 4 4 1 1],[7 0 2 2 0],[ 0.  4.  4.  1.  1. 28.],0.9314920314415519
1838,0,[7 0 2 2 0],[1 2 3 2 1],[ 7.  0.  2.  2.  0. 12.],0.9495204442200909
1915,0,[1 2 3 2 1],[8 0 3 1 0],[ 1.  2.  3.  2.  1. 24.],0.9242806663301363
1986,0,[8 0 3 1 0],[0 4 2 2 1],[ 8.  0.  3.  1.  0. 22.],0.9603374918872143
