step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 1],[0 0 2 3 1],[ 0.  0.  0.  0.  1. 25.],0.48148148148148145
93,0,[0 0 2 3 1],[2 0 1 3 0],[ 0.  0.  2.  3.  1. 21.],0.7951924232590564
116,0,[2 0 1 3 0],[0 2 3 1 1],[2. 0. 1. 3. 0. 6.],0.46185908992572294
202,0,[0 2 3 1 1],[5 0 0 3 0],[ 0.  2.  3.  1.  1. 27.],0.9213143914809739
276,0,[5 0 0 3 0],[0 5 3 1 1],[ 5.  0.  0.  3.  0. 23.],0.8324255025920851
356,0,[0 5 3 1 1],[4 0 1 2 0],[ 0.  5.  3.  1.  1. 25.],0.8792737354070015
421,0,[4 0 1 2 0],[0 6 0 2 1],[ 4.  0.  1.  2.  0. 20.],0.7633550475549465
501,0,[0 6 0 2 1],[3 0 1 3 0],[ 0.  6.  0.  2.  1. 25.],0.8816775237774733
557,0,[3 0 1 3 0],[1 3 3 3 1],[ 3.  0.  1.  3.  0. 17.],0.7014959576292236
640,0,[1 3 3 3 1],[7 0 1 2 0],[ 1.  3.  3.  3.  1. 26.],0.894284592517808
702,0,[7 0 1 2 0],[0 3 3 2 1],[ 7.  0.  1.  2.  0. 19.],0.74834419044414
752,0,[0 3 3 2 1],[4 0 1 4 0],[ 0.  3.  3.  2.  1. 15.],0.6570515131847792
820,0,[4 0 1 4 0],[0 4 3 2 1],[ 4.  0.  1.  4.  0. 21.],0.7903848465181126
888,0,[0 4 3 2 1],[3 0 1 7 0],[ 0.  4.  3.  2.  1. 21.],0.7927886348885845
938,0,[3 0 1 7 0],[0 8 2 0 1],[ 3.  0.  1.  7.  0. 15.],0.6474363597028917
991,0,[0 8 2 0 1],[3 0 1 2 0],[ 0.  8.  2.  0.  1. 16.],0.6816775237774734
1074,0,[3 0 1 2 0],[0 6 1 0 1],[ 3.  0.  1.  2.  0. 26.],0.8966883808882798
1100,0,[0 6 1 0 1],[1 0 3 2 0],[0. 6. 1. 0. 1. 7.],0.48648510051841704
1159,0,[1 0 3 2 0],[0 4 2 0 1],[ 1.  0.  3.  2.  0. 18.],0.7237181798514459
1248,0,[0 4 2 0 1],[6 0 2 3 0],[ 0.  4.  2.  0.  1. 28.],0.9411328253327245
1307,0,[6 0 2 3 0],[0 4 2 3 1],[ 6.  0.  2.  3.  0. 18.],0.7237181798514459
1363,0,[0 4 2 3 1],[2 0 4 2 0],[ 0.  4.  2.  3.  1. 17.],0.7063035343701674
1425,0,[2 0 4 2 0],[0 3 4 3 1],[ 2.  0.  4.  2.  0. 19.],0.74834419044414
1472,0,[0 3 4 3 1],[5 0 1 4 0],[ 0.  3.  4.  3.  1. 14.],0.6324255025920852
1549,0,[5 0 1 4 0],[0 5 3 1 1],[ 5.  0.  1.  4.  0. 24.],0.8546477248143073
1617,0,[0 5 3 1 1],[6 0 1 2 0],[ 0.  5.  3.  1.  1. 21.],0.7855772697771689
1709,0,[6 0 1 2 0],[0 5 5 1 1],[ 6.  0.  1.  2.  0. 29.],0.9657588359254184
1768,0,[0 5 5 1 1],[6 0 2 1 0],[ 0.  5.  5.  1.  1. 18.],0.7189106031105021
1821,0,[6 0 2 1 0],[0 2 5 2 1],[ 6.  0.  2.  1.  0. 16.],0.6840813121479452
1886,0,[0 2 5 2 1],[6 0 5 2 0],[ 0.  2.  5.  2.  1. 20.],0.7633550475549465
1930,0,[6 0 5 2 0],[0 2 2 1 1],[ 6.  0.  5.  2.  0. 13.],0.6174146454812784
2013,0,[0 2 2 1 1],[4 0 3 3 0],[ 0.  2.  2.  1.  1. 26.],0.9014959576292236
2084,0,[4 0 3 3 0],[0 3 2 2 1],[ 4.  0.  3.  3.  0. 22.],0.8150108571108067
2161,0,[0 3 2 2 1],[2 0 3 2 0],[ 0.  3.  2.  2.  1. 24.],0.8618590899257229
2220,0,[2 0 3 2 0],[0 4 4 1 1],[ 2.  0.  3.  2.  0. 18.],0.7237181798514459
2294,0,[0 4 4 1 1],[7 0 1 3 0],[ 0.  4.  4.  1.  1. 23.],0.8276179258511415
2365,0,[7 0 1 3 0],[0 6 4 2 1],[ 7.  0.  1.  3.  0. 22.],0.807799491999391
2448,0,[0 6 4 2 1],[6 0 4 2 0],[ 0.  6.  4.  2.  1. 26.],0.8966883808882798
2504,0,[6 0 4 2 0],[0 4 3 0 1],[ 6.  0.  4.  2.  0. 17.],0.7014959576292236
2572,0,[0 4 3 0 1],[4 0 1 5 0],[ 0.  4.  3.  0.  1. 21.],0.7903848465181126
2634,0,[4 0 1 5 0],[0 6 2 1 1],[ 4.  0.  1.  5.  0. 19.],0.7411328253327244
2669,0,[0 6 2 1 1],[2 0 2 2 0],[ 0.  6.  2.  1.  1. 10.],0.5507479788146118
2734,0,[2 0 2 2 0],[0 3 4 3 1],[ 2.  0.  2.  2.  0. 20.],0.7705664126663622
2814,0,[0 3 4 3 1],[7 1 2 1 0],[ 0.  3.  4.  3.  1. 25.],0.869658581925114
2840,0,[7 1 2 1 0],[0 1 2 2 1],[7. 1. 2. 1. 0. 7.],0.48648510051841704
2917,0,[0 1 2 2 1],[3 0 1 4 0],[ 0.  1.  2.  2.  1. 24.],0.8594553015552511
2934,0,[3 0 1 4 0],[0 1 4 3 1],[3. 0. 1. 4. 0. 4.],0.41981843385175033
3026,0,[0 1 4 3 1],[4 0 1 2 0],[ 0.  1.  4.  3.  1. 29.],0.9681626242958904
3067,0,[4 0 1 2 0],[0 3 4 1 1],[ 4.  0.  1.  2.  0. 12.],0.5927886348885845
3120,0,[0 3 4 1 1],[4 0 1 2 0],[ 0.  3.  4.  1.  1. 16.],0.6792737354070014
3185,0,[4 0 1 2 0],[0 2 2 4 1],[ 4.  0.  1.  2.  0. 20.],0.7729702010368341
3223,0,[0 2 2 4 1],[2 1 2 2 0],[ 0.  2.  2.  4.  1. 11.],0.5705664126663622
3279,0,[2 1 2 2 0],[0 4 5 2 1],[ 2.  1.  2.  2.  0. 17.],0.7014959576292236
3320,0,[0 4 5 2 1],[5 0 5 2 0],[ 0.  4.  5.  2.  1. 12.],0.5879810581476407
3364,0,[5 0 5 2 0],[1 2 3 5 1],[ 5.  0.  5.  2.  0. 13.],0.6150108571108066
3453,0,[1 2 3 5 1],[5 0 3 3 0],[ 1.  2.  3.  5.  1. 28.],0.9435366137031962
3479,0,[5 0 3 3 0],[0 3 3 0 1],[5. 0. 3. 3. 0. 7.],0.4816775237774733
3526,0,[0 3 3 0 1],[4 0 1 4 0],[ 0.  3.  3.  0.  1. 14.],0.634829290962557
3591,0,[4 0 1 4 0],[0 6 4 0 1],[ 4.  0.  1.  4.  0. 20.],0.7633550475549465
3683,0,[0 6 4 0 1],[5 0 3 5 0],[ 0.  6.  4.  0.  1. 29.],0.9657588359254184
3766,0,[5 0 3 5 0],[1 8 2 1 1],[ 5.  0.  3.  5.  0. 26.],0.8894770157768642
3825,0,[1 8 2 1 1],[4 0 2 4 0],[ 1.  8.  2.  1.  1. 18.],0.7237181798514459
