step,veh_id,ttime
88,left_0_0_0,88
94,right__0_0_2,91
99,left_0_0_1,94
101,left_0_0_4,91
112,left_0_0_6,90
122,right__0_0_7,97
126,right__0_0_8,95
147,up_0_0_3,143
156,down_0_0_9,125
160,up_0_0_5,144
169,left_0_0_10,120
173,left_0_0_11,106
173,right__0_0_14,92
175,left_0_0_13,101
189,right__0_0_16,97
211,left_0_0_20,91
216,left_0_0_21,90
223,right__0_0_23,97
224,left_0_0_22,93
230,right__0_0_25,98
239,left_0_0_27,92
257,down_0_0_12,185
261,up_0_0_18,158
262,up_0_0_19,154
264,down_0_0_15,179
266,down_0_0_17,168
266,up_0_0_26,131
274,down_0_0_24,145
276,down_0_0_28,127
298,down_0_0_34,92
302,up_0_0_35,90
303,down_0_0_37,83
328,right__0_0_30,157
330,right__0_0_31,151
335,left_0_0_29,176
337,right__0_0_32,153
337,left_0_0_33,133
340,right__0_0_36,124
340,left_0_0_42,87
342,right__0_0_38,115
347,right__0_0_39,108
348,left_0_0_44,90
355,left_0_0_46,92
378,left_0_0_47,97
382,right__0_0_52,90
385,left_0_0_48,99
388,right__0_0_54,91
390,left_0_0_50,99
392,left_0_0_51,96
393,left_0_0_55,92
403,left_0_0_56,97
411,down_0_0_40,170
413,down_0_0_43,157
415,up_0_0_41,167
415,down_0_0_45,153
416,down_0_0_53,123
418,down_0_0_57,88
422,up_0_0_49,138
438,up_0_0_59,94
439,up_0_0_60,90
477,right__0_0_62,125
478,left_0_0_58,135
479,left_0_0_61,129
483,left_0_0_63,126
485,right__0_0_65,122
487,left_0_0_64,124
487,right__0_0_68,94
491,left_0_0_66,119
493,left_0_0_67,116
493,right__0_0_69,90
495,left_0_0_70,93
507,left_0_0_71,93
518,left_0_0_73,88
557,down_0_0_75,123
559,down_0_0_78,91
560,up_0_0_72,137
562,up_0_0_74,129
563,up_0_0_76,112
573,up_0_0_80,89
579,down_0_0_82,89
588,down_0_0_83,93
613,right__0_0_77,154
614,left_0_0_81,124
615,right__0_0_79,132
616,left_0_0_84,121
618,right__0_0_85,122
620,right__0_0_88,92
624,right__0_0_89,91
632,right__0_0_95,89
639,left_0_0_92,101
641,left_0_0_96,91
651,left_0_0_97,96
695,up_0_0_87,170
696,down_0_0_86,184
697,up_0_0_94,156
698,up_0_0_99,118
699,down_0_0_90,169
705,up_0_0_102,112
706,down_0_0_91,171
708,down_0_0_93,168
710,down_0_0_98,153
711,down_0_0_100,129
713,down_0_0_101,126
715,down_0_0_103,109
724,up_0_0_108,89
733,up_0_0_109,93
745,up_0_0_111,99
758,right__0_0_106,129
760,right__0_0_107,126
763,left_0_0_104,154
765,left_0_0_105,150
766,left_0_0_112,107
767,right__0_0_110,125
769,right__0_0_113,109
771,left_0_0_115,95
778,right__0_0_117,91
798,left_0_0_120,94
802,down_0_0_124,90
805,up_0_0_114,134
807,up_0_0_116,124
812,up_0_0_118,124
814,up_0_0_119,113
831,up_0_0_129,90
837,down_0_0_130,90
843,up_0_0_131,89
850,up_0_0_133,90
873,left_0_0_121,164
875,right__0_0_122,166
875,left_0_0_125,161
877,right__0_0_123,163
881,left_0_0_126,154
886,left_0_0_132,128
887,left_0_0_134,105
889,right__0_0_127,158
889,left_0_0_136,102
891,right__0_0_128,155
895,right__0_0_139,94
909,right__0_0_142,95
913,left_0_0_143,85
918,left_0_0_145,85
938,left_0_0_146,97
944,down_0_0_135,161
945,up_0_0_138,150
946,down_0_0_137,154
946,up_0_0_140,144
948,up_0_0_141,141
950,up_0_0_151,95
964,down_0_0_144,133
966,down_0_0_150,115
989,right__0_0_156,102
994,left_0_0_147,148
998,left_0_0_148,147
1000,left_0_0_149,144
1002,left_0_0_152,137
1002,right__0_0_158,96
1003,right__0_0_159,92
1006,left_0_0_153,136
1007,left_0_0_154,132
1009,left_0_0_155,129
1011,left_0_0_157,119
1016,right__0_0_161,88
1045,down_0_0_164,104
1054,up_0_0_160,141
1056,up_0_0_162,124
1057,up_0_0_163,121
1059,up_0_0_167,93
1070,down_0_0_169,94
1085,down_0_0_172,97
1087,down_0_0_173,94
1092,down_0_0_174,94
1093,down_0_0_176,90
1104,up_0_0_178,87
1110,up_0_0_179,88
1110,down_0_0_180,87
1117,up_0_0_181,90
1130,right__0_0_166,169
1131,right__0_0_170,153
1134,left_0_0_165,184
1135,left_0_0_168,168
1137,right__0_0_184,99
1140,left_0_0_171,151
1140,right__0_0_186,88
1142,left_0_0_175,143
1144,left_0_0_177,136
1145,left_0_0_182,120
1154,down_0_0_183,119
1160,up_0_0_185,115
1167,up_0_0_188,93
1170,down_0_0_189,93
1175,up_0_0_192,87
1182,down_0_0_191,95
1182,up_0_0_193,89
1189,up_0_0_194,91
1205,up_0_0_195,102
1206,up_0_0_198,96
1220,right__0_0_187,155
1221,left_0_0_197,115
1222,right__0_0_190,141
1223,left_0_0_201,99
1224,right__0_0_196,126
1225,right__0_0_200,112
1225,left_0_0_202,94
1239,left_0_0_204,89
1247,left_0_0_205,91
1269,right__0_0_211,89
1287,right__0_0_214,102
1304,down_0_0_206,144
1307,down_0_0_207,140
1309,down_0_0_209,133
1311,down_0_0_210,129
1312,down_0_0_213,125
1313,up_0_0_199,198
1314,down_0_0_215,122
1315,up_0_0_203,179
1316,down_0_0_218,107
1317,up_0_0_208,146
1318,down_0_0_220,102
1319,up_0_0_212,139
1321,up_0_0_216,130
1338,up_0_0_226,82
1343,down_0_0_224,91
1360,right__0_0_217,151
1367,left_0_0_219,154
1367,right__0_0_225,112
1368,right__0_0_227,108
1369,left_0_0_221,135
1370,right__0_0_228,105
1372,right__0_0_230,101
1374,right__0_0_232,97
1375,left_0_0_222,136
1377,left_0_0_223,125
1390,right__0_0_234,96
1400,left_0_0_236,89
1401,right__0_0_235,94
1415,down_0_0_231,140
1419,up_0_0_229,152
1421,up_0_0_233,141
1422,up_0_0_238,89
1424,up_0_0_239,86
1441,up_0_0_240,93
1448,up_0_0_243,91
1481,left_0_0_241,131
1485,left_0_0_246,100
1487,right__0_0_237,168
1489,right__0_0_242,133
1490,right__0_0_244,115
1492,right__0_0_247,106
1497,right__0_0_251,97
1497,left_0_0_253,93
1504,right__0_0_254,98
1524,down_0_0_248,136
1528,up_0_0_245,149
1530,up_0_0_249,141
1531,down_0_0_252,131
1535,down_0_0_256,123
1536,up_0_0_250,138
1553,up_0_0_255,143
1555,up_0_0_257,127
1557,up_0_0_263,96
1560,down_0_0_265,94
1561,up_0_0_266,92
1573,down_0_0_269,82
1584,up_0_0_270,93
1605,left_0_0_258,176
1607,left_0_0_262,169
1613,right__0_0_259,183
1614,left_0_0_267,137
1619,left_0_0_271,114
1621,right__0_0_260,186
1623,right__0_0_261,183
1625,right__0_0_264,160
1627,right__0_0_268,137
1628,right__0_0_272,115
1674,down_0_0_273,158
1680,up_0_0_276,131
1681,up_0_0_279,124
1682,down_0_0_274,159
1683,up_0_0_280,121
1684,down_0_0_275,154
1685,up_0_0_282,116
1686,down_0_0_277,135
1688,down_0_0_278,131
1689,down_0_0_281,127
1691,down_0_0_285,103
1692,up_0_0_286,92
1704,up_0_0_287,96
1735,up_0_0_292,87
1747,down_0_0_294,89
1761,left_0_0_288,148
1763,left_0_0_289,131
1765,right__0_0_283,189
1771,left_0_0_291,124
1772,left_0_0_297,97
1781,right__0_0_284,195
1782,right__0_0_290,145
1784,right__0_0_293,129
1786,right__0_0_295,125
1788,right__0_0_300,100
1799,left_0_0_306,89
1804,right__0_0_305,94
1806,right__0_0_308,91
1821,down_0_0_296,151
1825,up_0_0_298,150
1826,up_0_0_299,142
1829,up_0_0_302,138
1830,down_0_0_301,142
1831,up_0_0_303,135
1831,down_0_0_309,113
1833,up_0_0_304,132
1833,down_0_0_311,105
1835,up_0_0_307,124
1835,down_0_0_312,100
1837,down_0_0_313,97
1838,down_0_0_314,93
1845,down_0_0_315,85
1871,left_0_0_317,93
1882,right__0_0_310,154
1883,right__0_0_316,107
1885,right__0_0_319,102
1896,left_0_0_322,99
1905,right__0_0_323,102
1928,right__0_0_330,94
1936,up_0_0_318,158
1938,down_0_0_320,145
1948,down_0_0_326,139
1950,up_0_0_321,156
1950,down_0_0_328,124
1952,up_0_0_324,149
1953,up_0_0_325,145
1953,down_0_0_329,122
1955,up_0_0_327,142
1955,down_0_0_334,101
1957,up_0_0_331,119
1957,down_0_0_338,95
1959,up_0_0_332,112
1960,up_0_0_336,101
1962,up_0_0_337,98
1964,up_0_0_339,95
1965,up_0_0_340,89
1980,left_0_0_342,91
1989,right__0_0_333,135
1994,right__0_0_335,135
1996,right__0_0_344,96
2030,right__0_0_347,102
2032,left_0_0_349,98
2033,left_0_0_350,94
2054,left_0_0_353,90
2072,down_0_0_343,175
2074,down_0_0_345,169
2075,up_0_0_341,190
2076,down_0_0_348,145
2077,up_0_0_346,164
2079,up_0_0_352,119
2081,up_0_0_354,109
2083,up_0_0_358,96
2085,down_0_0_351,125
2087,down_0_0_357,103
2094,down_0_0_359,99
2099,down_0_0_361,94
2134,right__0_0_362,119
2139,left_0_0_355,162
2145,left_0_0_356,163
2147,left_0_0_360,143
2147,right__0_0_363,112
2151,right__0_0_366,86
2161,left_0_0_367,92
2163,left_0_0_368,88
2167,right__0_0_369,90
2175,left_0_0_370,86
2217,up_0_0_364,163
2219,up_0_0_365,160
2220,down_0_0_371,128
2221,down_0_0_372,122
2223,down_0_0_376,87
2226,up_0_0_373,105
2227,up_0_0_374,101
2233,up_0_0_377,89
2258,up_0_0_383,86
2264,down_0_0_382,100
2280,left_0_0_378,133
2286,right__0_0_375,155
2287,left_0_0_380,135
2288,right__0_0_379,138
2288,left_0_0_381,130
2289,right__0_0_389,95
2290,left_0_0_384,117
2292,left_0_0_390,92
2308,right__0_0_394,83
2310,left_0_0_392,91
2314,right__0_0_395,84
2323,left_0_0_398,82
2339,right__0_0_400,94
2346,down_0_0_391,137
2348,up_0_0_385,170
2348,down_0_0_397,115
2352,up_0_0_386,165
2352,down_0_0_399,109
2359,up_0_0_387,167
2361,up_0_0_388,164
2362,up_0_0_393,141
2364,up_0_0_396,133
2366,up_0_0_401,121
2368,up_0_0_404,93
2385,down_0_0_408,90
2391,down_0_0_410,86
2421,left_0_0_402,157
2422,left_0_0_403,153
