step,tl_id,previous_state,current_state,action,reward
25,0,[0 1 0 0 1],[0 0 2 3 1],[ 0.  1.  0.  0.  1. 29.],0.0
72,0,[0 0 2 3 1],[2 0 0 2 0],[ 0.  0.  2.  3.  1. 14.],-0.002591283863368669
140,0,[2 0 0 2 0],[0 3 3 3 1],[ 2.  0.  0.  2.  0. 21.],-0.011464468001570475
217,0,[0 3 3 3 1],[3 1 1 2 0],[ 0.  3.  3.  3.  1. 24.],-0.010522182960345504
303,0,[3 1 1 2 0],[0 6 2 2 1],[ 3.  1.  1.  2.  0. 27.],-0.006674519042010208
317,0,[0 6 2 2 1],[1 1 1 6 0],[0. 6. 2. 2. 1. 3.],0.020416175893207697
349,0,[1 1 1 6 0],[0 6 1 2 1],[1. 1. 1. 6. 0. 9.],-0.016411464468001572
399,0,[0 6 1 2 1],[2 0 0 4 0],[ 0.  6.  1.  2.  1. 15.],0.024185316058107576
473,0,[2 0 0 4 0],[0 7 2 0 1],[ 2.  0.  0.  4.  0. 23.],-0.035728307813113466
529,0,[0 7 2 0 1],[3 1 2 1 0],[ 0.  7.  2.  0.  1. 17.],0.026776599921476248
591,0,[3 1 2 1 0],[0 5 2 0 1],[ 3.  1.  2.  1.  0. 19.],-0.008716136631330978
650,0,[0 5 2 0 1],[3 0 1 3 0],[ 0.  5.  2.  0.  1. 18.],0.011071849234393404
724,0,[3 0 1 3 0],[0 4 3 3 1],[ 3.  0.  1.  3.  0. 23.],-0.014762465645857871
756,0,[0 4 3 3 1],[3 1 1 2 0],[0. 4. 3. 3. 1. 9.],0.019473890851982725
803,0,[3 1 1 2 0],[0 4 2 2 1],[ 3.  1.  1.  2.  0. 14.],-0.012406753042795446
829,0,[0 4 2 2 1],[1 1 3 1 0],[0. 4. 2. 2. 1. 7.],0.015390655673341186
894,0,[1 1 3 1 0],[0 7 1 5 1],[ 1.  1.  3.  1.  0. 20.],-0.019081272084805655
971,0,[0 7 1 5 1],[2 0 3 2 0],[ 0.  7.  1.  5.  1. 24.],0.008480565371024734
