step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
36,0,-1,0,37,36,0
72,0,40,1,32,31,0
108,0,76,2,32,31,0
144,0,112,3,32,31,0
180,0,148,0,32,31,0
216,0,184,1,32,31,0
252,0,220,2,32,31,0
288,0,256,3,32,31,0
324,0,292,0,32,28,0
360,0,328,1,32,28,0
396,0,364,2,32,31,0
432,0,400,3,32,31,0
468,0,436,0,32,31,0
504,0,472,1,32,31,0
540,0,508,2,32,31,0
576,0,544,3,32,31,0
612,0,580,0,32,31,0
648,0,616,1,32,31,0
684,0,652,2,32,31,0
720,0,688,3,32,28,0
756,0,724,0,32,31,0
792,0,760,1,32,25,0
828,0,796,2,32,31,0
864,0,832,3,32,31,0
900,0,868,0,32,31,0
936,0,904,1,32,31,0
972,0,940,2,32,31,0
1008,0,976,3,32,31,0
1044,0,1012,0,32,31,0
1080,0,1048,1,32,31,0
1116,0,1084,2,32,31,0
1152,0,1120,3,32,31,0
1188,0,1156,0,32,31,0
1224,0,1192,1,32,28,0
1260,0,1228,2,32,31,0
1296,0,1264,3,32,31,0
1332,0,1300,0,32,28,0
1368,0,1336,1,32,31,0
1404,0,1372,2,32,31,0
1440,0,1408,3,32,31,0
1476,0,1444,0,32,31,0
1512,0,1480,1,32,28,0
1548,0,1516,2,32,31,0
1584,0,1552,3,32,31,0
1620,0,1588,0,32,28,0
1656,0,1624,1,32,31,0
1692,0,1660,2,32,27,0
1728,0,1696,3,32,31,0
1764,0,1732,0,32,31,0
1800,0,1768,1,32,31,0
1836,0,1804,2,32,31,0
1872,0,1840,3,32,28,0
1908,0,1876,0,32,31,0
1944,0,1912,1,32,28,0
1980,0,1948,2,32,28,0
2016,0,1984,3,32,28,0
2052,0,2020,0,32,31,0
2088,0,2056,1,32,31,0
2124,0,2092,2,32,22,0
2160,0,2128,3,32,28,0
2196,0,2164,0,32,22,0
2232,0,2200,1,32,31,0
2268,0,2236,2,32,28,0
2304,0,2272,3,32,28,0
2340,0,2308,0,32,27,0
2376,0,2344,1,32,31,0
2412,0,2380,2,32,31,0
2448,0,2416,3,32,28,0
2484,0,2452,0,32,31,0
2520,0,2488,1,32,28,0
2556,0,2524,2,32,31,0
2592,0,2560,3,32,25,0
2628,0,2596,0,32,25,0
2664,0,2632,1,32,31,0
2700,0,2668,2,32,28,0
2736,0,2704,3,32,28,0
2772,0,2740,0,32,31,0
2808,0,2776,1,32,31,0
2844,0,2812,2,32,31,0
2880,0,2848,3,32,28,0
2916,0,2884,0,32,31,0
2952,0,2920,1,32,31,0
