,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,0.8715914724838869,0.5720603736649844,0,4,0.8244918195339613,0.5316706337155245,0,3,0.8304412493802678,0.5185119253308867,0,3,0.8770451165096679,0.5389157199613196,0,3,0.8135845314823996,0.48891876568929726,0,3,0.830715493996744,0.4572524040682427,0.0,3.0
veh_n_,0.8230044620723848,0.47653916926228757,0,3,0.8006941001487358,0.4949542167879435,0,3,0.8235002478929102,0.49559872813627726,0,3,0.8051561725334655,0.5021908232131191,0,3,0.8542389687654933,0.5180981785603067,0,3,0.8087043631011726,0.4302779468945893,0.0,3.0
delay_,0.856717897868121,0.5240218933255248,0,3,0.8463063956370848,0.5337586579013691,0,3,0.7997025285076846,0.4751147634529418,0,2,0.8482895389191869,0.5144617886671918,0,3,0.835399107585523,0.504617814538095,0,3,0.814171254516904,0.44175959263108705,0.0,3.0
throughput_,0.8294496777392166,0.5360656799917572,0,3,0.8621715418939019,0.5481225571186377,0,3,0.8373822508676252,0.5226332604635382,0,3,0.8363906792265742,0.5308017128882908,0,3,0.8537431829449678,0.5372319555756615,0,4,0.8167058612734888,0.4641010453537025,0.0,3.0
delay_prq_,0.8096182449181953,0.47606053601687265,0,2,0.8135845314823996,0.50685175574352,0,3,0.850272682201289,0.5449908756812248,0,3,0.8175508180466039,0.49243216288160246,0,3,0.8289538919186912,0.5298571108259581,0,3,0.8059764333819145,0.4449133718604824,0.0,3.0
delay_pwtl_,0.8140803173029252,0.5016244044592584,0,3,0.8463063956370848,0.49116953410597153,0,2,0.8220128904313336,0.5074360873748164,0,3,0.8249876053544869,0.5065153991229462,0,3,0.8011898859692613,0.5084977994451035,0,3,0.8054421312271554,0.43529666053495825,0.0,3.0
act_throughput_mqr_,0.819533961328706,0.5119167034505236,0,3,0.8215171046108082,0.51164328202917,0,3,0.8130887456618741,0.5022441982540213,0,3,0.8026772434308379,0.4937433658814277,0,3,0.8557263262270699,0.5423605267149615,0,4,0.7996948659223208,0.4420978230718985,0.0,3.0
