,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,122.2759756400696,100.31373027649546,4.44,645.25,124.64009445687297,97.73094880661142,4.53,694.79,118.7073601789709,90.64346881177377,4.5,525.54,122.22799403430275,96.20748730144265,4.44,555.9,123.7196196868009,93.78791419214264,4.45,529.51,118.15759036976456,71.13206494025678,4.64,688.63
veh_n_,118.36909271687794,91.10984946216028,4.25,542.59,117.09914243102162,88.34816331677408,4.64,468.3,128.45378076062642,103.13684014586954,4.42,573.8,112.85418841660453,85.68301435994975,4.27,562.4,123.28439721600796,93.08611670838545,4.45,561.27,116.3436984162091,68.7088354510537,4.7,530.66
delay_,121.64186428038776,94.19468963006726,4.49,496.91,129.84277653492418,108.33235233244582,4.57,640.01,122.89751926423067,101.69374022893903,4.37,632.18,135.523450161571,119.44609737908112,4.64,816.4,122.09399204573701,96.20565525764272,4.55,539.06,122.50124237259172,76.20580411588742,4.76,611.05
throughput_,118.02016405667412,89.85705989570812,4.46,481.4,132.9718170519513,107.42014380867776,4.53,686.9,128.25726572209794,105.7612858070718,4.5,676.88,116.97945563012678,92.85723381156534,4.5,726.81,124.66127019637086,112.03861995275236,4.51,749.28,121.14363507052116,75.39043649594073,4.77,599.3733333333333
delay_prq_,116.67229927914491,97.82365173232677,4.65,633.45,139.83165299527715,125.59988573579298,4.47,809.69,114.90898583146905,90.30820847859388,4.58,589.98,125.1898185433756,96.30352981092977,4.38,456.86,131.53757892120308,110.52144424542755,4.39,695.97,121.50048999884379,78.2889000914027,4.64,609.2
delay_pwtl_,130.49690280884911,107.72060727699952,4.52,595.66,122.47896346010441,105.78298515982205,4.55,634.54,115.50785483470047,91.31559534931482,4.4,515.27,125.17787223465076,101.80058244832924,4.49,711.82,125.4576037782749,106.52746865245068,4.16,708.99,120.07175896693079,79.54535080567025,4.55,708.99
act_throughput_mqr_,124.78960725826497,95.17192243610431,4.64,485.04,121.68760129256773,99.4623850004275,4.66,587.01,138.10953268704944,111.8156722249934,4.49,697.29,122.18713646532439,96.43675993719154,4.59,583.72,137.55240865026101,114.6169651050647,4.34,697.4,125.94237625194526,80.19443468214729,4.55,613.1800000000001
