step,tl_id,previous_state,current_state,action,reward
96,0,[0 0 2 2 1],[2 0 1 2 0],[ 0.  0.  2.  2.  1. 22.],-0.014134275618374558
122,0,[2 0 1 2 0],[0 2 2 0 1],[2. 0. 1. 2. 0. 7.],0.014134275618374558
214,0,[0 2 2 0 1],[4 0 1 3 0],[ 0.  2.  2.  0.  1. 29.],0.0
240,0,[4 0 1 3 0],[0 3 2 2 1],[4. 0. 1. 3. 0. 7.],0.0
254,0,[0 3 2 2 1],[1 0 2 3 0],[0. 3. 2. 2. 1. 3.],-0.014134275618374558
268,0,[1 0 2 3 0],[0 1 3 2 1],[1. 0. 2. 3. 0. 3.],0.0
297,0,[0 1 3 2 1],[1 0 2 6 0],[0. 1. 3. 2. 1. 8.],0.014134275618374558
332,0,[1 0 2 6 0],[0 5 1 3 1],[ 1.  0.  2.  6.  0. 10.],0.0
370,0,[0 5 1 3 1],[1 0 1 3 0],[ 0.  5.  1.  3.  1. 11.],0.0
444,0,[1 0 1 3 0],[0 5 1 2 1],[ 1.  0.  1.  3.  0. 23.],0.0
458,0,[0 5 1 2 1],[0 3 2 2 0],[0. 5. 1. 2. 1. 3.],-0.028268551236749116
547,0,[0 3 2 2 0],[0 7 3 1 1],[ 0.  3.  2.  2.  0. 28.],0.028268551236749116
576,0,[0 7 3 1 1],[2 0 2 3 0],[0. 7. 3. 1. 1. 8.],0.0
587,0,[2 0 2 3 0],[1 1 2 2 1],[2. 0. 2. 3. 0. 2.],0.0
676,0,[1 1 2 2 1],[5 0 0 3 0],[ 1.  1.  2.  2.  1. 28.],0.0
699,0,[5 0 0 3 0],[0 2 3 2 1],[5. 0. 0. 3. 0. 6.],0.0
764,0,[0 2 3 2 1],[3 0 3 2 0],[ 0.  2.  3.  2.  1. 20.],0.0
787,0,[3 0 3 2 0],[0 2 3 0 1],[3. 0. 3. 2. 0. 6.],0.0
810,0,[0 2 3 0 1],[3 0 3 2 0],[0. 2. 3. 0. 1. 6.],0.0
842,0,[3 0 3 2 0],[0 2 2 2 1],[3. 0. 3. 2. 0. 9.],0.0
898,0,[0 2 2 2 1],[2 0 0 3 0],[ 0.  2.  2.  2.  1. 17.],0.0
933,0,[2 0 0 3 0],[0 3 1 1 1],[ 2.  0.  0.  3.  0. 10.],0.0
956,0,[0 3 1 1 1],[0 0 2 2 0],[0. 3. 1. 1. 1. 6.],0.0
1033,0,[0 0 2 2 0],[0 4 2 2 1],[ 0.  0.  2.  2.  0. 24.],-0.014134275618374558
1092,0,[0 4 2 2 1],[3 0 2 3 0],[ 0.  4.  2.  2.  1. 18.],0.014134275618374558
1157,0,[3 0 2 3 0],[0 5 1 0 1],[ 3.  0.  2.  3.  0. 20.],-0.014134275618374558
1177,0,[0 5 1 0 1],[1 0 1 2 0],[0. 5. 1. 0. 1. 5.],0.014134275618374558
1233,0,[1 0 1 2 0],[0 2 3 1 1],[ 1.  0.  1.  2.  0. 17.],0.0
1274,0,[0 2 3 1 1],[3 0 1 3 0],[ 0.  2.  3.  1.  1. 12.],0.0
1318,0,[3 0 1 3 0],[0 4 1 3 1],[ 3.  0.  1.  3.  0. 13.],0.0
1368,0,[0 4 1 3 1],[1 0 4 1 0],[ 0.  4.  1.  3.  1. 15.],0.0
1391,0,[1 0 4 1 0],[0 0 2 3 1],[1. 0. 4. 1. 0. 6.],0.0
1420,0,[0 0 2 3 1],[2 0 0 4 0],[0. 0. 2. 3. 1. 8.],0.0
1431,0,[2 0 0 4 0],[0 2 2 2 1],[2. 0. 0. 4. 0. 2.],-0.014134275618374558
1475,0,[0 2 2 2 1],[2 1 1 3 0],[ 0.  2.  2.  2.  1. 13.],-0.014134275618374558
1489,0,[2 1 1 3 0],[0 3 1 1 1],[2. 1. 1. 3. 0. 3.],0.028268551236749116
1509,0,[0 3 1 1 1],[0 0 2 2 0],[0. 3. 1. 1. 1. 5.],0.0
1538,0,[0 0 2 2 0],[0 2 1 1 1],[0. 0. 2. 2. 0. 8.],0.0
1579,0,[0 2 1 1 1],[1 0 3 0 0],[ 0.  2.  1.  1.  1. 12.],0.0
1629,0,[1 0 3 0 0],[0 1 2 1 1],[ 1.  0.  3.  0.  0. 15.],0.0
1661,0,[0 1 2 1 1],[2 0 0 2 0],[0. 1. 2. 1. 1. 9.],0.0
1732,0,[2 0 0 2 0],[0 4 5 2 1],[ 2.  0.  0.  2.  0. 22.],-0.014134275618374558
1752,0,[0 4 5 2 1],[4 0 1 3 0],[0. 4. 5. 2. 1. 5.],0.014134275618374558
1793,0,[4 0 1 3 0],[0 3 1 2 1],[ 4.  0.  1.  3.  0. 12.],0.0
1822,0,[0 3 1 2 1],[0 0 5 2 0],[0. 3. 1. 2. 1. 8.],0.0
1833,0,[0 0 5 2 0],[0 1 4 1 1],[0. 0. 5. 2. 0. 2.],0.0
1892,0,[0 1 4 1 1],[6 0 3 2 0],[ 0.  1.  4.  1.  1. 18.],0.0
1978,0,[6 0 3 2 0],[0 4 2 0 1],[ 6.  0.  3.  2.  0. 27.],0.0
