step,tl_id,previous_state,current_state,action,reward
117,0,[0 0 2 2 1],[2 0 2 2 0],[ 0.  0.  2.  2.  1. 29.],-1.8444444444444446
203,0,[2 0 2 2 0],[0 6 0 1 1],[ 2.  0.  2.  2.  0. 27.],-2.577777777777778
292,0,[0 6 0 1 1],[3 0 2 5 0],[ 0.  6.  0.  1.  1. 28.],3.2
315,0,[3 0 2 5 0],[0 3 1 5 1],[3. 0. 2. 5. 0. 6.],0.8888888888888888
401,0,[0 3 1 5 1],[3 0 0 4 0],[ 0.  3.  1.  5.  1. 27.],-1.6111111111111112
424,0,[3 0 0 4 0],[0 4 0 1 1],[3. 0. 0. 4. 0. 6.],1.2222222222222223
474,0,[0 4 0 1 1],[0 0 2 1 0],[ 0.  4.  0.  1.  1. 15.],0.7222222222222222
563,0,[0 0 2 1 0],[0 3 3 3 1],[ 0.  0.  2.  1.  0. 28.],-2.8333333333333335
655,0,[0 3 3 3 1],[6 1 0 2 0],[ 0.  3.  3.  3.  1. 29.],-1.3
729,0,[6 1 0 2 0],[1 4 1 3 1],[ 6.  1.  0.  2.  0. 23.],0.2111111111111111
761,0,[1 4 1 3 1],[2 0 2 2 0],[1. 4. 1. 3. 1. 9.],3.2
820,0,[2 0 2 2 0],[0 2 3 2 1],[ 2.  0.  2.  2.  0. 18.],-0.7666666666666667
855,0,[0 2 3 2 1],[3 0 0 4 0],[ 0.  2.  3.  2.  1. 10.],0.9666666666666667
920,0,[3 0 0 4 0],[0 6 1 1 1],[ 3.  0.  0.  4.  0. 20.],-2.311111111111111
949,0,[0 6 1 1 1],[0 0 2 3 0],[0. 6. 1. 1. 1. 8.],2.8222222222222224
1041,0,[0 0 2 3 0],[0 5 2 1 1],[ 0.  0.  2.  3.  0. 29.],-4.277777777777778
1127,0,[0 5 2 1 1],[3 1 5 2 0],[ 0.  5.  2.  1.  1. 27.],1.5666666666666667
1153,0,[3 1 5 2 0],[0 2 1 1 1],[3. 1. 5. 2. 0. 7.],2.3
1173,0,[0 2 1 1 1],[1 0 0 3 0],[0. 2. 1. 1. 1. 5.],0.24444444444444444
1265,0,[1 0 0 3 0],[0 4 1 3 1],[ 1.  0.  0.  3.  0. 29.],-3.422222222222222
1321,0,[0 4 1 3 1],[2 0 1 3 0],[ 0.  4.  1.  3.  1. 17.],3.0
1413,0,[2 0 1 3 0],[0 5 2 4 1],[ 2.  0.  1.  3.  0. 29.],-3.488888888888889
1469,0,[0 5 2 4 1],[2 0 0 4 0],[ 0.  5.  2.  4.  1. 17.],3.4444444444444446
1507,0,[2 0 0 4 0],[0 3 2 2 1],[ 2.  0.  0.  4.  0. 11.],-0.8777777777777778
1533,0,[0 3 2 2 1],[1 0 2 2 0],[0. 3. 2. 2. 1. 7.],1.0666666666666667
1595,0,[1 0 2 2 0],[0 2 4 2 1],[ 1.  0.  2.  2.  0. 19.],-1.1222222222222222
1618,0,[0 2 4 2 1],[3 0 1 2 0],[0. 2. 4. 2. 1. 6.],0.5777777777777777
1629,0,[3 0 1 2 0],[1 1 1 1 1],[3. 0. 1. 2. 0. 2.],0.7
1643,0,[1 1 1 1 1],[2 0 0 2 0],[1. 1. 1. 1. 1. 3.],-0.16666666666666666
1714,0,[2 0 0 2 0],[0 3 4 2 1],[ 2.  0.  0.  2.  0. 22.],-1.4666666666666666
1794,0,[0 3 4 2 1],[5 0 1 2 0],[ 0.  3.  4.  2.  1. 25.],-2.2222222222222223
1832,0,[5 0 1 2 0],[0 2 4 1 1],[ 5.  0.  1.  2.  0. 11.],3.888888888888889
1909,0,[0 2 4 1 1],[7 0 2 1 0],[ 0.  2.  4.  1.  1. 24.],-5.377777777777778
1983,0,[7 0 2 1 0],[0 2 2 3 1],[ 7.  0.  2.  1.  0. 23.],4.522222222222222
