step,tl_id,previous_state,current_state,action,reward
54,0,[0 0 2 2 1],[1 0 1 2 0],[0. 0. 2. 2. 1. 8.],0.9555555555555556
113,0,[1 0 1 2 0],[0 2 3 2 1],[ 1.  0.  1.  2.  0. 18.],0.07777777777777772
154,0,[0 2 3 2 1],[3 0 2 4 0],[ 0.  2.  3.  2.  1. 12.],0.09999999999999998
219,0,[3 0 2 4 0],[0 5 1 1 1],[ 3.  0.  2.  4.  0. 20.],-2.1666666666666665
257,0,[0 5 1 1 1],[1 0 2 3 0],[ 0.  5.  1.  1.  1. 11.],0.9222222222222223
346,0,[1 0 2 3 0],[0 8 1 0 1],[ 1.  0.  2.  3.  0. 28.],-3.677777777777778
396,0,[0 8 1 0 1],[2 0 0 4 0],[ 0.  8.  1.  0.  1. 15.],0.6777777777777778
428,0,[2 0 0 4 0],[0 4 0 1 1],[2. 0. 0. 4. 0. 9.],-0.30000000000000004
511,0,[0 4 0 1 1],[2 0 2 2 0],[ 0.  4.  0.  1.  1. 26.],0.12222222222222223
555,0,[2 0 2 2 0],[0 2 3 3 1],[ 2.  0.  2.  2.  0. 13.],0.1777777777777778
596,0,[0 2 3 3 1],[3 1 3 1 0],[ 0.  2.  3.  3.  1. 12.],-0.1777777777777778
664,0,[3 1 3 1 0],[0 4 3 1 1],[ 3.  1.  3.  1.  0. 21.],-0.6444444444444444
678,0,[0 4 3 1 1],[0 1 4 2 0],[0. 4. 3. 1. 1. 3.],0.8666666666666667
734,0,[0 1 4 2 0],[0 4 1 3 1],[ 0.  1.  4.  2.  0. 17.],-1.7444444444444445
811,0,[0 4 1 3 1],[3 0 3 2 0],[ 0.  4.  1.  3.  1. 24.],-0.3111111111111111
861,0,[3 0 3 2 0],[0 2 2 5 1],[ 3.  0.  3.  2.  0. 15.],0.11111111111111116
908,0,[0 2 2 5 1],[2 0 0 2 0],[ 0.  2.  2.  5.  1. 14.],0.5
949,0,[2 0 0 2 0],[0 2 2 2 1],[ 2.  0.  0.  2.  0. 12.],0.07777777777777772
987,0,[0 2 2 2 1],[2 0 1 2 0],[ 0.  2.  2.  2.  1. 11.],0.5888888888888889
1052,0,[2 0 1 2 0],[0 5 2 1 1],[ 2.  0.  1.  2.  0. 20.],-1.2999999999999998
1084,0,[0 5 2 1 1],[2 0 1 2 0],[0. 5. 2. 1. 1. 9.],0.34444444444444444
1170,0,[2 0 1 2 0],[0 5 1 0 1],[ 2.  0.  1.  2.  0. 27.],-1.6444444444444444
1223,0,[0 5 1 0 1],[2 0 4 3 0],[ 0.  5.  1.  0.  1. 16.],0.7111111111111111
1261,0,[2 0 4 3 0],[0 3 1 1 1],[ 2.  0.  4.  3.  0. 11.],0.09999999999999998
1311,0,[0 3 1 1 1],[1 1 2 4 0],[ 0.  3.  1.  1.  1. 15.],0.7222222222222222
1361,0,[1 1 2 4 0],[0 5 4 2 1],[ 1.  1.  2.  4.  0. 15.],-0.9333333333333333
1450,0,[0 5 4 2 1],[4 0 1 4 0],[ 0.  5.  4.  2.  1. 28.],-1.988888888888889
1470,0,[4 0 1 4 0],[0 1 1 4 1],[4. 0. 1. 4. 0. 5.],0.7777777777777778
1520,0,[0 1 1 4 1],[2 0 1 2 0],[ 0.  1.  1.  4.  1. 15.],0.3222222222222222
1594,0,[2 0 1 2 0],[0 2 4 2 1],[ 2.  0.  1.  2.  0. 23.],-1.3777777777777778
1662,0,[0 2 4 2 1],[4 0 0 2 0],[ 0.  2.  4.  2.  1. 21.],-3.0888888888888886
1697,0,[4 0 0 2 0],[0 2 2 2 1],[ 4.  0.  0.  2.  0. 10.],0.5555555555555556
1720,0,[0 2 2 2 1],[1 0 4 3 0],[0. 2. 2. 2. 1. 6.],0.8222222222222222
1740,0,[1 0 4 3 0],[0 1 3 3 1],[1. 0. 4. 3. 0. 5.],0.9333333333333333
1823,0,[0 1 3 3 1],[4 0 4 2 0],[ 0.  1.  3.  3.  1. 26.],-3.377777777777778
1837,0,[4 0 4 2 0],[1 1 4 1 1],[4. 0. 4. 2. 0. 3.],0.19999999999999996
1893,0,[1 1 4 1 1],[7 0 3 2 0],[ 1.  1.  4.  1.  1. 17.],-4.488888888888889
1955,0,[7 0 3 2 0],[0 3 1 1 1],[ 7.  0.  3.  2.  0. 19.],-0.5444444444444445
2038,0,[0 3 1 1 1],[4 0 1 1 0],[ 0.  3.  1.  1.  1. 26.],-1.7444444444444445
2052,0,[4 0 1 1 0],[2 1 0 1 1],[4. 0. 1. 1. 0. 3.],0.6777777777777778
2066,0,[2 1 0 1 1],[2 0 1 1 0],[2. 1. 0. 1. 1. 3.],0.24444444444444446
