step,tl_id,previous_state,current_state,action,reward
117,0,[0 0 2 2 1],[2 0 2 2 0],[ 0.  0.  2.  2.  1. 29.],0.9729702010368341
197,0,[2 0 2 2 0],[0 5 0 2 1],[ 2.  0.  2.  2.  0. 25.],0.8768699470365297
244,0,[0 5 0 2 1],[0 0 2 3 0],[ 0.  5.  0.  2.  1. 14.],0.6444444444444445
336,0,[0 0 2 3 0],[0 7 2 2 1],[ 0.  0.  2.  3.  0. 29.],0.9609512591844748
428,0,[0 7 2 2 1],[2 0 0 2 0],[ 0.  7.  2.  2.  1. 29.],0.9729702010368341
508,0,[2 0 0 2 0],[0 3 3 2 1],[ 2.  0.  0.  2.  0. 25.],0.8816775237774733
576,0,[0 3 3 2 1],[5 0 2 3 0],[ 0.  3.  3.  2.  1. 21.],0.7879810581476407
629,0,[5 0 2 3 0],[0 3 2 2 1],[ 5.  0.  2.  3.  0. 16.],0.6816775237774734
700,0,[0 3 2 2 1],[4 0 3 2 0],[ 0.  3.  2.  2.  1. 22.],0.8126070687403347
735,0,[4 0 3 2 0],[0 2 1 4 1],[ 4.  0.  3.  2.  0. 10.],0.5507479788146118
749,0,[0 2 1 4 1],[0 1 1 3 0],[0. 2. 1. 4. 1. 3.],0.39759621162952813
814,0,[0 1 1 3 0],[0 4 3 2 1],[ 0.  1.  1.  3.  0. 20.],0.7681626242958903
885,0,[0 4 3 2 1],[3 0 0 4 0],[ 0.  4.  3.  2.  1. 22.],0.8150108571108067
938,0,[3 0 0 4 0],[0 5 2 0 1],[ 3.  0.  0.  4.  0. 16.],0.6768699470365296
994,0,[0 5 2 0 1],[2 0 1 3 0],[ 0.  5.  2.  0.  1. 17.],0.7063035343701674
1026,0,[2 0 1 3 0],[0 2 1 3 1],[2. 0. 1. 3. 0. 9.],0.5285257565923897
1112,0,[0 2 1 3 1],[3 0 4 2 0],[ 0.  2.  1.  3.  1. 27.],0.9261219682219176
1195,0,[3 0 4 2 0],[0 4 4 1 1],[ 3.  0.  4.  2.  0. 26.],0.9014959576292236
1260,0,[0 4 4 1 1],[6 0 1 3 0],[ 0.  4.  4.  1.  1. 20.],0.7633550475549465
1343,0,[6 0 1 3 0],[0 6 2 2 1],[ 6.  0.  1.  3.  0. 26.],0.8966883808882798
1426,0,[0 6 2 2 1],[4 0 0 3 0],[ 0.  6.  2.  2.  1. 26.],0.9014959576292236
1473,0,[4 0 0 3 0],[0 3 2 4 1],[ 4.  0.  0.  3.  0. 14.],0.6372330793330289
1514,0,[0 3 2 4 1],[1 0 2 2 0],[ 0.  3.  2.  4.  1. 12.],0.5975962116295281
1567,0,[1 0 2 2 0],[0 2 4 0 1],[ 1.  0.  2.  2.  0. 16.],0.6840813121479452
1659,0,[0 2 4 0 1],[5 0 0 2 0],[ 0.  2.  4.  0.  1. 29.],0.9657588359254184
1730,0,[5 0 0 2 0],[0 3 5 3 1],[ 5.  0.  0.  2.  0. 22.],0.8150108571108067
1792,0,[0 3 5 3 1],[5 0 1 2 0],[ 0.  3.  5.  3.  1. 19.],0.7435366137031963
1884,0,[5 0 1 2 0],[0 4 5 2 1],[ 5.  0.  1.  2.  0. 29.],0.9681626242958904
1964,0,[0 4 5 2 1],[6 0 1 2 0],[ 0.  4.  5.  2.  1. 25.],0.8744661586660577
2053,0,[6 0 1 2 0],[0 6 0 0 1],[ 6.  0.  1.  2.  0. 28.],0.9411328253327245
2112,0,[0 6 0 0 1],[2 0 0 3 0],[ 0.  6.  0.  0.  1. 18.],0.7285257565923896
2132,0,[2 0 0 3 0],[0 2 2 1 1],[2. 0. 0. 3. 0. 5.],0.43963686770350074
2221,0,[0 2 2 1 1],[4 0 1 1 0],[ 0.  2.  2.  1.  1. 28.],0.945940402073668
2298,0,[4 0 1 1 0],[0 4 0 3 1],[ 4.  0.  1.  1.  0. 24.],0.8570515131847792
2366,0,[0 4 0 3 1],[2 0 2 3 0],[ 0.  4.  0.  3.  1. 21.],0.7951924232590564
2440,0,[2 0 2 3 0],[0 6 3 2 1],[ 2.  0.  2.  3.  0. 23.],0.8300217142216133
2532,0,[0 6 3 2 1],[4 0 2 3 0],[ 0.  6.  3.  2.  1. 29.],0.9681626242958904
2624,0,[4 0 2 3 0],[0 7 2 1 1],[ 4.  0.  2.  3.  0. 29.],0.9609512591844748
2683,0,[0 7 2 1 1],[3 0 1 2 0],[ 0.  7.  2.  1.  1. 18.],0.7261219682219178
2751,0,[3 0 1 2 0],[0 5 3 1 1],[ 3.  0.  1.  2.  0. 21.],0.7879810581476407
2762,0,[0 5 3 1 1],[0 2 4 2 0],[0. 5. 3. 1. 1. 2.],0.3729702010368341
2818,0,[0 2 4 2 0],[0 4 3 2 1],[ 0.  2.  4.  2.  0. 17.],0.7014959576292236
2883,0,[0 4 3 2 1],[4 0 0 2 0],[ 0.  4.  3.  2.  1. 20.],0.7681626242958903
2975,0,[4 0 0 2 0],[0 5 3 3 1],[ 4.  0.  0.  2.  0. 29.],0.9657588359254184
3019,0,[0 5 3 3 1],[3 0 1 2 0],[ 0.  5.  3.  3.  1. 13.],0.6150108571108066
3048,0,[3 0 1 2 0],[0 1 1 3 1],[3. 0. 1. 2. 0. 8.],0.5087073227406392
3110,0,[0 1 1 3 1],[4 0 1 3 0],[ 0.  1.  1.  3.  1. 19.],0.7459404020736682
3124,0,[4 0 1 3 0],[1 1 1 2 1],[4. 0. 1. 3. 0. 3.],0.3951924232590563
3168,0,[1 1 1 2 1],[3 0 1 3 0],[ 1.  1.  1.  2.  1. 13.],0.6150108571108066
3224,0,[3 0 1 3 0],[0 4 2 3 1],[ 3.  0.  1.  3.  0. 17.],0.7014959576292236
3298,0,[0 4 2 3 1],[4 0 4 4 0],[ 0.  4.  2.  3.  1. 23.],0.8348292909625571
3378,0,[4 0 4 4 0],[0 8 2 2 1],[ 4.  0.  4.  4.  0. 25.],0.869658581925114
